# p43mv_majority: settled base states, one per line.
# base_state<TAB>seconds<TAB>base_mask<TAB>break -- every one RESULT UNSAT (no witness).
# host p43_minus1v.bits, base {0 1 2 3 10}, base_states 8031.
# This file IS the record: done/ is resumption state and untracked.
# Written by sweep_snapshot.sh; rebuild done/ with sweep_rehydrate.sh p43mv_majority.
0	54.817		
1	84.903		
2	77.142		
3	72.712		
4	122.271		
5	60.466		
6	87.647		
7	87.692		
8	79.164		
9	157.641		
10	125.605		
11	142.645		
12	220.799		
13	62.597		
14	103.916		
15	111.008		
16	62.463		
17	94.696		
18	88.784		
19	154.408		
20	118.183		
21	98.128		
22	84.879		
23	150.741		
24	175.069		
25	131.930		
26	151.186		
27	52.320		
28	70.415		
29	125.898		
30	91.141		
31	82.879		
32	79.292		
33	107.834		
34	185.917		
35	111.616		
36	178.988		
37	155.313		
38	101.127		
39	132.426		
40	107.487		
41	111.130		
42	181.370		
43	63.483		
44	85.028		
45	45.593		
46	111.917		
47	99.997		
48	78.753		
49	73.159		
50	53.845		
51	71.084		
52	123.072		
53	135.191		
54	110.494		
55	93.374		
56	61.394		
57	107.024		
58	106.319		
59	111.644		
60	175.002		
61	135.493		
62	159.310		
63	84.120		
64	105.691		
65	143.215		
66	185.237		
67	101.187		
68	43.737		
69	60.169		
70	63.919		
71	78.630		
72	68.914		
73	107.300		
74	91.430		
75	88.612		
76	76.127		
77	65.059		
78	66.216		
79	38.096		
80	82.014		
81	66.083		
82	9.761		
83	66.552		
84	60.154		
85	11.214		
86	41.786		
87	67.898		
88	63.581		
89	18.665		
90	53.649		
91	98.271		
92	40.959		
93	98.332		
94	103.853		
95	115.702		
96	101.666		
97	162.572		
98	137.488		
99	81.533		
100	148.104		
101	80.934		
102	124.457		
103	77.528		
104	52.521		
105	110.040		
106	75.026		
107	150.484		
108	116.265		
109	68.420		
110	118.838		
111	35.768		
112	52.262		
113	86.489		
114	110.513		
115	120.673		
116	99.488		
117	61.431		
118	97.581		
119	84.136		
120	90.984		
121	173.939		
122	30.098		
123	89.455		
124	60.606		
125	114.808		
126	81.597		
127	141.896		
128	76.328		
129	93.972		
130	9.238		
131	59.237		
132	30.325		
133	77.116		
134	126.074		
135	207.719		
136	130.424		
137	98.885		
138	98.398		
139	80.317		
140	113.846		
141	81.654		
142	128.015		
143	173.901		
144	138.534		
145	111.373		
146	222.237		
147	172.695		
148	203.771		
149	58.043		
150	52.292		
151	41.735		
152	68.834		
153	47.547		
154	79.486		
155	87.896		
156	147.247		
157	123.554		
158	106.190		
159	77.908		
160	121.525		
161	79.175		
162	90.282		
163	88.443		
164	127.829		
165	196.713		
166	129.230		
167	79.802		
168	91.220		
169	118.028		
170	191.542		
171	133.164		
172	197.732		
173	40.243		
174	82.864		
175	71.926		
176	52.337		
177	53.871		
178	47.721		
179	91.951		
180	180.618		
181	34.544		
182	108.273		
183	116.644		
184	166.111		
185	122.239		
186	116.569		
187	172.287		
188	131.914		
189	70.569		
190	129.040		
191	66.277		
192	108.351		
193	88.365		
194	8.725		
195	46.251		
196	78.896		
197	13.508		
198	32.833		
199	63.946		
200	112.815		
201	132.331		
202	23.642		
203	100.527		
204	64.160		
205	16.967		
206	72.715		
207	126.488		
208	95.115		
209	153.567		
210	93.564		
211	119.838		
212	119.355		
213	92.204		
214	132.675		
215	117.891		
216	160.091		
217	142.380		
218	71.570		
219	108.273		
220	175.497		
221	55.489		
222	92.786		
223	102.658		
224	153.095		
225	127.890		
226	160.651		
227	274.473		
228	247.698		
229	121.336		
230	115.757		
231	80.714		
232	103.604		
233	68.300		
234	133.881		
235	139.401		
236	56.893		
237	145.392		
238	165.956		
239	250.824		
240	198.288		
241	160.014		
242	165.397		
243	158.692		
244	149.852		
245	222.352		
246	163.810		
247	125.946		
248	108.101		
249	152.887		
250	175.087		
251	142.343		
252	157.860		
253	146.456		
254	103.468		
255	79.332		
256	58.745		
257	94.349		
258	128.805		
259	84.364		
260	18.530		
261	45.633		
262	109.598		
263	52.500		
264	81.117		
265	99.945		
266	88.214		
267	48.452		
268	117.269		
269	90.629		
270	72.614		
271	149.159		
272	117.077		
273	56.741		
274	110.244		
275	106.095		
276	93.115		
277	100.064		
278	106.323		
279	57.283		
280	107.305		
281	100.359		
282	180.425		
283	114.159		
284	73.825		
285	131.863		
286	194.923		
287	157.586		
288	119.863		
289	66.130		
290	84.416		
291	78.374		
292	116.604		
293	65.256		
294	85.378		
295	98.314		
296	55.309		
297	111.230		
