# cubes [189000,189200) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
189000 58e82f0fa28018830884a3ae297e29c76d8b2283d1ea219c01ddf08a45234fa5 d8a0aec78a1b624c47337edaa218edcbe2b2d5634fe76783a8f143ec4a9f6b03 VERIFIED 2.610 0.089
189001 652e2d28cde3ff570e690fa9d56c026e078c97c96cf54313ea81af9cfc0039dc 530743ed6f5b86bcec0d4c0a0d5b50825acf3f95b35d892306a82d54719fb952 VERIFIED 4.082 0.139
189002 ef567529784ba816b740b6ea3bf24e4ab38503f3e5d7470da5207009f4ad7f6b 4da7bc13980fe7753385a0537dd890279f21bb480178d54138558d033eb7e08e VERIFIED 0.084 0.012
189003 cb4188960af2dbc2891f9e075e30ff84a20795e8f757f3e707c032d3e16d6712 ad897542cc6ac6e364e4d65b0f22b94ca633cb96e2b9cddbae604db35d2d3138 VERIFIED 0.249 0.024
189004 2f0fc8c2d8b99aaf49d2ab1c7c1d3ec6b365b733fa013abbe3e5c201ca9ad4e5 e20479d878f9551dcd972f231e6ad8359efd0c378054790cdca4b69d71f62b97 VERIFIED 1.348 0.058
189005 6cfa5e1fd5aec473749db4ea6fee0ab080e5f7bf6f2801dbecb1f2b9bb180f3b 57d06e91b7f62d670a733a7c0e3b5b9f29a35651ee011fc63ffc04979d8c4df3 VERIFIED 0.506 0.024
189006 10cd8ec4aa065edb135c8623523d5242f08f2e74efb9bf973f31bc36b2884b8b 603bc1988f1dc969994c0f7c7a99e6035d8e4872b77ba6860b037b52c6747de2 VERIFIED 1.161 0.053
189007 38f52c482a45c8d20cabdf5413b1ba17b379c01c1ceb9d491832e0fc1bb1155f 68ea514967511ec1edd90082f48b5674d9f767a79265e33d35af1b64aed9b7e7 VERIFIED 1.845 0.073
189008 26524841a654e13856c565d282120f2552bdee64032a025005d21334dd15daaf 260c89992db0a5b98d625167cf3403c1fa180cdff0bebb9fd29c002d62c44d52 VERIFIED 0.159 0.011
189009 cfe090b27b1a96c435f25b79303d2e4298070a2c6f96857140592a39c98e2572 6de83a13810e21e79827dc56ff39658de0239867a84377b41b346b0d621f8247 VERIFIED 0.655 0.039
189010 f62024bae08d030b98ac634a65b75068184d31cb1b2cef2ef39cb1ba1f14b0dd bcf8448cc012d63b905f02bbbe00c7368c67c5875e65a6029ea5d6af7e73994c VERIFIED 3.022 0.108
189011 a0f0ff7b4239453374e69781de77112d33a1c452274831169335576b328eeda1 b1a54b95d6fd4b8a399288ebdf9d4202faf5ffb20662d522495270fab3f4605b VERIFIED 0.744 0.036
189012 659f10059a6a040cd1508fa3af6116508c06649d7bbae4542bd5e54639f94482 989cd4cf4c6785a859efb4296cccbb437ee1df683d58a9d2f69891c6e1c94100 VERIFIED 2.243 0.092
189013 59e47613780d3c782ff7eed163228a84e3ab7e6dab94bc2635aa4ac7691a709d f8d9c083e6e8e8fbc2137182df95282d8d081502b153b8990a99bbb5496c8439 VERIFIED 0.322 0.024
189014 c120c3d22a048a9ed1150322251dc28bc3da5d3f6584f97ef9dbdf4918ffb961 27334cba91db22dc1aa2709cbc16f6ea19c0eb186b503e5ad1a0f15515977cea VERIFIED 0.671 0.032
189015 5e2f977c5080030cddc8d222efd202d5658405f54251304711220bba0fa67f32 34c668bab8a1ff19e6c3072b0276993321cced33f3bf6507a9e0ec76355ebae3 VERIFIED 0.555 0.025
189016 251153612f6e6210c19014fd07e848c1c5474fab0f6ed87ebb8f2f0de1f6383c 3a682157cedb2073295df54fd947f18abf9a6b05ed07e2594cbd27fdbb975671 VERIFIED 1.103 0.048
189017 af06f97d36ea42ccd61d01ddf84b490d31e4a33a8957fa2922c1c939b76726e0 e6f8ec0afd7bb00c283ee5fc3be239d676c9394fec47c65cf31e98192c3b4743 VERIFIED 0.726 0.033
189018 230067bf08fd5a76fa132be3e57b6ef65f1a2d9e8e1a505248540c1acfeea881 edccbf21577ada1a366c7e9076562f4adf038e833ab941ec0cbaf30f61320292 VERIFIED 0.339 0.020
189019 7f75d48931ccd81f1a8c1aac8a06dc52aeb2f5c278d010797789c29379650104 6dfad0982d22d1d2f7688e7ca2cd89b7934deb2bb7b2f679dcce2131d4890ad4 VERIFIED 0.613 0.032
189020 541d95d6630e01f1c9b137ffadfb8e3ffc75c6890a4d8c6e981948af6eb3ccc0 9d1823c98560034d64fa619fb1a7d22e4a66bd72427fbf662d1672109a553b04 VERIFIED 0.740 0.034
189021 ef9218b6f4b0f386665d3826861ff76b1186a98cbfcdd470f4cd75b1f4dc743d 2370954555da6ff6ecd70f36b18f04e48c1fd8b132ba0a058aef861fa6609d2a VERIFIED 1.407 0.058
189022 6e44c8c5d5707476c8917ddaa3a032356ad48d999c13b9b8b5586f4a6ac11e4b 9bd9fda213ac5f06b31619722c0cf32f9f8e72334b25e86164ca239ff9fe0984 VERIFIED 0.256 0.018
