# cubes [70400,70600) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
70400 08536fea997c137a24063fff53055cc27efb7bc69a48fb2c1dff55fdc69f1060 33468dcb5d1a72171e506f5b0dfdcb4a927c17c57909117a915f4235dc377c0b VERIFIED 3.005 0.109
70401 ef8688536c1a5e2f57a257c8b988c0de9ddc4eb0c0b5c32d1ca713482babb86a 2769a70b3b06e64b4ca6a003ee7894c237f655a2fbc3a1932188b596bf7c6050 VERIFIED 4.029 0.125
70402 f6cb725271f3d9bc4b755d09ac16b0b7621e4489458835e4a9587505a4cddc81 9c1774fb90c6d5de5e0e3b9041009323732d06470e27d26f6921c054822d18d9 VERIFIED 0.021 0.008
70403 e40e20f6569fdd66492f2e006c1e1874c091d5b5bd0a017fa3c081084865bdba 9ed03001f765f0854a7374a3ccebcdade0315bce82654968ede2ef3c9c64d7e9 VERIFIED 0.370 0.024
70404 35ad12f26f5d227d9d83afe9e3c6990486fd4be5496573299dbd6cfedaa6687e 491303f88fac6ead6962f9eb116bfacddd3a0166377055cf4fe290663c6f28dc VERIFIED 0.935 0.050
70405 dbe39580e1867d75559ccd373a5fa0b92121153740dfa5ecbc7c887a8730db7a e17c7ee9dc42555dfaf7b5f2f2f5ee93fe9789186c442ad7a5e52633b9eebc4e VERIFIED 2.218 0.087
70406 539c32343fea0619c8b74e754584dca077aa6543a028ad425dd694ebce7d4ebc 8ec94676f804b4f0ab47cfca5712fb658e8af44dc8b6f1e44e453df87cefb066 VERIFIED 0.018 0.007
70407 add197e0c788465cc97993d4cf122ad6d2edd0e7c1424d7afb1c6770023a4b90 d291a8baa53bf52b6cc732c1f7c9406f6bbaa3bf3173a36ae1d4d2365072aa8d VERIFIED 0.934 0.039
70408 f6176617df4e878764d7790c3b5f586e9d558755c6cbe17c2dbcbec42473d764 de8f723373e830cf2d6f601b3744cdd8fe54c7c6f8ea2838a3fae258f5106f13 VERIFIED 0.132 0.016
70409 cfbad960338f473dca6f76c17a66ec16da49de8b10a9dd56806bf1e284cbb7be dadff2696b7d59f0b887d3aa60dbf1aca31ccaade2428a29207ecfccc4e4d480 VERIFIED 0.515 0.030
70410 a449ee53826480801daf8b563a084301b81f75dac2c8f02fe473b940da4e9eda 6cfadb2ce1b47be58463862cffbfe41bb7210b51e03a5f5b97ed4d0f76f3fc26 VERIFIED 3.869 0.124
70411 9e225e393ac00e441f3627f0aa51577cb9c70c80f384dd6e14d8bf25023a1adb c9b164eba9c12d3c037cd4d91a4afaf900959817ff8379ae0aabf56b8c2e0d67 VERIFIED 4.739 0.142
70412 a4bc9e450d6c8dc4c78c277595969a6d3422cd0a57b549ab7896f51f7f307b69 4204aba2c176ff77ef02f36d2b95b80d505f9fe18f632a7b4e8a9b86a526df81 VERIFIED 0.185 0.018
70413 c8a6c40cd443cdbee2f530ed81eeb300c614ef1c0a2c63a8c2bd1034cb74cacf 4e6762d5e714b7037f73bc9063e80c6ecad0f3e67885c8140586f513e6fcd4b5 VERIFIED 1.121 0.043
70414 cdb6a0efd45cf03889751fbb5467fb0a75886ad49305a3b56fd14334c657b52c 2fe8f7f84471cccc4afdaf1df31c3c9aa091c105ede8bb7dc7df1a857c637880 VERIFIED 1.251 0.050
70415 5a51eadb14788094f4061799f511d00ae7f6d854c93e0bc32f22f2253031cfed 9b6cf0d0d57beea2f39fc5a178c93945f0833aca8c77550f2bd892c1d605b63b VERIFIED 4.131 0.125
70416 d112d5f7723e765f8bf50dcfa8d6e62a89e4694dfdb753dfc2e07e3cb49fe948 6f74ba72b55b2bdd15f495ddeb7b3c6d97560f4683cca3c30535e90b424109b2 VERIFIED 0.018 0.008
70417 a5e6fe5692423ee3f025481fbdd3e45a8dadcbde353c0d3f5fcee5106c7432a4 27ca25baf543e8fdf3f49a25419eb8f829eb8caab1e5dd4cee1acc2c25516d98 VERIFIED 0.452 0.028
70418 c63da5ae7dc56abd00e79160a705d8f832d6374dde22593726390ba9e81da404 435f5bbd5ccf15e16125b4c9ba39ee3e3112e617e548680f0c005b78ce4dd020 VERIFIED 2.558 0.091
70419 908276ee99642119100f76161fec1d94de054bb7620d0070e1cd094c1bdce27f 38944eaabd662738f91f578714ba4b3bbb41845120dfa5fb57dbb37319b0a239 VERIFIED 0.120 0.016
