# cubes [178400,178600) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
178400 8aad9c2e8bf4abc91b79c020937ad836450f88e944ccbb331d9127bd87fffbd7 9d9d60247ddf9f46f531b95b2105b17a76479e1e55612d8d7a8051d8da372ad3 VERIFIED 1.487 0.061
178401 69c1c0940aa91e249b3f189d8dd50263bbfcd928c0a5b97dad0d9b6221709990 712119a01deba8fec16dc31b7bc9faae5920934f95ba953ad2c23d91f5038cfd VERIFIED 0.351 0.018
178402 2b8568b52b9a2855647c9c24f9e3f92b3ffe3be787f9d7fd6f393090457c9154 50a114b837c40397fec6f885018915b4c71a6f73649dd3a6a2fadda20139a888 VERIFIED 0.735 0.038
178403 5980b0483e31f3b7fbef96ee30d5a3f1b4ce50e32522142d37a4335e0fd96c46 ce637c0721f3031a380911f8bdf7335538332d8ae98c3c7b42535af6348c0657 VERIFIED 0.234 0.019
178404 fe979a50d901104b01089fb5004d4fe2c9a449560fa88a90967e3b5cc1cd4935 ffec89a09b54288913f816b7297a246296c0fd37fa58f50fdc776d3659daa64e VERIFIED 0.780 0.035
178405 31658ae05304f3a4a74b187c63b7e0f6b2f06c68403947181edf8675f7e2bb0c a1175fff726cba61aa8cb58fd7df7c8fd4b4feb40cb35a823eb8b3c988d85f80 VERIFIED 1.095 0.043
178406 7bf6adf3a1d99b9328144d081bbbc1dea1f5c852dc793fbf7b895658463b1eb7 aba3c8260ce80c71d8baf75c9b4cbb0777afa307615fd96520ec1d98e7a34a63 VERIFIED 0.331 0.022
178407 eebf0d409dc9e0dee4f6aa82ae8fd21480981fde0eb834f40a2feb890721c595 9997defcf1782e4687eb75137e75129b680b3d1b2751586c911dd1cc1f410745 VERIFIED 1.093 0.040
178408 6eb916d065a33a3ae2f6b1da6a88e01b80edd55f7be058f82a9c2f76a940f71b 9d1a0146c237132e2d1a6708a351c7f1bffb26c9610c6c19c7f80026c8035822 VERIFIED 0.346 0.018
178409 80abd481b96aac4b4729ecf869a9102fa0ac8372e9654270fa0160c3c1b86bf8 d918d2c3f2ca4d78d18221804b599ef4d31eba9eeceb71be53b93d9267c75d36 VERIFIED 0.465 0.031
178410 b85b15712afdb44958de27825be259f903dd4e4ea4fced42c03cc78db6ee3338 12dfa45e13a0b0ac340e9aac33d6b9c7733947c2062fca49bf31c785c94ec6ed VERIFIED 1.085 0.043
178411 0f5a6e3e8453412686323ad8aa45201c1e7ed28cc3d46cecdf303b5bef95b742 48cb716cd1c267d43d36f86386d093aa9b938435459a99bdfa03e942f4fafa75 VERIFIED 0.804 0.034
178412 abf0c524f9b2b491721b73161cea56ab07ed110294dad6e7206521809de3ed70 3aa40953026f2fd9469c329ca5618824b72796921b0d62087b7c1ccb2bffdbd0 VERIFIED 0.665 0.028
178413 bc5a7af1d80b347437790e1e8955ae59001835d0744a59c1254f7ef613c74caf f862a148316fa5eb2ea36ee5dd8d0b39ca50a6c7d7d322e1a499f9bfc1bfcb48 VERIFIED 0.743 0.035
178414 dcb1502a28aed5e014c1eaec8952a3f36642b1de81b9317136615721795ea570 d80181f5edb461035393e773545cf1816869de4d4a4a2e16ec6c6f9d4a2f22ad VERIFIED 0.841 0.037
178415 382b1929f504e86858d826015a82721735c286120dde90a63755bfa59b96caca 24681d269fd7a78865a5334e782b98aa534674c4ad1385517d70f4584987269a VERIFIED 0.647 0.033
