# cubes [324600,324800) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
324600 282d2281764277003af869e354530b1ebf21ded835d8e24a1bbba2a423ac6abe c05a5da1c6113272ddc91a2217559db0aeb9e65f6e80f655c8e204d6e894eac6 VERIFIED 7.211 0.214
324601 ee56ee8e9ef5d33a4820e2de05fc84e4ccc6a691ddc7b1fb914fa196eed2fca3 52e8406156831cec2c98ce68c701bc6f9a8dd5ec6d08ce122ee5b491998dad1e VERIFIED 4.869 0.159
324602 1f9182de60ece213616f9685bbabb4c7b3cb440e7f65ab229090c29f1b22a9b4 8322d5e838307138df72045b21d825cf91705ee9ecea5fefd04b2e45f6e75d2a VERIFIED 6.474 0.207
324603 c63c63491fbbc9bffba9fffb4cd1e868ba2c86b39af7b87a57be4514e270e17b 93b9ce114efe314a66936b355a15ca8e89f479a7044385ada0d33538070e4aac VERIFIED 5.187 0.151
324604 e21422be6b7034baf4fa999e37935fc7e48995053791c9d0d48d567ebac9d6b3 3eeb2bb45d82ff2d8ecb879db7b5eeb00cf2bd8b8a60b2b10aac36c545f365f4 VERIFIED 8.012 0.269
324605 b89a518ea5c8e0ee0a39b3b984011036a435a6459ebe852241ede4255252499a 329e48eb9801d0692de3cfa025e9daa371a6a6fd91bc910a1e0d97593b693dc7 VERIFIED 6.123 0.187
324606 8a9ed0fd3b9593e7100db13d7317c7e279853a570a895b347ef259bd514bd4af ac22b836ba13038876d1aeb87cfb4df8f61d6447bb13b69b4a8bde5716159223 VERIFIED 3.557 0.114
324607 4413f3f369878cb6a5055af162c67e6c16d29a8b194d82112af411f56d45701e ee22ec7706c32b7d7fc435f9363da010ecb286b5ff409b6cc2943fb35782f113 VERIFIED 5.579 0.169
324608 17892a065874a2b895f20823b427a19da9e566ba906fd1b4909ec2c00b06276c bc1e894eb9ede84cf69354deb78f9f5b925aafddd51ea8090377ab1cc8bd0a5a VERIFIED 14.129 0.421
324609 1b165d7f21948376c84cb9d31e01b4b4f4be533db682157de859df2c8cf89069 4da4fd04fbec2d40088a49c8909779ba369f95a23957b484258f524f03637d7e VERIFIED 7.098 0.207
324610 f8696f2983227ff2bdade0a364466e6de7c342ec88a5b958a107f94faa0f0370 9a7f0c512d29e0307fca21e0ea8610a868759d627f0b7287958f47652862c119 VERIFIED 5.336 0.160
324611 7181de1c6985df22ae38bced2e13e9717456b3316657655411d37aeebb61dbe4 d512d23ba0e698cec2076507352fa4bc0b361a5fb937ca8b15572e439a82cb2d VERIFIED 15.367 0.466
324612 4f38ce652f4ce56bcde6e52e748ad1235bae6e34937a8667d2ead5157d3e4eb4 398a68898c314cf6d81c5f9939d24f2d005ef49cac8faa8c6843058c60a23205 VERIFIED 0.894 0.042
324613 15d6d2eac94877c69d0b6bb9e63935f60b3c54de09ccc7faa789977ba80dd321 85a4b2b270a6b362c6294ab39be89968e510d13568b9abc2fcb43c6ef98bd81e VERIFIED 5.221 0.164
324614 18a780b8f292fe8c36d3aef63359f1988a3842137944e072c594c32702ee4c33 d000ea1872a495a4061198306bea0a6fad60c86bd9d712f40c5dd23444ce6262 VERIFIED 2.109 0.083
324615 62127383039d91385e7478f23933961050ffb291f2568b5baea420cc782ef129 9db4279ce6aa706fd7a796601577d95bd2043feaeb511e0d06af79a6f3c3717c VERIFIED 5.736 0.188
324616 e7d09995d2ec53f6be10d9b01a9b54c61222d633b89e0cdbe30fabe8b0de7b26 cea2a6dd2a3d4edc79ccdb16033611f2ac719794c3caf4c61e5a6748ae0d2974 VERIFIED 6.579 0.197
324617 054e8c0dec08caa93e5671d6c345e70c763d0f5454cbfd6129c03aba77d6d697 461d238c0aed58748a03d8a09a5410b88ca9a940f82cb05d58a8f87edbe8c46c VERIFIED 9.754 0.305
324618 467d5b5460cd56106c79c558cba81afc1b4fe94433c07fc29982292213e9ee6c 0df388dbd03ff5d484418ba79c481e140a063ea5081930611a595be25231b696 VERIFIED 7.572 0.225
324619 aaed7a716db9f42d05bdf442dc3d7958f13ae832ca25a08aa2ecea419488b7b9 f20d1098b7a4b6915c0b77bc40b4d13afe6cd2d5a990372e347f0dff858bbd53 VERIFIED 6.219 0.213
324620 9cb6cd0ec79cac41bea6b11656f273f35860c1150f1f05750e335fe1b474e37d 89a335c6cc5a57d5ed3c57999ccf78d8a60a9e2de0cf26dc0afb6ec485d76eb8 VERIFIED 9.888 0.295
