# cubes [49800,50000) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
49800 8caf214a09ac52c5a878979c5133987a35e9988ba0db4dec6a23ca35526aac01 4b3ff328fef9ddcd0b6a614de6cf17b968d3af6a8d2def086831c27639be0746 VERIFIED 0.292 0.016
49801 0944652024f32c9c8e8465c484d8e9c02a2c85cd6425803699bd2557964a4523 21d7a2a1d90d17af4448c46b8692eec836fe06c40a748efb65f9981232ee062e VERIFIED 0.780 0.036
49802 7ee55e2cbda592de8085323235f35413d9e841d282dd768d744a49394991fd4e cf38e168b216c64a5aa6565a2d0cc96658c8dffffb6e736fe72d1c806b08caf4 VERIFIED 1.489 0.063
49803 94f8c0903d6f2e3bcd55d9824a47c7d6e82795f35fb51513c75eb76ce6ce6de6 757bfe59f2444b120d83d96f0dbe6366a812c6a1d126658eb6ba654efa68ae07 VERIFIED 2.690 0.097
49804 c9b77e0e9a3d50c3f44621e9a09166ac0bb3260c389fea3253c9b19cd6f5dc60 b21dab1b976b61834006452ebb69e1836ed8e098c42510810401d51714f009a0 VERIFIED 1.386 0.056
49805 51fbaff5c128d4c0138037f4b8aab81a7e4736ed095539c29c70dbfb50ca9e2c 29072d54d2e634b4a2ed08628546711694589cd9f5db20d8a5782ed6a3a8e685 VERIFIED 3.689 0.130
49806 39e2da4b30b6b27bad37476c7123218f5d2148ac0a05940a354b969bf28b44d9 59dfadb3e764d8025300bc09d0d091b3bdaaa4689211ce17f17ac897af3526ba VERIFIED 2.089 0.083
49807 dcd9d0daced35d5492825e25d37e5e74a2b549148acef78903f38ec9519ed715 3bfff11b8700fbb403a18ac05dc3bfbfd3c8b3a06907032322b9b26ab8734b3f VERIFIED 3.753 0.122
49808 4a83567f72c4f719f69c0fd3e500ec3281cd04548705e973d497fc5f97353074 cab5f1b2b809d291fa1c99c3e0dce6fb1607d10beee9811df260d9a536578eb3 VERIFIED 0.312 0.022
49809 ddfd35117a73fd57624155a710fc5fd3d7cb1642728a8d6937e7bae80d79c6b5 474d8168da41c44b84069a8b982b553dc6af39557286edb115a0ce745cf99628 VERIFIED 0.512 0.026
