# cubes [180000,180200) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
180000 5aa4432249bf7debba04a71e2865c0bda3220847015f8c6d1c6599bd6b934609 55669532dcc3e13dfdfaf9a6c14ebc71199367d6d39f63c0ec1d76fe9a1367fb VERIFIED 3.030 0.102
180001 0dcfa57b5c814b4839c1549c50aff1cea365807c90e37faa01172a59c6a0157d eda544019ca35d6b12b1953943a97f9d32776b84b80ff67fc2a57ee3aa6fb478 VERIFIED 3.934 0.138
180002 8c69774ce442c887fe346a42c846b1fe25c1fcb38bc7f051ae878bc8924cd2ee 55deefb665591cfb6f9e0a18a45815cecd35575e914663e6b447889a294a763e VERIFIED 1.503 0.065
180003 1b7e4b11cebcfa915cb29fe232b0a966c6cfd81acc0c1e8d4ad4fd1621f633ab 6ee5454f111bd76086835be5088a58ac82fc7cc8bbe3d48cc17574eebdb0958e VERIFIED 4.056 0.130
180004 72d7011b11c03dac59de90cad6c51113894819a8b9f15ac60b0b2043977e51a1 b7e412f72a3215941de678063cbdd162813bb42819daf0465978cd4696afec4c VERIFIED 5.611 0.179
180005 7f2bbd8756f3753c51054ace4271a56310a5e59788c61c8a19f311f39a1d7360 f7ac5ed7476ac4b9478079be119f422dbc8f6b008e57d45fed073d28ff587605 VERIFIED 2.218 0.080
180006 4fbff8af4cb41d14a57baa7963ed2aaa82bc3983058f3447482377baaa67f0c6 76e87737aff33b3769d6d261785d931cd149ba73a8dcf00cd303bc28c4a093b0 VERIFIED 4.098 0.126
180007 ea8f8ecd8c5dec804fdc97f4ca389c75314916efffd366e8d2adac32d6a5483a 4eb432b8022de2e4e655c6c0a7270f8eb23b814c94eed579e3e1baa500c1e6fb VERIFIED 0.772 0.037
180008 6d10c9a3ff9dea12ebc65517f7b276dd2e11f5fc5120f9146b1678a1f81275d0 3e1bc158730644172d5c8d7256d55452e7959c196e52761d195c86c208c99ba2 VERIFIED 2.062 0.076
180009 ef28e442ebc8be70539b3948f76a478523a068b1a4e22d6e5ef3401d9f878e66 b83256c4ee3a76511d2d975a5da602d75345d1a6730155b1ce229d1f5c140e78 VERIFIED 0.926 0.039
180010 3fa21e87b8f9f18f381e7186353de1f1399efe5aad36320f0c1520ff17d3c12d 14093aa12b89e19880d203aa2e4b49c2a77aeb76fdd2092765e3a306642663fe VERIFIED 0.889 0.041
180011 de8d73e0d2767e537c4e9e559e8c896c88068ae33549dfd16781412b2b24f0f6 37bd3d4105b185b9c9854d3b8b5190bfc9499afd87122423e322bf03635dc71a VERIFIED 4.205 0.127
180012 abafa7365b3a32edeb82849297bca27377847840209a0e71c3647352d186add8 08be7f5364e49e2b431e5ec1b098070af2cc935b29de62fc646cbf8aa3eec755 VERIFIED 4.545 0.136
180013 3efb656c06eff974529c117c1e4beaa6b7588e0d312e9263861d601757b29971 95aa84219adba31f649c310bbc77c4d235de2a086642ee0bccbd24cfbc0e3a6a VERIFIED 3.611 0.120
180014 d2724f5f55a04fcbcf917cb184da68071a1e156af26dbf175911c2eb8d1f02dd 07f881be138dd6090748a9521b3fb73b75216ebd15437c5ed77b5eefd9c2337a VERIFIED 4.081 0.134
180015 5794570a161f8aaf6a85a801dc3f3ae272d1b9ba268f8f8949019d0c3f1c3578 6294fde9ba473e3c1da182ddcaa736ad206963a12adc7de39f69437ca3dd0771 VERIFIED 1.224 0.051
180016 75aef424985032cf39b780b2ddf71f4950d503b5bc0685f9913568568eabc507 13d77e045f9fcaaeac60c3a9b1f89d317664a0e3929a97411f5a8de9c3bf7ca4 VERIFIED 2.240 0.086
180017 700d8ba7d0836d16cca2e6139c48c68717b5d28e1c96b5110ca41509a011130f fe1547951974d6dd7815e0cfec0c8d8dea3aa5e0d82b9b72e03097dbe583b63a VERIFIED 0.394 0.020
180018 a5a884061206719805062612d1da55f4b45ec57071891b31fbb068f8cd9b4086 9bbf808b7017620058b693fd982ebb6615434450ed4a81b5becc12713eceb79b VERIFIED 1.564 0.061
180019 462c569330c3a716b4d92ef1ed2313dea08a61759452d4537039a52741245382 d5e7c62d615d16ab2022437e6821b9ce5523e1b5f80bf09cb6ff36f858306bfb VERIFIED 1.300 0.047
180020 3e4acae0d96b86a022ed2cc316b27da333cdff0910d8374eac22e287984b9726 53ff4c7232c843c8a0bf726991396187a8d9e38ae0aeb737db284e89bd002fe9 VERIFIED 0.835 0.042
180021 b58fc374ab4e8468d4fd0da6b81e08dc0f8fd00b86353fb9105921e6d3af6b32 7b10a73b3afeb70de3f6b0419b24cd895a7b420c850d668bc948b75d977f3e37 VERIFIED 3.681 0.118
180022 8c05bdb63769c3a63c487e6f7abefcdc8886a0c933db2f5bc76da80a29856791 1661121eb7c6e943a8ffe0a26010e7d42a907ef013b22651993cd1baed4415be VERIFIED 4.334 0.132
180023 f83cefb7487e2f0e720b9485ab12d319a39c537dea9b38c8d3ba827f1e3af1a4 1a807911360150e4995f00b1f341ccb7319350c6d33346002466bd6d9e7872af VERIFIED 2.560 0.097
180024 8df8d060e55c1aa15621822728535eb9271a1cebec462104154ed070f9248852 191a824db9365d80771a03a7fa54f916cbcac9bde4cba009d5b88d4c5e46d05f VERIFIED 1.943 0.075
180025 5003979dde9afe017afff08442a615f7ae37ebff2391e098adcade868f5ac7ef ab93254c190066317b34e7e93dedd9c1c4fcb0496d30d5f3dcfc40f9e8efa33c VERIFIED 1.021 0.038
180026 c4ced504b0b5bb175e85a598b73d51b5e0d56a48e477946870e2ae2e6b815e3c ac129e8c9be1e10d28de61833ed23d235f5b61e2f2b7832ab3df02ebf713bda2 VERIFIED 5.450 0.163
180027 81afdf8edc9d77b5e471b4cfb93c4c935e9a83fa3eeacc2eb1691b1e0989bc0e 0dadcdb9f8b2f8caa064bad1fc9ad7772b4f4fc7cd5305ebeca763df8062d1f3 VERIFIED 3.767 0.124
180028 4dfc8c442706e23ad44f8797567dc49b84ec99f0ca9dc19f1bebfd4dd7336964 a0d0bc0cc375dceec91c51c4c5e623b3e02e61861829276a6bf00df9bc89233a VERIFIED 8.183 0.254
180029 c16bc3770dc1045d70bb0aa9a8be3f72b5980f65004612d815c1d819633bab14 9228dace76d7f594f3b548e1d2fc18c2f9743a3f41023be96705958003ff8b85 VERIFIED 13.125 0.371
180030 eed3ebec091966cacd3217cb6764b195497e4a9d69655a84dad4b902fb5dbd19 fa5d8e423d11dbf4321deb927d1305060966d981789c58fbae701322c420d447 VERIFIED 5.390 0.188
180031 eb18ce73991e587a508df62d886529a7a8089d7baf62a4ecc513f6b2ecc38643 9c452af36b01b457c5ef4e2467bf174e28145db78a4ba2841d3d0f73a9afc2ee VERIFIED 6.310 0.191
