# cubes [315000,315200) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
315000 2f9423c9a9792f6cba9e1e0174c50f214f8e1e9cfb28c1eb711e33264f9a81db f6b3635ee39047865b89ccb583b0942f8925e0074c71248e7fa1709522dd55c7 VERIFIED 0.286 0.021
315001 b6abff841551a34f426aad6b4d6baf21ec4d9185c543c3ea10ea287fead1002d 815d1c3c896233ad14e426e5ccb366a3f374715ce18eb090546c5e0a250a35ca VERIFIED 0.729 0.035
315002 dd4af711d4d66a11cdc03ad43f08ad54dde805d57269d8b8210de4dd97f594c3 278d92077d52a9507bdd058a9231cfacce443dd0c32b4c16d23a52bfc9a5df75 VERIFIED 1.613 0.064
315003 23e61e33e74847612c7b65bc7fac5e794e2aa722a8d668aa1cb3aff0c2ab3d07 bc78b2412b72256127f9c9948e815bd6665d222e2f3e7f5e768a92df6b6a5d68 VERIFIED 0.268 0.020
315004 1b93b88451d867e58a314904594cf5e87fc73bc236a7789526e01afadfd39ac4 ccbf2e9d18c9be78e259103e8026e0e0d6c0390fb89e081da56ddef4a98e4bcc VERIFIED 1.417 0.059
315005 8ac28f796197ec45328c697c4e94bf60f437cb3162bca31f1a2c8647bd208b19 6bae21efb5b7eaaa15e8dd6ab59b9d97dc670d09eebc331be3d0dca3a1a7a2b7 VERIFIED 0.424 0.025
315006 74e70323a5583c9f6d94d7b44ad86db5d5ffbd4f03ee581277b7ba993c629c14 df5062182cb15987ccbd08772674ceb03d22c9042c299c4a97a98d0dcf4c4a57 VERIFIED 2.831 0.102
315007 c987958822b16c7e61c51b206383b3048d48533185995994df412f453537be17 414ce3e9af8376e9b3f9541b46959ca979a767a95deceff07af35179e5d73961 VERIFIED 0.798 0.036
315008 3137e6561865152cb9aeda46f835705fefd0f2d11521f87214d9c5885d99b505 62f601ccf8d3d7f167629c9aaf3bd565baf6498fdcb7ca8f2f9cad36fd6d9758 VERIFIED 0.229 0.019
315009 8039b1e24d9d29308ffd58802c32182e61583704935c4f8b88f3ac28df41d1ad b8cc8470d2b31a5716c5e886449cf572089c8166f544bd754c9d278d52f4649b VERIFIED 0.848 0.038
315010 dbece0c32349cfd90f56ea6b5832870742006295436fb59f4f34a5b79ffb538f 862e18fdbbe8b8b4f5e845c04ddc21ddb1ce9a435153c003fe2f3c17812d46ff VERIFIED 0.235 0.018
315011 1d6e2e6007875b89a0e2c04d1d75e22ffbdbcc668cebe69a857ee6aaa44e6ea4 d3a4aec5e98bfff8cc4f87fd93ba33a9d6af8f6e8891226f6859b58b4e2d699e VERIFIED 5.459 0.167
315012 c619a1238f27dbefd7bf9d297c081169400cce1c79baa6eecc3914f9d088fe7a b3d1c9ceb32578da39702b68dc10a0a7cc16b3e2abbaf87b74f9c7b4a2f15b94 VERIFIED 1.243 0.048
315013 252d7008ef0d93b0676e090afa7451a8a1573c3bec188dc636d75a7bf458e226 a9574c39a345ed348d3115a1307c1d3f609905e69594e2768bc45397af08bf49 VERIFIED 6.717 0.213
315014 e666afcac46dd244443177bf04efa471c3f761f5d772a369651a1a1e5aea2632 9732ecf96397e088cbe7721b25a313b1d95778adaa84118237a6a7b054a7558f VERIFIED 0.730 0.034
315015 ab2473090fd5158da759a069f27938d90355bae0d86ce248055db6a4df670064 9ae7cd0006c7f3babc1f02e4fd7f9230fc9a2c8254bbcc223393d6406552f484 VERIFIED 2.827 0.111
315016 9e5bc107ca372a9cd61310c957be1c90ca46a7924912ae4fe6124b8b68d51ede 856e43ac4bb42111712b88437059defc28feebce00416645b8023c5818653939 VERIFIED 5.098 0.153
315017 823b14c18d894f841ca613f202db0b4ec34b783932ef40f3110636a8fa27d73c 50f66b36887e451600038f955db9e57b01bbf459769392945f002c6ccbbe7180 VERIFIED 0.352 0.019
