# cubes [83600,83800) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
83600 6f1aa42260ab266a2ef12d73fc8616d7629bdde8394817092caf1cd39fbe17f6 7cb5b96a9b0d8a48acb562e1fa019b577885b5d46cd16caa898b764337da4b15 VERIFIED 1.259 0.053
83601 56c400c71e9a7f16b0fd020b252f7a1256a2c45791959db837139751b3dccc64 1982af8ada36376f3836c2983754857d2301c6953f7e40b1a4e85a32888966b6 VERIFIED 1.312 0.057
83602 1770147feba37cf762682d0153bedc7bd71b676a6bff727348fa40e04a0772c4 cbce134fbced13f364430a485d340349d4376202e88910664b83662a2a831fc3 VERIFIED 0.078 0.012
83603 5712c4479b6d4a0989d394a721d7267a49a5fefdc5c4b59d3d7d4f63b1786039 5293c40a511e0771d114978f6933f5af73345fe7077bcdc6b258f8bc2ab4cca4 VERIFIED 0.986 0.046
83604 54fc74a99bac5a5d2354c2d599a05e7160097a59fa7d6be13cd6010e0464ab88 e6081378ed3ae9b7ec703fc9820d7f32ae73dcdb63d0672333ab387d850c2a19 VERIFIED 4.296 0.231
83605 2a642a079b5d3de76c2975d0ad98a9c6c84849e174e60857861e23bf2f2a4696 4f2734360844c967e349eaa3115c82f57099aefab226eab4e3835f37f6b91367 VERIFIED 0.262 0.021
83606 5b51c437fc2185b0f9272daad021f679e31a2e7cddc101b3fcb7616515889544 ae38ebd95c465caf47a074f33132b3383266d38b59f269b84532f1c6046da552 VERIFIED 1.521 0.097
83607 ad9559fa9a94e8661c49c78d09ec593a5db4cd67e870d7b144728c5956a0712a 4e8af8038568b24e44ee484a10ac9270330d25366b760e6fa88d6bb52c9e36c9 VERIFIED 0.020 0.036
83608 6c10b690b2a67d8f0c3dec25a570579f80d51fa7621a16c7162502606aaa4c65 bfb63d5e2d0b1f9c9251cc37b47636f0dde1a2b55a39106061f4528b49c9a61c VERIFIED 0.304 0.026
83609 f585e473848c4d40fed54db872522e4fd51f0a592e66af99f6ac22d007ff3b90 b8e571a0904b23afd2b102d48ad1ff228611a234c131c34758bce550a73641a3 VERIFIED 1.451 0.056
83610 a13f2877599340bea1ecb5b26dbe95c83dcea03034acad1c44135b5ada312009 230670da06d5be2a1ee9ec65eee19a7625e56938b131a47685ad99682166ee3d VERIFIED 0.218 0.018
83611 3638abd38f5020d8b110adbba0bf2ea8cd4d6f293945e0dba2d7fa02b80cd1eb e1c2c125aa98f7e9619cd97ff75320d5f1281126735efe55f8596f05ebed2896 VERIFIED 1.054 0.046
83612 679d887c578013aea267be8e748d30fa2cb71ba5383a6c4b64f8d5428159dbed e8a853e3e9dfa410eeb2d917a37bd35d1fa16c029873db41f0e08750bdc4b7fb VERIFIED 4.415 0.147
