# cubes [207400,207600) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
207400 d60798286ad533267d746f55458d7d7725fe39c7224845726f6c2000c50d4b0f 020d22188050d314d197d2eefa6817ae61a948c2b4685d7ceb352c5366a92289 VERIFIED 0.415 0.026
207401 18d315f72457717fa9481b9619b64be25349d9882f892e5b138c09c90a22e1ff 45bb389fe68f71e2e65918b2f9abbfb40404f4d404db63d06a8bb05af6ad5030 VERIFIED 2.028 0.069
207402 816624b86bb4dde5999194aa869dd4f3922be513c9451c8227a4582e56858413 c55e889a59a5cc7b7396839e9d6bf901a2df05ed47de66508f1523f932a901af VERIFIED 0.584 0.029
207403 9f23dcb66ecab122853c2ff8dc9d93acb4f9af999bba249e35bf51f1676c5ae5 cd0e3be187a2c659fe0177bad2d6bfc177938d66afbbf3803880fb0bc50717b9 VERIFIED 0.823 0.038
207404 5721f74f242ca9cdb34d26393cc95f87af6ba86e58587232c1d32c88d5610e09 bef4f0b3987a7dd1b4aa9d040521de1d14389ddb8ec7b9db4ef0ccefbedad931 VERIFIED 3.616 0.114
207405 b59e20c0e8cf4ab7bb2788a2755d2b0122470eecf89ffa7330f04f962134f163 927a6cdfdeeadf311869c4b03931104f61e291890fa0d0b2808e3966d23618e2 VERIFIED 6.177 0.188
207406 98e88637f285fc5e3683589455895dcbae90569e0d26387d6413a9691471708b 1bceb6288fcc7d6b6ed1f984e6c601b2e4d36125e567de88bee69aca3d0e3cc6 VERIFIED 2.008 0.085
207407 3fa14593b193fbd93de211a6e9dd6c4bb99205629a22898c804933f8164d2581 de9ee8c753b0c85fb9b7c14046793cd8cc54140a51c4b6f435b240265896050d VERIFIED 3.250 0.104
207408 aa7f7da1bb2222220cd05bb28b1ea8f5a1f808b9d359fe481dc238d7e09c0bc3 7892c855a3aa69ce94a11b43218a3caaebd1ed26deb7c3907183333103483d53 VERIFIED 0.752 0.036
207409 3dea453a5239f23bee30c77b8e4389cde6e673b8b2ba93e23c874ee73c327974 bb53888b9ec32ac7dd1c11253debec40412539de17e1598f91fe288e54a381f1 VERIFIED 3.238 0.103
207410 9bad922a5b577ccbfa56679e4838ff839cac3481d5751b0d2f3e801fc62b8fff 64e3478fb9a9a508967722e613525e6d86102367334193596802b64b06bb4f32 VERIFIED 1.406 0.054
207411 eda101454013f5f49dc119d0b3a4e7a777aa71fb7406ddb86999bc7d09306de8 7957dab9d0410bd9ed7d3a2f50c3c4abcc81b6db72bbd63c93ab5a2c6abf20be VERIFIED 6.613 0.211
207412 c9cfd0d394ac6a2c51965e6a05c1ebe487fdda74a299565440bf506116697ee1 c2fc251adf46a39201ece027852d724bb623c0e93fe79b7ac6550e33ea7afdc0 VERIFIED 0.020 0.005
207413 5699e3f95c5cec9e7d8f4fc03dbf71a6681eafedf90c774211a157255d80015f ceaf9414f5ee4464cdf188b3a4b70de0e1e71cf39a3fb66a2a0b46c28b1982a8 VERIFIED 0.500 0.028
207414 6127a38e9392611887dc214d4803e7e650bd19290dece5332200fad71fea2831 6c3a93c549fffec0029eb078d0b95752e24dfe017808aa5f8479047d19952ef1 VERIFIED 1.142 0.054
207415 4735a49780ffb50035a1201f067718140045be910961f134dd69eda0c247374d e9850c8e5ae5d105a2398efaeb5f2834e81203ca72b6af568848035a84874b79 VERIFIED 2.698 0.099
207416 e52c13570f5f0449848b3d00fb5c2e7d772c847904b1d30945e4fc2f36265027 dcfac0975becdca1bfbe37c11e0f9af2283968d778b9c1d4626cc3633dafcaf3 VERIFIED 4.284 0.132
