# cubes [32800,33000) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
32800 cc6fe3c936498b93edf017d07d83abfaf63f7ff701969d0482a98e8763c4116a c31886ab04cf876b1f8f3c7fa48356b6120c135a585a28386825d82fb2101d62 VERIFIED 0.180 0.013
32801 4f1e1a603dae2946d75d43ad378761b2ee7ba5ed5c452570370d0c4f763be0ca 82fe6a4dde1a111abe207985d9ad75df0e8d631caaa6be8adf023f54a8e7f821 VERIFIED 0.060 0.009
32802 01901bc6353136018902b5233472320a99c0ca774e217b90577f9b7fedc6c957 7072b16ed5fd4c7fd3f1bec2c1386045869746bf3ad8856e64ee1be75fcde160 VERIFIED 0.060 0.009
32803 f76fe3c11d6d572503c797c05680d0ad520f9e750c9420d4f0c8e8a73b456771 93eb1437aae3d5ed632247a42190fa5be35ceda446d431d5e533f1c34e675e6b VERIFIED 0.194 0.012
32804 631ea1ec281b2f54ccc1bd344ae0ff6fd7fc31f7d7698583b9cf25fe96185a55 66713c61f6f9aa232ac4789b4c8c21360807fb59039c78f718cd51db408595d2 VERIFIED 0.224 0.018
32805 e5d4cf18834ccdfbd2918a247c420ce1ad9eec1cb281240fd2b5d1aa203bc52e c96faec9720cb5a2ff02fc12030ba4e752ba541d7c38c45f56bb2312fc992559 VERIFIED 0.415 0.033
32806 498faed11cc3fe6408677b8b76c54a13254c49472a7abe49051e6674e66ad513 3d7d5ee1dc045e2c3034e913a92d96dcac248e1f7cdb6a1064729942dbc4c9bc VERIFIED 1.170 0.050
32807 9d5d113a9d13f8014a400331c2cbf3602bab1f6663fd9189230755802a597820 972b8d21e02b6f0737ab0271bf4f749680db99253ba41db125b4529676052e22 VERIFIED 0.137 0.010
32808 270189ecdb05e5292ee24db2ba8bbf72621d81c0913dbd78b0ccd0cb17390924 d0ff269555800e6b0063edec52a0e608ca084a80d4370d3623b2f5f23f298ec6 VERIFIED 0.568 0.031
32809 ad3b60653cd92e2b94aa87ce7d2874959ba074cfddd31a81ecd20c60f2a60771 88371176a3a914e664af324328f7c568a41ce64e7f6010ef5dd9d92813b3543b VERIFIED 1.485 0.068
32810 b46544185cfc7e701c3b9167a6341b3443db5963e997e792a50aec37aef946ea bb7a5e6f38fc579e20107cc2885c1bb988922cdf8af3f588b819bb26d35aec26 VERIFIED 0.123 0.015
32811 82c86eee603e40b046924ad2222c311783f09ded1827ee3b0e259aa917f5e62c d3a54eeacf0dc3934f467cbba72cd0ee58ad6fd918e54ae9c40196d68d801f28 VERIFIED 0.188 0.015
32812 6f922a641833028a85fd35906e67b671dc641c7f726fac95756b9f18b632cb68 ae6e35d5c9aacc7ca5bb4bc6d20c53ae0190d8b8bd316aaf62e2814918275ea4 VERIFIED 0.419 0.021
32813 fcd53a1400b06f30541db051b15c0b2b2905e2b210f23919211abf7e565477c0 85a29ebd4f161eca76482de0516b6230bda9a5eff3b3869e8f23a511c3fcf72b VERIFIED 1.226 0.055
32814 4eb1e8a3912167a1deb60c67985f6d354e3f04b9539fd7ee5f9d1b30381bc73c eb3c674df92ce7036953c44d5e41afe3f30a986b485ddaf2525d421f3f6a70ec VERIFIED 0.193 0.016
32815 086806333baabfc9686c60c098e4f0062f904cfade488067269dd0d5a15bbae2 3ebaeebb421f546696c02360e46128ce80febca7f9b4dc7f13374e29e0ce6acd VERIFIED 0.742 0.036
32816 7dfeb5279ef6397539f0ddac60a704cdf71b83f5884a72af1e1a84953b7cb7de e61f70a29f9415dad5eafcd9743e41bc2ba0ff8553a1925dd53f793aabed3661 VERIFIED 0.273 0.014
32817 06dfe4dafa128ba8eddeaa722a4396f79941fbd6ec7107cf2da93b454fcbcd5c 0f1ff9996782c0c608bc37181b6a749f293dfb780c233c5c7d0cafc2ac56051b VERIFIED 1.513 0.067
32818 85d81ad7903b17cf0e4a84123797ca110770185edb6cd65dd29b3eba496181dc fe3d7d03f3e07b5b8a30d06c6b5a7f908bd482508df7644bf19a1dcfae61d3c2 VERIFIED 0.276 0.016
32819 a467e9432fa88642954dc789f0110c7472fcfc2b74e47b9397cf455d7e33c71e 5ddd38f24d0137f0324b0e93e7d27ffa51d23d28f9735b976b19cc09d429a632 VERIFIED 0.891 0.041
32820 414bb2bb5af505ca67f6ed750046e72444c2c9ea13480baf2385fcbdb29dc4ee bd12706dc515909010318a66fefc0d86b672c858f3520a04943f55ebc7491692 VERIFIED 0.805 0.042
