# cubes [137600,137800) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
137600 f8464152c27a685c27e37ec5197f79cf7c665965a58bafb479cf56dc0192808e c825182c3fea238ed432f3737bf49a7bf274e395f87d4c8563d64b854ab21b15 VERIFIED 3.983 0.128
137601 dd3efbf5e7494d7a26412ab8f2d83d2361da6b66998a680edfc7ccb6c66affe0 f00806fa594b40165cfe861b0bdc56b011897188762d3ede24c223c8a5f51761 VERIFIED 4.680 0.139
137602 9cb251a380c068995dd6a0f07e77633f588a780c3c29ff4a8ad8b5b0f9dfcd27 44d64e2bbf78d8ce528926da9d13b4a5fd42cc761ba7ea8e8eef277a0a35cca0 VERIFIED 4.258 0.135
137603 74b2f5ef2dc9d9b1c1d628d3c29944ed3b7c86fd7f26b5169632df23bf4778ab 562a0972dc4d68cf28adab87fc93aff1814e733860132c79396f5e596d1635c1 VERIFIED 6.495 0.205
137604 c06e7d795d136f0facbe024af2f749fca734a1124f191adc82f122ebe0ac45bc 473f603a517f62d68429d8f0593e0d70c5eb25d9138d723d6134bc2fd79b610c VERIFIED 0.020 0.007
137605 91a8be198be70e869addfd5dd64befb107625fe49d22bd738e4fb08130a73308 f0e747c22b9e19d684409ba3aaddd75b34b4df8d9937f6376a7924a564820ccf VERIFIED 0.182 0.013
137606 a2b677a6e6bf44de59c55ebbe678eccb06467299416758283e968a61f6ebdf24 6958813e3079c579ee893b2a0697875c88763d302aa46065121aba58b49937a6 VERIFIED 0.018 0.006
137607 f1a9000929653d8f618369b9fee1f4196581dc7f3495869c7a8aa26313c9daf7 9ef6ad87fd5098648b4967c0ee040ee7e146ed4355258f796103d9d5f8bdc674 VERIFIED 0.648 0.034
137608 7f12271c0514607886c2a9aab36f6fdfed866db23790429cebc908ffc72f4c13 198a052d76a762a2a78fccbad3a4ee21f9f4846bba312a15decd0fbf101bbda8 VERIFIED 0.119 0.010
137609 9ad134d6d9f8e4b2fdfba46253c53b70cd4fe84096ddfaa8108e9b593e1bc157 635df81b41508b2cfdae1bb5147a61325be4876eef16410af3250ed4d81fb18f VERIFIED 0.748 0.033
137610 dacdd021c0f627998d948e31da38b1d29eaa14f58d10da1166b89f9792655225 18d14b2b55d1379bd6565bd7b65767e717ce9e723bcee6e6b4f11c3bcb3a65e2 VERIFIED 0.458 0.022
137611 99b90c8e772a7ebbcd7d7bcbb0be4cc662edaffceabbb42aa52bf2df3153dceb 9abe06fe4382a4951171bb725814489231c68e7ccfce59805fa4296690a8f7b3 VERIFIED 1.690 0.068
137612 5760dbadca0b5ca99baed548de6459a61fffd8681c906a1e56657495a8db0874 6da372ba677532809479da95846a0a35c2a18c432e9d622a02add9b72e3290d7 VERIFIED 0.403 0.026
137613 d1f07e26ff8a385f4d4b23487d9c51c5ba8eb0c4222ab80f280b5603261a0c32 925b2f7e7a40991b61a7a23006ccd075c719ba5f3587398c4eb4c438bcf51818 VERIFIED 1.044 0.046
137614 a68c0ad77d00bc8fa8f7e0892b38a0eed967bb2dd388dc5089bf4511e46b2653 a28847f10d6b35b3a37b39ef628ab57e69b193a47645ee7e677e76c083f66fd0 VERIFIED 0.719 0.036
137615 b154957201ae054b5b45391a04520df976e03697d827ab9e1cf328a62bbe865d 0cd264d942c4a4bf5c80e2238cd3031997b9dcda14d21b19db03ae3ff6f74647 VERIFIED 1.765 0.073
137616 54f2aa6498b1d4d1ad680ece42f55a8b09fa0bc23112e635ac6959172f1c8068 00d5a5077d845c9107be3af679d7c8fa4f8b43624cb54cd60ec20367a3b4492c VERIFIED 2.242 0.090
137617 205556cc7d10457235405d6032a3af98537ab739115e8afd3235a559ef8167bc bc9fb7d60908c9137225489f7a7c5264858091e512a212958d3462c3fa033709 VERIFIED 0.688 0.034
137618 ac27e896d213cc89349de26d836cff1abeb3da2e91420ccb829bef9a3156b76f 794d541ca352f1f962d67428aba9cb8ed49959ae875952e373eeb9d00f0b8162 VERIFIED 0.021 0.005
137619 cc9dc9f88032c595e594e80f6f868aaf53cd67b6ead195baae77647a8f172d8d 2d5ec7a44d64039d09edab021e9d4b8d2854348babceb3792ee9a9f51266f5a1 VERIFIED 0.020 0.008
137620 c7dbf14813e44ff7ad51089305c744db21f6a41e6f8578afd44368ba85218932 707b1c022b785b16f09a0a49638378b26dff62a5fcd1cb5b8718a61918bed32a VERIFIED 0.954 0.041
137621 3d619272cd73324cf00edd9a27fb053d577b87553fa001be48c8027352edca72 fe5692b7c0317a3b992256e700355f29d92e2e3432e697301577e6f9382d21cf VERIFIED 1.610 0.072
137622 d7db39f417ea14a845b9893fc4394998d207770d568bf6d0e212de5426eeca68 25b145000ed59182d514f297aeb8e632e88c48493d5809dd0923599a37525920 VERIFIED 0.873 0.040
137623 ccd8534ae5fa89993501cd4261bffbe48e5c1ec5faa08239798e5a3420a37f2c b145388d73996ebae5e574c5051227642920567ef300754d929d9e16f160a189 VERIFIED 2.996 0.109
137624 a2cd2023aee01da4af85d466c1455826f6308bcde44d2fab629bb109222233dc a6ba0f0e87d2217add8178eeedc1d417d67be7135b90101cbb7854dfe688a8f0 VERIFIED 0.650 0.026
137625 a19351ac08db8b1bc1e7ac19c51147d495361ae2b26e03fa0b49ef10fdd3766f 1e04ed3bb2e904586f1c7e69def6602f9b4fcf4116a9ef4c7bd6f59eadd88d74 VERIFIED 1.028 0.041
137626 b5ec0f43b55cc229282c1aceca35702d8d95de495f2de2b00a5135f5e1413608 2c4d79766e56840cc9f54ced63e8c2879070a40b86622bd3b65c3ac30fc0e300 VERIFIED 6.045 0.197
137627 ff989f0f69efeff06160be081de992948c1d4b924a79979aaedeca7bd6cf99fd 3fd169e43fee2b1fab1eee5bc696a96bada13330a4a4d17cb6ad715bd9e4a275 VERIFIED 0.926 0.044
137628 475430a3b1d8e6b9f0e3a403c469fa4aae794a71dd0fb2acececc859c53a6fcf c87b45b59b1adcd3900b491ed7f831b072b02c6fb340f2c4aebaec7988563d57 VERIFIED 3.258 0.116
137629 8c53b9d87ad9efe8ee99a77b1d9e6595c3051df0c2651c4c8f5c2fdb5a0e103d 82c37824a3ff63c2b681024ba0a89e81e1980c787922f7648bd3af8c6b05850b VERIFIED 4.059 0.127
137630 fa0f931547601ceccbe1906d9b3fd7bd2da5b77ba37ad6335df9b839d6ba2637 e5f27df0ad5d8011d4c99e7f4bfe1c443a9ceb15e612c0031b2c2761dfffb7bb VERIFIED 0.836 0.032
137631 051e573dd998ba7d111127e5ace4f3e55dd35582bef8cd64b99f78f17bddbc8f 4d5d9d68a5058a1dd66501228af86ac09916bc7a85259c4af84c1187151694ba VERIFIED 1.553 0.059
137632 6db461854c1d600afb67b947d9ddc614ebc42789bfc600148011844c5d239d1a 4270385e6aaadad2c37db7d2ff3d57d49a18e65cf7088f179ff4b624c744910a VERIFIED 0.601 0.033
137633 6230c7311e65d6416239e99c40532f5b6543ef9a57021c6d718e61a334746251 6f373569b6caa8192c554be23d41e186be38207a22b3d8147f090616a70a4a44 VERIFIED 1.279 0.061
137634 03a48a1a94544ef6aeca301076989283ff203655299a27207af102f70ed27876 6a69c18022e43dc37e54b0bb8d520f95b60c3dba5420f80995e65b2d09d6708d VERIFIED 1.786 0.072
137635 0577aea07e4ee530cc9a78218ab98cb086cbcd19fa2052f740c3e40f4e0eee45 77ac477849666dce763bbc7bb754cba1223ea64e3bbc17d2c7d105435f6a2ba3 VERIFIED 1.432 0.062
137636 ecad5ae2c8363a25446472a82ba4248737675811e594e40611a9da54bd2738ae bc1730e424acce4c47b4aa48e461fa806205895379621707d89745e3782d0535 VERIFIED 1.458 0.061
137637 394a7643f1646620386c03cc9534376df9e3514ffef0fcf67030360324c5f69f 608affc42c02beaf95785b4c207d758fdd6da1883ab1bb9be2332e4949d85a29 VERIFIED 2.951 0.105
137638 d168e0f54fa53e6b81ba1c6f20e530be2cfaed8e0a7c9cd99f707263a75a6ea3 7c7b262f961a78f6892ce513f39e24b3c176fc7a5512b8072dfc56e5378fd0dd VERIFIED 0.653 0.033
137639 79301ca719b49f917ade549d528a2fba2b2c6585d4ea8c946f23fe5e696c9685 b7580558f6fbfc427d6745569ef6c08cb1f346555b8e7be0242e62e21d3c1606 VERIFIED 0.258 0.021
137640 a4370dcd2a2952578aae34e02685399a7138885e9b52dca2ebe2e6b8159f7485 6c027faa0dd22a1a1ca12bf4defce46d76aa76771e546ef5d3b086dfc9ec1c42 VERIFIED 0.436 0.026
137641 720c3af1519ef86734eb2c92e9df62377d628ae043ae5a60ff92514538e31813 c11332c5fd99ff4b1f2664d389843d8a0d268fdeeda355fc5812584cec5909e4 VERIFIED 0.376 0.023
137642 516d77d6d79d4f490642e2cf1815c32c2d475cf8eb9e9735334a46d745e1c570 32e45072cf7569eb5aba415423b2f51b090945f40cadcfb655bc703347f96f88 VERIFIED 5.377 0.186
137643 be47026dd0acff4a12a037c538e6165921a1acb68eca875fbd4d2462a6076691 4e9f0e35528be98ad8ce02ef9de72b2f2afa85796a5734818d0a5427c5975005 VERIFIED 1.371 0.056
137644 6d5f045ff1ac1752fa030fca299f3ce760bce18f0d820539aa7caca0f462cbde b4ae5a9b784889c0184f9d0afced41b63fabfa6d77c5cea3717a30aebb76989f VERIFIED 1.932 0.077
137645 e731ad88c666ea380554dc1e798c3dae25586142f7b005e460f32785bde4ed1c 3f37ec60a0201b3e16ae6c598308ff9e49fe65e9d010bd3177e3039c36106457 VERIFIED 4.904 0.158
137646 bd315b7b23569f7e7770f77c13de8b981894d601341d81c93857f5a4984b0b0a 1c41a8f293ba8f148359f56a37eac1c7eccac47f05e1dc1a53715a1db330c87a VERIFIED 10.107 0.328
137647 b83b199dc6888d6c21ab8e1ad674eb18c74a7ed52a9dff79a84f984b018bbe66 9397d827aaf7d90b641911c48767274071876720c60dda11b9b561b4f4684654 VERIFIED 0.779 0.046
137648 c07f2c9ae5a02033d0df26ffb6bcc6fc9884c10def7adde0dfe9e4c4a677559b fe7c324258f6824752a122bdd87abd2e15b7c2f844baa451ee50d31e76a08af8 VERIFIED 4.040 0.142
137649 e6f8c86b5c5b5f2a993dac3e19d5381215adf18bce13d64970e02b264153a198 cb063e608839dd7252aa3bedf2118cf55e5a1694310a819cb5b3b81e5f45d7d7 VERIFIED 7.020 0.227
137650 26f8a59f284e8aedb8ba44d55f4c6774b23d490c815a099f755976298f4497ee 9dfd97ffbf2a118805e42a8080573bb146b1959916b6dcc8cef625b826ed3416 VERIFIED 1.822 0.063
137651 006af2db242bcdc1bfc4348cec8ab44f3132a5f79fe0548287cebdad0d7761ce f8993db5c2a3a6d5aee0d0f9fb934efd5edc969aa4091cc141185760e8cd0c42 VERIFIED 3.049 0.101
137652 fec408952cc7855878b84ee32fe89434e946df8ddc10375eaf9087e57bd02e96 9e0c9540699634c5b525963035b9284c38011c7294db371d6b86b08270dc1511 VERIFIED 2.840 0.102
137653 3bda2c998543c2ce01e822296a9a2807b2540c6d4542ea0ef848b852372fed24 a5aecaabe3017479bf1157812a92302d6f6e9f925bed1e180ce2286f16a69541 VERIFIED 3.799 0.141
137654 bb7ed2614e09995d5f34e81e16133d33f4305fa77e8c39319e698efad3d4d905 afd3705ee282408c2d35244d4f49af41e2c5ef6dafa9dbc40a1a3b4a7fbc0f7c VERIFIED 3.853 0.129
137655 6a2f779995688d9f7678c2c5f79850eec9ac7c8bdad769e213183fb8ba4e51f6 2540885b06aa0cdced1c95360ae9496a3ee543417899135fa83d58cc7c0c3560 VERIFIED 4.868 0.150
