# cubes [158400,158600) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
158400 c59567fc8efea621b6c2a83a751879df41026a35553ebf40dd95e4034acf8b41 770cf4ae7e5f7a902ba8ab6de5dab273976a3eaa11ad7bdf417519da3c01481b VERIFIED 0.752 0.033
158401 af06eb94c7e56f8e457ef3d7e4053fe48ab22d1a61a646872e952986fae2f0c1 8672cbb082c11bcae5ec9f87a1d39fee25c0a97dafe070994e508c8fc0558972 VERIFIED 3.253 0.112
158402 f4c2f68e480a05cb5545c2e4ad202252a1d2a7b28aeec8a84a0cd3ffd543de12 ccb7a6f1f0b6553172a365f4b111136a79e3edbe8a97de13e2d6420ec964055e VERIFIED 0.020 0.005
158403 37a170fda1fcf62c8a68cf84b922ae3306caf1b128eaa26f761cb4c93a49e3a2 5dd7dbac20262b4a62bd30ae306a73c15560fffd8529a9b4a88bec83ffd782ac VERIFIED 1.279 0.053
158404 d0e16fb4c822a40dd90264097cfcc0e8a2b10ec50174a050afd8ff00629ecd33 54206d83cfa3a82ef53628a7b246e43874e3901b095ddb16a1d61e976be43ade VERIFIED 0.014 0.005
158405 3dd0487764a0d33766f5d128f2411dee5930c14528d4ee59e0a58f6e81a95596 5d2f5db4ded4a52402c2c28080bce59d249a0d13553b62e9cd28b7454882038b VERIFIED 0.019 0.004
158406 9c69ff7bf509fe2d79d17cbc712d6b6a8683fb7ac73b487e4d8080a42c96651f 940eff545a6c53bf0273602f800b8b4230a084c614a10672937707fe431c572b VERIFIED 0.014 0.007
158407 3d42e0527e478d97aaf39baa3014297012bfec3bcaa1dee5da9a379a3d671581 112b5d236a459dbffdc4b7b5087b8b4533fe71ebe6006d71a80b3322f62c3b69 VERIFIED 0.015 0.008
158408 8d43ed8bfd348e2c186a9e8ec0e4f01a5002292e74c36d02551f66e030aeeeb7 d5577e078fb965660cdfa16caae1d30fb2b1859635d01318176b39a0d1621dec VERIFIED 0.014 0.014
158409 d3c49bf0d20f802ecc999f23b494a0d3800d8eec88c92ac6254bbd8f858a5019 aa0770fc8b8360719ab1ef48111c7c07e18701304f4405cae21a51c66360b579 VERIFIED 0.183 0.012
