# cubes [60000,60200) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
60000 7e798c01203c9304132cf24d448fc2ad3f8ef8ad096c7728f97f269dcb7ccbcd c8dfc219a95bbb63d97d5813b439c309b02cce1a841af5ebec2cef33e8d068eb VERIFIED 4.984 0.144
60001 a16e696e11e589c8e2edbf12671606d9186a36f82110c9658b62ceb249b3fe1b de7e9630cda201af0e5c23c2db89c90a1a17f050d18d683111de6e880015ca14 VERIFIED 9.587 0.289
60002 86f57b00be9bc66befb8a1c7563796a0be818eea8d8a4f75c9af4507520b3978 648e23658dd3115c1b46c4b8e4ed88b909c232710e76e6818981c4d90fcdc70e VERIFIED 6.987 0.217
60003 bd34fac448637a85b82a46055db9d1c7b78e7dbdb9a03fa19d175352a93501b8 e6ada296d79a7e5acf39c7de674ac6d4b01c858fd69c2e7348ab9566e24cef93 VERIFIED 6.629 0.214
60004 9d7d35fb70e120167add0bbdfa9d901aee1e09504a2290a12eb4da985c8a4c34 9a4234344b0cf53522d977842750818b37381aff5fe11835bb91229b46e463b8 VERIFIED 1.148 0.046
60005 bb3c6a3d80807dc4cec6e324d2d9450703c0c27b065116ecc00f7fa9aa5c9577 2559628a5a572777788b1b6fa0600445352e8afa35047e1136d61cd5bbb2e398 VERIFIED 2.285 0.086
60006 2507a5811b2c8fdfe97675da636935d843850d16d1ba67746bf2a1ecc3ba8aad 452839bfdbe78a9a8f208329ec603baff2480ec40deab3e9d8ca8c5bac667edf VERIFIED 1.568 0.063
60007 a1b0e15df1e62ecb1b50e5372f085f85fe3ca2f259bef106c3d88c56a93df80f 24e131932a935816f030f6c4fe0789e9b6f945edacbaad9c70b20707d7528c36 VERIFIED 3.797 0.122
60008 bd7e4e2bf7e086a8d575a607a1905ea048c76e27c4f85c789a6b4ef8be7fbeca 3eaf3c91fd27af8cf8b3d1d0db66de9eaf6895fdc015c4d93cdf60beaf64dc38 VERIFIED 1.095 0.047
60009 9924e54f7c5f74a8f23733005cf81ae5912aea93ac4b05148f40d5bd501b7fc8 309beb46966a4277d58356f850052b728ae7a68f267d7aff61f2ac9efbc0f926 VERIFIED 1.365 0.054
60010 29fd968d22e475e77ce0062981de91201ae6c57a75d84526e5efbbac8b93831b d36bdf12b24c8c4eacc9b4a0ea8cc8eda9117155dc4dc516273d255c83932b3f VERIFIED 1.340 0.052
60011 c37043a0a7bc210bda46f29cb896c17853d2936d5e3a1c972f36f6bfd2e2d326 952b3eae83077b7661ba60edacd09fa2149bb89a476a57474bc109b00d48f431 VERIFIED 1.656 0.069
60012 62680f168a49d0c92e505ba2a665d204a6b4a816c9eaca14d651219a344ad689 e2539cb275dbf6726532845346dc9c22918c61a31f2c63185b56cd4b50465fda VERIFIED 4.187 0.122
60013 53908e04e85da8379e3f7c04d1d9983496784a4bbe462d55b64da0f44d6cd02f 6d5dc466f2edb89862631d9fc8dd0ab261744b63962d3535491b6685c3ca1e26 VERIFIED 4.463 0.122
60014 904c3fad8574ab46bc94c63464e47dc706772bc962887f590a460a385548377e 70cf6d346057fff1c225d3adbe67c3871e0d8a15384a604e2d1333d94897d765 VERIFIED 4.018 0.122
60015 eb17f68a2630e1cc1db1e37466c87c84786ee25277a3d0ba8f0222de9e3432ca 77c4be50c5f7e2b90e781c65540bc9fa487ce138c7265131dda5d9cad8e093bc VERIFIED 2.097 0.072
60016 1a732a09a2784901c23a04ddc40d17dbcc280c78b020c37e464636f9a1a4344f b6c64f31713887e1d5d72a70ce2036a947600884fee0a65cffe4a9bdd27b5332 VERIFIED 1.496 0.065
60017 ec5db9c2c6386b55140837f5b28285b677cd5600cd14c7f097393412af9e371b 4c6f5558d8cb027df2866d099c127a44680ea19bb6692c36a80a2192627a2d09 VERIFIED 2.678 0.100
60018 8512c80872b8053ac8a7ffe8082e9e0560994e9585f036197fa13684a8a955b1 3902323610d3998d36597a42b3049df456d9280cd5a49a19aa7d82033a9d1887 VERIFIED 5.010 0.158
60019 3cf2459f6ce581462809d7280dfe15367914dfe604b3246535ba34a81043a195 7fc132e0f0816a499467e7fd60fba6df30f78af53dd3fc533634f4922311977a VERIFIED 5.543 0.187
60020 7a6ab18636962e7f35c25c6afb993e5113f822c76ae3b95ee2e23bf793843704 f2622e578b77d83def7760ea0ed82c8d08cd90cf6bba73d9f17282f03c819606 VERIFIED 4.745 0.151
60021 8eff92cb1a59f7e65539acd358462aec5cc35840ed5f405b78b01b800789518d 99f1b43c6e4c8c5dc5f21e7daa4b69ffafa147656bc6898c702af7fea03264a7 VERIFIED 3.804 0.124
60022 7db117d3db6c9632ab2c835a5f4e617b21b8239cba479e760cf4fd32595d7592 8a06638df0b07aaa79c22fdcdaf9164bfa29af43bd13cb12ee0295db2f0b3bd5 VERIFIED 4.132 0.132
60023 c23220a13fa412548b7f047611915851ce4bc7814397f9173b20e67374057823 d49b75363fab45568ed84dfe21399706327f6983cfa80b53a2b4471e3543d7bb VERIFIED 0.809 0.037
60024 76c7d2ff06ca4f2bf4cad388e0dd2344d7e7220a5066039363c98bb7996f20fd 6ea5de733148971cfad708dda6b7aefe97b826de726d93dbe38cc0e8f6ed33b0 VERIFIED 10.131 0.322
60025 2dcacb3f7b4d0d164f79183d7545193c94e5c2c2277140bbab98ce02b6a867a1 52ea5b76055bee2da0dc4dd06c91f0a6ddcd2ff1abb8d3dfa1025d19e6ed5339 VERIFIED 4.596 0.136
60026 28f7fe10361543feb6c8f20ff73872539129a253176027999fd3a6b41b8ae48e 1e0aa71fef55994fbdc5926cea08629479b398a77a1ac58f6efa78aa01dfd577 VERIFIED 0.927 0.046
60027 128a97fc2780a2a62c32fb05e366e52eb7f481da0385f5fb4ef2433791cdefe1 7fe2bcf625241928fa2d1bb6c277e3f68716de20f936bedf733db6f5c2c7d330 VERIFIED 5.537 0.159
60028 5ede0c6e3d962f381497a932daa0006b1a9740dfe5d65a73b581a03eebbcfce2 e8da0da90a0665e3f47cf39f9919999e2e482fe4da64b3719ad7442a0acca163 VERIFIED 7.358 0.222
60029 f5605df38b3bb724def91de7396cdcd04ed2c0f254d9a5addbc55da9a274a32e 78d6b1e3a02bd0e384c1f448debc3e02c2cfafea806f5e0d0c2f71a7503a34bd VERIFIED 1.650 0.068
60030 72f18ed4f79781e528590c707a869efd46e328353c585ad47ccfee6eada25010 c198a1a3ce35015a5a412fee0f21eff1c49413b0aa59295c3a60383fbf182d0b VERIFIED 11.055 0.353
60031 834e54a7fc67507b488e1da247219a02a1597667546cccb811375a766f35baa0 cca7e67c25191f8563bb1063610c70b1d4d77942b6bc0d4f82a3b307617cc4a1 VERIFIED 2.187 0.085
60032 4f039df7f4a80e20ffb275df985c7c9c86f19cdea3dc58ad9b2fc0d43f1a8678 f6347d39dc902f1253a7edbb8fdf5832a4c1f1946468b26f69a868d03206c98c VERIFIED 1.470 0.052
60033 d3649c99303142a5a38610bc61a09138b29cc62b566509c03bb6aa59a021c017 ac695e89cb5809453a844dec8459553138538b55fbb07da9f02328e65f927644 VERIFIED 5.087 0.154
60034 1fae8823e1554fd9cc531cebca322c21c0e2048b2dc1365864f886bbd9fe0760 6211694ec285314e2a9e78be5571851edd6d065e24e8fd561280fdb894596b8b VERIFIED 1.058 0.052
60035 2d715ae56187af2ab1aad15556055c28ae0ce15ed84d55d3b6dd86f942128ed6 404f60e335005efb8798b87946b6602efdab3808eef0ee3ce79d927475700ea5 VERIFIED 5.237 0.172
60036 51ebe5ed23c48cbf8e6be488bd28c1a7ddb7206512a1d9678271096cb7c4ccef afb667cd9cd53408f98de982ab49d339adb34fe79ed47c4ca0f462823c92a686 VERIFIED 0.714 0.034
