# cubes [122600,122800) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
122600 4847485fdad3a5c2905c9f51aaaf9ead3c990a4ed1fe1d65b07337ab937a7895 e1cfe30146c5f14800f5c5d5c646f17be2f8e21d906f171eaa39e8f337e3d915 VERIFIED 0.974 0.040
122601 7613bb7bbaf145d780744d310de38d134eedc12ad7178ed72faba54038a9fefe cc2a5bf73536575c7e02de03c95dbd4b22dbc3da1c977090189041c0c0a23c59 VERIFIED 6.313 0.196
122602 ef04728e9d40647012c9c9affd79c4d4597e0026c5edd8710d9fb3e9c52ad376 79dd00810d9bc28eb8981de0817d908d1394c20997008103bbfa00e092dd1a27 VERIFIED 3.743 0.124
122603 8bbaf5befcaa7fb6170c0b3d87b3d3b746c448650730def215abe5d0d1006446 e96e3ffe0c396dfb79b159896470f270a6d52962fd3133d46f4843dff8aa222c VERIFIED 0.020 0.009
122604 91027d1eb62b968f8e479b72bab0953863d0be1212253313d244be7e869973d2 57efa67c6bc84c82ab0cac58ddd8920bc85d39782ce97c884a22ff3428aa644c VERIFIED 0.020 0.007
122605 577bcc6bce39db2c200c54698bb576751fa257a5895c68d9e1713dea6ac5acf5 4eb5512f39cc6b5a34ad048d3d3b647db46d6673b2f37346d00ab124b5cf5746 VERIFIED 0.317 0.017
122606 e52007ca8ab4b6d04c1e7bfc96a01ad5079482a4f8afb65c84bb5efb5e752cbb 28aa01f36daadb34ccf93ff21d6ef68d2aed44173b368495c72850b1a9e83ad3 VERIFIED 0.020 0.005
122607 20734eb7f74b0baedac3e010356284db45dc2287d913bbad332f00a5ba6d2233 08cdcbdfcda9af6c78d56570d6d255e47118d3d03b43b1c66f48e524fc433ccb VERIFIED 1.541 0.065
122608 6d02908def4c14e661326e04ec404b64f3a5f5a39e839fd0ed4bdb3e59db6dd2 8cb6a2ee1ae77c3f9a8a5a9fea438b67e3801637cd03ac1f3ef63cc48ca67c1c VERIFIED 2.920 0.102
122609 8c035449025efd899c64adf173bd7c13d78416c498faba8c0183392e0c2b091d b34ca7d22fec4829cfd64ce1f7e27e1dbfdd4faf7cf916faeab3f5c5871669ad VERIFIED 1.507 0.057
122610 b93468ccf8e14a80c8a48e540fcf2ab82f4b9e8219c6a27386b0f0115b64094a 6913077564569ab9d9e63b847aaa4990b11c9fd2857993bc6af7f61b5811f737 VERIFIED 3.729 0.124
122611 3bffc7d1ba7b1835c90d76a12cf1307cce490783e8dd66734c79baeb5c0eb36a 77fa19d156661d9cb7411c9dff7d2823ce70ee61099a8e9ecdf9f7408d14c5ef VERIFIED 5.175 0.173
122612 a1287fd2cd8dbbe4f94d60b7e667cb438a0269b8fd13fe1a16b81aec48704337 954efcd4dc49d03ef993fada4346647d6aa9f9005c4120a0490b2e3edfac3808 VERIFIED 1.860 0.077
122613 775de4e7fc6a687a1722093d772fbd77cf76fedc42d033e4a44f6711dcb2de0a c155bc790e97f041b1bbfd492501e3840e240ce1c42ce1af20d0f3861e2fdfb0 VERIFIED 0.249 0.018
122614 d12c9ddf6b83cd02f53de9f3985cddc3afafad2e945c8e88fbb445dc7fe99e75 cb02c455d331ec2d9fc0fb12be4a9745ed2c931b183e5ab10d68cf51efc880d2 VERIFIED 0.216 0.017
122615 9a3792c9354b8abfa6ffb951b6b13c01ffa0e019021bdc0da6ef3bdc9dbee373 b4549bb4ea3da132d0fe252913d5efb086b801c708b7a088507dbe1c022e2ca5 VERIFIED 0.916 0.042
122616 43ead1b34fe60061c294bf6db73e470eebba1b997cd76dedf50f638d86c0998b fc12c24a384f7d54c4a5d933d760fa03f5dc7b1e91119db3ada679fa40efcbd2 VERIFIED 1.039 0.040
122617 c7597b50bd5dac6919d25f6ba65ddd2179c0771ee93ee85a0cee9bc15fddb40c 933a8479875e7493fe52d414d6e35e2d2f5fda7f7ef4ec8609362de81a7a7928 VERIFIED 1.437 0.066
122618 ffdcd2aa2b33afad8d3c8f48cda27202382fc5d49523aacf7ddd989e0a06c225 c02131beda3d6604cfc11b1c09f21cebe8654ad79a55c8070acf6d2028fd34a5 VERIFIED 2.070 0.081
122619 86c4675847f4ebf960ad2db3161b54d2bcfb34bdf95f5254a712bda2a8d442f8 d945e13ac7ee5c5079b1034c6a09b891f045f1723ff6e350dad0bbf0a226c0f4 VERIFIED 3.414 0.117
122620 b2b141b8af73d7022c8700f96763b81fa814eb8a0c15ce04780d377568f428f9 1173299c40dbd1d5bb2f05e984f23bb9671a99b4efcadaf4bbff08497a09a5b5 VERIFIED 0.867 0.041
122621 b4f41a687c5da741c0777ad2d492992f11a0c4a7e734490a3e834e9f51d99818 324fd3fa8a7eb1405f7b1c731208bf76640458573e592a2533a82fcdb971666f VERIFIED 3.310 0.123
122622 2c57647eb05caedfb53fb4b41db61eacb8c3389ed21a5d57c7cb3ac08e4f4356 13837c8f01d75c4d66d56bf9c659d41a23f9fae8123976d0c63ed9f334a7739e VERIFIED 0.471 0.025
122623 1c94d61bddd730feafd105ffa42692727af00276611a3edcf4e5cdc1c5e46178 5bac4a406afe0c2f61685d510a7f73636473135ecdd6db0dc8ae8e8842e4af95 VERIFIED 0.757 0.037
122624 035bdfca1e7ec8c24492959c01d80e04ddefc11c3ec3af5b2d1b7212110c0f68 600954170a9399e56421c3c3f5a7c9ae75ea0f6f12a8354fdc4ff7157ae596ba VERIFIED 1.194 0.050
122625 e6ac988caad2db645f3ae6fbe134e34e3133fd1dcf7ed5ffde87113a4909e2e0 4d483c4d980f44b632a8636fad87eccdd2df6ec6f28725e1da707435519d92cc VERIFIED 0.126 0.011
122626 e16c1b541088c3a6b90269c88a2c9c83a03aa4deb951d812896dd644de7fc894 f5280c0cf504aa9cb70b6b4a92f14a060bc4a0b0052d0d8b05ee7454b4868efb VERIFIED 0.670 0.036
122627 d13c3d2a38394c61d0615d90cf2244ca35a03e2a8ded589243aba62204bd16d3 fcc122cc4fb3d478d1e234a88b6fc1e58bd84f89daf6d4187a3539e73797dfcc VERIFIED 0.259 0.017
122628 689ffcb3ac97da16ec4c56789e8f800754da0876a678782dda1092e0ef179cae cd6c38eead5f07c04cc58f1ef873d81b88dd4d91059ec64ec5ee960f5ced99d4 VERIFIED 6.560 0.213
122629 b61aa1832763fbb8dd57326852e5eca19ea52319d35dbd80af3c2e573e82545c 616be0fe9b8fe01677975cce53177d5617423281d2a2e35c0b0a679758317101 VERIFIED 4.946 0.144
122630 941c91acf6f41129b246b236b8f0820494650e79140f7ad1742331caf12aa00e e76fe858258e52b04e68a5279f2cad8c48d32521ccb896ca6d0d52114fd5b8be VERIFIED 8.514 0.279
122631 327d8e3049b07ecb4facea932b498418298f3d911467d19cb92fd8d4f48c54a9 c7bd5fb171ae63a19fb4b2565d028e97d7a3729179e910c59a5a231d4f95be17 VERIFIED 5.559 0.175
122632 600f05987a9f1215c18d123dabeb5ff9f4316ad802409fc2a8e825735926cea9 b9642e5b30fb82ea1d72a7cd69e5cf0b47cd4690a083bf5b970e6676e2ca01f0 VERIFIED 1.764 0.069
122633 83ce38191e6bb5d4e891d4391a0a674f205b89e9599f92cc89b336fb1ce8847e adf4396c05f4d56317289fdfe920cc1f7a5b49ec82203dab72d83013f5a6a991 VERIFIED 0.888 0.035
122634 afa2fa6dfb067ed790800a348df89388892443a6f4dab1085bfb836281ee6bce a1212d0d34eab8f35b2443bff6219c5eab603519629b8893e5cd01d3d41ea092 VERIFIED 3.494 0.113
122635 775739c236fcb4332e4fc7128414dbb908ca52583b072e56e3451862809c38ac 9956fc8d515f79b1a1c210e20278137eb21fae09d6840deeca2905342d3b6d2b VERIFIED 5.723 0.179
122636 c2e5e07b9270bd1c043c6513697da108200dbb6c0c08e75393720669f76bb50a 37976b1b2403fa1d0c52082876ba9cc693625dba9683ce442cea61d80cf340f6 VERIFIED 0.238 0.016
122637 2272fe70ff313d4d203432ef42f5f1800beffdf3384abcd279269c0fcad3ac68 7f8c2e14e99e468afdc3a95ad758f40e9ea578a0d414a709dabbba163bb3d43a VERIFIED 0.912 0.040
122638 4d67f030b897b82f59e9e0eba6796b88b7f367e4f48692a9169a0e5be4762417 4613364dcae4f25479a070cdf3400a5c36a93c04a80d3e7feac229480b97b326 VERIFIED 0.471 0.028
122639 68903fc5f1e8e3da92dc7b013c9846d13ab4f049fad7f6fd995ec32ba8690068 e19356b80e935295f2fe284a4aa613ba301e35c336410e30b17411932759545f VERIFIED 1.087 0.044
122640 545f61c9b66a058315d34c4dd7793ff06bba8966be40de0a92e26322f0272317 ef3299183ab7d82edd54789d0df2daf809b65075cdba5e4aa5877e04a4d11417 VERIFIED 0.668 0.036
