# cubes [62800,63000) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
62800 6f1b78693aee7082e2201310a265e22563426393ad0185872e99ebc274c14e71 9091f5d545ebcdfcd16c9ec5ef6bd33623a693f071cdf44b179bd118eb1a3034 VERIFIED 5.621 0.166
62801 79dcd632874f38c7a1ea845efc28544640b0f3b35ccd9b371d1ba9edf5ea0a6d e8b70c96232ddadf2cfc8564257dc420a4470a24269ff732c7baea1bd8980568 VERIFIED 6.837 0.203
62802 36eee53fd8d63a505af1e3385383b09ac56bcee6872cdc4bce5f5a4aa212970e 98f5485ebcf7ff580dc2a1f13f730100eab72bedba84a99439df7e51679c6d8e VERIFIED 10.390 0.292
62803 a1cfa63f2e54c40a0814adcf63768382cd3045b6e40296ce6ba3e3b58f896fc0 c9900675a55ca6b320f330e9d0e90046482c13c66e361507c74c43fd8938c603 VERIFIED 0.353 0.020
62804 9306b06e82ca02b117d3844d3782fc63bf86e87f2bb764b7b10ab5cef44100ff d28c0272f9bc754cf76b34e1690c96d8d76f048180e9fe0d764ad74a69e6690d VERIFIED 1.000 0.046
62805 eb99472cce6de5e25fd06a65d6a4e0d146ba440109fce378c4f4da9d2ea0c1bc 528ec7bfccabe550b851b440faa9372a9417881a55c437a48e15d11618f2fdee VERIFIED 2.262 0.092
62806 7b72a77a9b3e67cbe12f3a8929a80b5e3934ffe1f90185e5a24e4cade39e67e1 25872dbfc49a1b4c6148e5c6016a599617e0c2813717ea552d467dc55306f608 VERIFIED 2.429 0.090
62807 2ed3716046ca8c302c85010aa0706f626a0b370f18c01849d0094000d27f7e56 61a677d75c187e3453ef512ab5fd57451ffe784730a214103ff20b41e008f016 VERIFIED 0.118 0.016
62808 e8ffdef93b464977d8cf95f6c3b915921932271dd0d71657ac980a73ba47a1a5 ab6db357e59b020a3c693b978bf58d3d7a1d72f4193d4219bc6963caf51cc53f VERIFIED 0.633 0.028
62809 fd927b6fd284f4858e6383ad4e9e63b9fd70054cb49d78ed7ececd23dd4dc994 d758d16ac005d9fa98440ab0c697614ff963ce75fc6e27fb9d23ec025e2239af VERIFIED 0.332 0.023
62810 a56c4318813eabc826e8661b61e8131c13a3c7ef13c8cb46a8c854fa5ff5d314 36f50d41083a028252d09f4d0885f446f5dfef5a01371d25da03f229373d8c12 VERIFIED 0.926 0.040
62811 44ae6591a3818cb33ddfe0164970f308ac9b5af052d418ec4aa981022d547e16 a60ead3188274eb55c02837b3eb4200587c392100afe38c46515d38c164ac86b VERIFIED 0.380 0.026
62812 a81dab87e882fef5484232186c136701a6c6ca1b79d9e842f929a73b5c685c33 b8f90a44156e9fa52544ad58c50e82a0ff545f78d0987a597711faf5cfb9129b VERIFIED 1.176 0.052
62813 47ca0840bc406b84e0de1baadf2aa9ee652eb221556b8cc03c03580a266e02f6 bc20e5d36c9fe7c0e0194da982de8566ab3cc2a34fc56dd5762c886638039fcb VERIFIED 5.148 0.173
62814 58be6fd686de003b4a19e3f3b1df3e0cc844fc9d08fd0fc8c3334bb130d868a0 c279d17298069de22c5581a4274cbf1bcd9caf2463c6187b1977d75327023e77 VERIFIED 0.642 0.029
62815 b284c511d074c7dd4fd742b21b722543cdee8a4799376de7e0f91a6a59a5c828 4904e41737515af771953a1d7d4430690faa19585c7fbb75c11320561d5a6e7b VERIFIED 1.152 0.046
62816 2276a54937259533aff2ae531fb4eb229bac937b89527d50021cae50cb9cd9cb 43b34fbe1dfc16f4c131dc60d6e9d56af5ffc30cfd57b485cfed0964d26d93eb VERIFIED 0.747 0.031
62817 566fe12946a0ffe90263b33851378a5d616d504eb5f78dcf972e05ebcc2fe010 b40085a4da00d338e2338679c1387fc83c7d35c986dfb55b4599bef70f15257b VERIFIED 5.356 0.183
62818 45f08420813a692f1e8d7964bc7400d5519a00a2c227cada8c9f015bdfe70fa5 c5584c7c21c4707cebc1892aaa91edd392eed8a16a67a8ed504d2e6ac1c7ef87 VERIFIED 1.419 0.067
62819 5e300333c6d55cbe9eb09b191fde6c1b6309bad6b1f4a809afa14e00ec33900f 0b637aac6b8a5fbdba68b436e724322a859f3811a178feed9838ae1ad98216d7 VERIFIED 1.268 0.053
62820 71902688a064d801d6cb04fe27864727d514fc3292727f6fcecb06bd95f7f15d b4dd8ed88f6ab723f94f92ee503df8574bc9f1824ee0ed30a6703056a9ac38d4 VERIFIED 1.573 0.064
62821 da6332cb5dc682c6b84c9c6536be810869a69b447cddb8458f4a4a8b05e042a3 5e28babd034bd5fb7c0f17c952a01216fcccb7055500375765f5715a7fc97ce8 VERIFIED 3.326 0.105
62822 f91000a645182f99d489286b02e082d39dd6e5684276886ee83176ae77ad214b 82e2d5582da7e93271297eb32af854e9c603134e0def24e019774d39187a8c71 VERIFIED 2.479 0.089
