# cubes [249000,249200) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
249000 4353cadea724684ce2780eabfe6625abb4d6151b642782c7d9dbf4a72e674bf7 668c7a295e46dec22c4d7eeaa1a5e52f0d806ca6b3a5ff495b107d040763fb59 VERIFIED 3.545 0.113
249001 65d9d90bd0c778a7a1569ee76c290bd1b978c8ad8c8e780a9b15e5063c5111bf 467fac9a1eb5b57e100ad9d4ad6e11f5cb8ad906df8060bd751d01045aba3971 VERIFIED 3.507 0.112
249002 602778d224311d7293f14e7ad5296b5b9e7ebf424f42bcd2aee6aa173a2a0799 6bcee5272643aa97a79fdd59f7d0339cea09e62624fd9ac70eaf74326e5865ef VERIFIED 0.776 0.032
249003 ce847b429171ce4c371cebb409debbb9e6fc4bc90bd1ad32d75990f2dbb215de 7a6c1c7be2b9ce373611eb44826c8d70a9518656fc1821d8cdc02e28be08d94b VERIFIED 3.125 0.108
249004 3d2e05adffbd27b04f2fdc331e37fdee80123d5c799d7234efeae8de2cca04b8 0c8fb8e325c16a791b86b07bbb6c5d9d6e24527334df534a2eef64fd4ced6979 VERIFIED 0.216 0.012
249005 395176961cf10495f4ec0f0689daeb456c28eaeb532d748ff0cbb3bdc40ca8ea c2e6349c5bf3d07f8f4f2015d462c17d1ba9210ca5786390c4275cf2f2305939 VERIFIED 1.231 0.052
249006 f87da5dfc168a36edd06823d826fa964dc7ca9ce5f3aaba7723273de0434cf1f cc0983b0e0dcd06fd677f95523b4c4d7ac5d64e82021cb407c61dfdaa4022a2b VERIFIED 2.814 0.089
249007 d99875fb20c2eb4b8a0742065fb922bc943940872d41bf468d5ef4bd0cceee90 302898b39064d796543f9a105ab37cc80bbde942d33c6d0cbba0548646e29d98 VERIFIED 0.356 0.025
249008 9cead5ab99230c7e341b1a9a59f03f06f6ebcd9688d82d8630775d02f887e1a4 6798e3fd17cc0d758f4833e0e2f28d5f270a9596fc059fec443eba83a2a966d6 VERIFIED 1.450 0.063
249009 7789151d94fd8ae60b94def064bb89bce8047a54ba97b21e2e568baf8742883b c68e005335455c3c1f44bcf0c5c5ca48ace51afc05d474b5a5775512b11d36ec VERIFIED 3.634 0.105
249010 961a1e57eb8ca7d6554a0e8938bd75bddeb611f11aeb1fb5a564b7d73ab51fda dddc48030288529fb5b388784c30bffff318ea922d9d52ba764ee74c499a9dcc VERIFIED 1.106 0.041
249011 b3e01d7db9c8d7a4dd7dc3705083c692fe6996b7303201535bf8d8a690efd45c dd3f064fb200e8c1cdc232da03f6a5a47174b5b93ac79097eda73f6351ba6527 VERIFIED 3.587 0.117
249012 09d81a973fb2b39459635dd0c38fa5145e3e6346c2f1059db58ab46d2f3fb033 d6de737d6ca4a2740db524ab8822bb7e7b7ac5efdb0bf5cb1b278edd5a02334e VERIFIED 4.894 0.149
249013 9c14fce0ae070d0fc3a10b5b4494203f6355f09b8128b53b0aa69169436ef4a2 007b320740321f23ff5de44054e0cd3218e0276168d1d91570c5a7e45e798c00 VERIFIED 0.376 0.026
249014 96ae0432f8ada0b9a77f7b7084ddb66e59d4da7ca1020c6d3b6745eaef6a2021 86c8f7189811b7e395128c68c350e28f6ec49a410ca8117fc94d9a1267465fc3 VERIFIED 1.057 0.039
249015 62c7d614ccdfba06492b36d93b980d430253aaee1ddc562c3904b6f720858f70 eaf7df41f8bcb8fc546432c6ae054d13781f5c5f719428627c6f20bb3e31a2b3 VERIFIED 0.196 0.017
249016 97011a9448e6b4aa90ebd3e9bb9bcc0c4d32b72324439e90950e986d0eaf9dd6 355eda32cd974fa59ae2cf2e78fb6d01e285f9b60ecc8a07874b777836e1b923 VERIFIED 0.882 0.040
249017 939295faf56f738092b7289d4c8c27af8b30f5650c3ae1b5d9892eef8c89c6e1 d7bd6b02b9205141bbfbab8bc30fbb177cc1b5b6a20f8456eaf3fdcc29c3ed53 VERIFIED 2.586 0.089
249018 5e2d08bf105dba51c6b5bbd7ff85c6c26ca2a2d5662b228d40f9abf8812e8700 5a4b2a5d824626e2fe3b6e7d23199338dcd75ee6d095ca78c448687ac094ecf2 VERIFIED 0.781 0.039
249019 003c1eef201a5e2c119c23295b75a5796f9f494ec0179d10a51567ba0f228f4c 8421c286c6e4a17d65aaf2a0cd43f668f21b4bac67f99d8c3565eb068b9a03c9 VERIFIED 3.651 0.106
249020 fde56ef9dc4862e81a96a67996fab69c5fff1a3706ab2bbfabc0dda83fdb36ab f930c3fa5731213dcaf9bda8b1c36b62f34c88454751460061227b2ef4161a4c VERIFIED 4.421 0.135
249021 008125ff68dee3776d7848a847cc7f336376ad5f7918f25998d41533090f3c5f e9e6c4cd89328d2ed793c1c23b07333b7c5209791fc2060f2f857ef19324a374 VERIFIED 4.899 0.173
249022 11db32f49d43d0ed603082a6ef8bde108dc4c003d44cd9afacf20faab37cad93 f252e9645bc1e2f17ab49087857d4a1bfb2b356dcd4f04c0fe68ad2728e8dbfb VERIFIED 0.681 0.032
249023 c1fde5e6b07bb24950326ae522da52104a266ce8b5fe1afad2577c4288ab7acd 74900f9862df0f79a34dae3acdf584e27eb809ed73a166a955c514bf046240d0 VERIFIED 1.483 0.054
249024 614b30cc8e9d66869f524a3ca81819935556ae9b93c5871337953629e1702145 5ee0837855e16b692aa698f6a46d00c68d8d3722f66fae3d0b2307e71370157f VERIFIED 0.822 0.036
249025 fcd1ce78a5105bc88159b7206fcef1cfb5245b9ebf0029481c0e46458f81a231 d907b7f3d6b8d61a5f94c75c2e371ed52484f0e3d4b193dc271749fb01aa0f68 VERIFIED 1.224 0.057
249026 060a9497007feb1a5fd515a682080733b576632aa151fad4ae02740d11b216ee 35b870286343e3cb93bb3814c88706e0fa52f89de618b639dfe74e09c04ccdee VERIFIED 2.052 0.078
249027 37c0a29e42c210b0a488b678959e00b525f209572c3e610a6c7a8b4978bb884b e367edf6dd1f46a0e6f2536da6b9901451d5dd692b4b0657b6d86f466a31f7a7 VERIFIED 2.318 0.084
249028 8008f262389f8323dd2258de2b5a512edf668ed6b273d98886ff1b0e65186dda 1325205f43359d7a2442c13c065c1b176233934ff9a6a3ae662685d695892235 VERIFIED 0.237 0.014
249029 2125847a65ebfb97436bd05a73eae197b6f2a19e19d6affba938bbaa90665e76 3a8d367876a0b89072787cf547b86d9c4ae7827b692cd74f2a3059a883c36026 VERIFIED 1.281 0.051
249030 60be2b51d2008161a560cb3733797bc7b4b024f4e46a51c0aaa5f467dc023e2a 13374c8f74949187b3f438b471b334712d860cce23b672db429fd888598b29ae VERIFIED 3.722 0.104
249031 a85a3a1f7f6fc01e45fca023a83fd8481ab25f7096be5323915500dae02e7544 f82b991949c92e040ad19be7e406d6bc642bcad23eda1cefeacee43ccb3d7b25 VERIFIED 4.866 0.147
249032 1b710f964db14c5dde6867838a4ce82ae0f7465eddf5d4473c5fb31ddfd3b3ba f6afa459ca761b5cd2642a5b87aefdb60e4db93a2bddc2d8564132614cca735e VERIFIED 1.246 0.046
249033 af2ab9c2fc2db5e166412c224bfd2aa97e3adadd42642b8fa70508589dceb265 9a02e4d5b6ae81c9446c8cdd5ed1a3a9afa541e8296a7ee14efdff1554efcc80 VERIFIED 6.720 0.201
249034 9c0abfa8f7afcf60f0244fa377f7ad30d5f1966f0d1163131d6baabf36409d7d e04123527963c5b9f4fd31f0d454eee881044aa4818410e39d7639dca9ff6eca VERIFIED 4.209 0.129
249035 8b7188bd0d2764fe01aa4d9b7461ca8113d442d1440cc044a3ab2b0ca372ba99 efd664cad9dc152b6d1fef2c2b4648e641cf55b7399b157b1c871a10cb99b590 VERIFIED 6.726 0.205
249036 47495e5613679db79e9457b0892cb5fe27d57a92fc5651b2dd7f451d60fd39c9 4fda093603fa8fa0d00f7c63b4fcfbf4f51285d49ef662ac0d86e94697dc4fab VERIFIED 7.099 0.224
249037 6a83fd8b41a93af6f12ad1385b68b38c8a126464e1810432edd9b5ad7b7c1d0c 4a2b6f82b590fce0636c0f5491540f0200595ba81e9008c93d7ff4e9b1664288 VERIFIED 4.125 0.141
249038 33a735c8de6c8459d99dea5c6044994c9b0149fd55d5d2af63394377925a95a0 1c2a3f3256da676bcab8189c57658a4115cfbe3864b625dcf6913dac1922a56d VERIFIED 0.177 0.016
249039 bf781150dd008f4fce7c957f3743c90161600137249087dfdf84c884cf59a319 40ccf53ac417807178d4863471ccc691eff4243040281116a95253db2308f258 VERIFIED 0.761 0.031
249040 371af3fac25ac5db99b32e45b2d5a71d7fb719a1d6b47840807102e74dd40260 8652a3242c3facc18af38bbb706324059fa58112dfe408b0cb6ec7dbf1759250 VERIFIED 2.212 0.082
249041 e025bac8de598df39697d75fc4d470d921a84e17966ad94f72012003285a119e 8340b4a03bb19fff07214be045e5f4b7641e601b1137e7ba06610f815108876d VERIFIED 0.245 0.015
249042 032db71bd5de20de6116baea79b3e63a65f15259d92176a71752d5985ee835c0 2fd08f5754afdc5f55d577d1890af1df64bbdc2ce569e88ee2e5a7b00363484a VERIFIED 0.904 0.042
249043 9ab79bd57a5489fe775b28fadf8de4b3ac365ca54ae5ddd00f692ca2af9bb8d9 7fe38c5bf7567827e8245c2d433286204277e8624a76b1f4bf546ef2c6659eaa VERIFIED 1.335 0.060
249044 cdca09e861d610be5b35e891d0cee50ddcfdb924f026ca144a719b708e7cf15e 1e65c9ee90579256197956ffb3b312ac21ed2946591b2a583591a695e4a4b46f VERIFIED 1.673 0.069
249045 2970df19bca5a8632bc79fd8529a1bff65e96386e9926cadae42f9f656a45381 4f54afdbbc63983b52fb9fe624557f130950390fa38475f853f7050dd37c410d VERIFIED 1.707 0.066
249046 787cf843c778a777c7539525da70cbbeb75364a1653a2f34e76ff98cb1e4508a ad8c462e663c43d5cfec2b5bb3dbe0e649c39706860c94fde3d646d3092a3eee VERIFIED 0.891 0.040
249047 7f341641574486e92711ba12efd99427e269040de9f144f4ff2c7797fbb59200 73a9df258ead06c4e96583584d6834bddd22e7843033be77364072c1d0910f44 VERIFIED 4.243 0.137
249048 101fb8ff28e9b85b2ec7e9e5dcde6c22bbdc6628b59dfcac604ec62796ab1699 a7433b90367708a74a649ec216212e391ab68f239174397fd67bb85b40f66fb5 VERIFIED 3.809 0.119
249049 b56d3c860c7b74b339fc32791b69c50008507de089e1e1a65bf95f5f8c784337 f293b8a564c425891dcfeb0b7052b740f656d72e95bb0eb061b97fd474918dfb VERIFIED 0.327 0.024
249050 f2ce5886a72a607fa4145942ae995d9d3b1bd767380dbf036662e910204b75e9 4988a7e2c7f51183227e9d29b4a65a31b75db2c93da767ceff85433d38d78b71 VERIFIED 0.166 0.023
249051 95f6d983cd8dafbe0fd201e8488d6c72fb8890fa4dae87d54e32b48b8d38e6b8 29733795d7320ecd6f9d1bf643e9bcae5d685c39304b10443b5ecebe8c3ff94c VERIFIED 0.014 0.005
249052 0699d01c99a75a8e4f9b8a78a923f0503f11eb27e33e36604d0298d67c55232f a741d1fd227a6cb21e515d3fa7a1845991d121ab9eb1a6d1b2a7ca48fae39a11 VERIFIED 0.096 0.012
249053 7309c9095e72de35a6df9b2e3aac3c2e3f6dc68c8db92eb83179599239ce5aaa a0907c75509f2e8e4f497371a8c19ee4a06e3ac0ee0af0c2530b15d6e2030dfd VERIFIED 0.403 0.023
249054 2d920634b179ac3c0f1d6f0e362dd13b1184401c79e22f754e185f5a8f01a65b 7f8c835876ca9f768b42c9745ab83a28f1afa45175b6a334cd8c5b7509fdfc85 VERIFIED 0.653 0.032
249055 987ececcac7a728a8f24fe6cdc3802fcc5d0f2dc567f203cc9ceef0ecc91e752 a353af72b6d25e54ccd7945a8806f069c482c48699fc140f6a84000ed5479771 VERIFIED 0.021 0.009
249056 5879856b7d92bc0a81f2dd01edf282f145d25970af66bbba1ce93bf3d736f531 d709513cb7ed673d2f9aff0abcd2faecbfa70ad804c88d0de29bd48680c8f059 VERIFIED 0.174 0.011
249057 96a55cf60e49fa3d774ffe9cb321344997b2223f03696ea2a887e4dc1f454827 25ff45963756f6cf85178d3c441e8ab188ad9338da893505cae7b6d749566b92 VERIFIED 2.900 0.098
249058 9aa38e51bfdbdb9b1a08d615752aadecb077d72d7e405161c45310b9d8df46a6 3b9baea4319d2233e1528f0d9862e40f4330745a809d48355420d6ffb1a22c3c VERIFIED 0.720 0.036
249059 35ef2ec331384fd774ac741b118b0f491e266e07ff6c27d91b17b6405d612fc5 637166ed61f07bd7ec0a930ff0925b5e386ba1fd5ca2532fe0c72e34bcc743b6 VERIFIED 0.594 0.031
249060 8e99d86690af69e3559cc8aef39f657a5c34af8aa70a316c5672d52149f10ec7 d0c40916c00881ffc53a5a11ed7798288862ce48d91506a8244a23c310b77ebc VERIFIED 0.240 0.021
249061 3a3ef88738e76c578f83f13e8ca5a9940d9b71561453f7bca204f421db5d85c0 44c55cb79c74e3b373d8aae8916a858b5affd4844afde2c882bf7adfe5acaef1 VERIFIED 0.952 0.042
249062 f39b7981643c63e2a843b7dd1998dfab1579eac394864d78cad0ed63c9e9925d 7935a84e877b317b83b22bb1d0a12af0e2dc404f1d3f302253010799b302d197 VERIFIED 1.156 0.052
249063 5487e78eea0aebad25a623bc79d131264b8d05a4de480013749562c1fd0dd5d9 00478a20749370f8beccae916179fdeed9142d7efd3c07b839315ae7df2a2fcc VERIFIED 1.300 0.055
249064 d88e41a983d416bf3eae51a4779d0bc977161d78f16537d3fd38fd7ffdae55f1 75122386bad8b138018c7463e4f08e3e9cfac7e6ffc84a62a271b9309a6ff8a1 VERIFIED 1.588 0.062
249065 880933ec4c39792cacf5a8215986283ba1066ef4c5067d7ae36a4c234e0583f3 52c67e9779d5857b516336ea26fdb00ba743cb3b5ce792c8f7dfccc043f7c452 VERIFIED 0.291 0.021
249066 bb1922e600456fd861cba4403123f1c921c4e54b157c2a1fe0f4ace2bcf55ec0 e5f53f2d899c333d1ca627e12e192143cfd41eb04cdd3dfcc7e407acf1f7c13c VERIFIED 0.093 0.009
249067 c947e2374977cce0573aac542bffbe6b13e2152ceff57a0cc23299a772b7057f 3c3fec314c0fecae104630394e703a471c78fb9573078b2a0754136f2e215998 VERIFIED 0.161 0.016
249068 121b0f96fc9bbff7e1a2167a31383a3dadb137bfc6811bbe9e14c4b7bfb9e12e 455f9dd5bafe6d2e828fd061c391606fabdd99a10832504b22e887f63e065eeb VERIFIED 0.735 0.035
249069 4790ac5f2db6a2e83e355708226dbd913455a1016455db5a0f4bade3933428ef 6f3220172d711d2daeeab41ed211fe5179e17b517a7d43e5c680562b7a4726c0 VERIFIED 0.201 0.012
249070 95b6a9a8598c7f85202d418bdbf2adb54e86ef2ea0a034d0766f9bec8ca4709d a830a4032c06d5e5c7facf14be685e98672b682e6f2ae9360dcbc7bf0c952e7b VERIFIED 0.271 0.014
249071 b7ed6d4ea4569457a296760ee7c60b9a009e71a2db0247bd4eeb88d207f35959 1b87f361f8be85e5cd5dc0d1ea97854062976af6a4b95c08aa6d60616d7342eb VERIFIED 0.015 0.007
249072 b2ba43454d111cfbe3564806efc546a8b5de66b4ab7b23a3300ba2606dc722d8 15357e6e00120bdbd66bd9c7bfcc72e7dffee472a8c08c18a89e20850d9ee560 VERIFIED 0.019 0.007
249073 b71ee1dc260008827e4937c9e984d40b7873d075cea4da28a4ffd984d4a3f472 8ebf41425873ae510c87f85f4058dcf431a5815eff2311be241dab092a02a148 VERIFIED 0.017 0.004
249074 844fe649b55bf6a49c45a88372f3f6db887c0c2b4b1645dfe2497b93eb08703f 207a3f7d6ff0a2f4e10013e0d9c8b0598f43b5b02ec62440732b810b0e1674bc VERIFIED 0.624 0.032
249075 74303f5b51a8df109901cf9863830ab38b6a38092c5fd2b1e24f14e94df5a7b1 6f26f8bffcfba9bd17d82448bc10f7c7bac17c7805674ea3fce977fb83025f2b VERIFIED 0.574 0.030
249076 beb2a115c4791fa6f646824b3f6edc09b5fb5c00110794a6ca93082c745c3941 18cdb67e3f0918dd2b7e4aa4250db91c1dd64e7b3dbd7e8ebe9b0adf999d7298 VERIFIED 0.019 0.007
249077 434ee49b409100020d62f990445ae1f5cf2cd06697202f8a8a27b264234bde4d 4924a9652f5dba7b606fb64e1faeca3d7b9c4d4a33d56a6b2da1a209be3ccecc VERIFIED 0.018 0.005
249078 c067412d3928f9a32d458f4da135bf03e6f51e591ab78cff806403c710bd4ed1 7f9b0f0178ebc90351a58c009bbe5934f13008642e42fe13957c1e8ad0ac6a69 VERIFIED 0.977 0.040
249079 3bbd954daede67a83e6820e7f56c14723412eb079210fd503bac3efc0ca68121 5d1d5f45152f8bb1d5858177c4c9cbe822f66f551e755adf0c95b0d57cd45b7c VERIFIED 0.621 0.033
249080 0e8836a1d56d86c2920f77af83874e0481a0680bb2996eb5e3d6d9aa8290aa7f 3aece910ef7db843521cd2796d339b7a7fa34d2b24fca4d447e8bf71e2fd745c VERIFIED 0.017 0.007
249081 e12f0965823315e818b1acd0577470b8cf5170c1e39b73a80e38938afa362cd3 c33039d3ffd9e8490e6f479342ed9fb13998dc4b2a42203d3d9585eee826c3f9 VERIFIED 0.019 0.005
249082 49b64ac285ce680a193e8aad42a16a301cadfbebedff7b149c85886ce9f6ca1f 0eb9c53f22f06e05e95089b9ff39610f1e8b8d00f56a25cbc88c3fe96fb7ffb6 VERIFIED 1.043 0.043
249083 7a86a50641974e9646a668ca1d5f67d1c880d05c0687e37cb87fe2489788bfdc 2de0b5568749adccdf61434e0d5da9442b18fa0f6d78e1b632b5c2717c5cee69 VERIFIED 0.922 0.037
249084 1706148a70a2dc0bc65e06c2a2ff0ba22338cb58119a44b6a941e3cf5265ffa0 7f449021a3e2018e381e0f8d961dacf4e9d28af1ce26f0b10d7510d03d8893c0 VERIFIED 0.017 0.005
249085 6943b1e8bb134f7d7f46cdfab8d86732b90b551a6b6fb1c3e27bf5b2920b4f82 90dfca670f1b92ae5ec3115864f9ab73a04740f09ae1adcd58ce31205b2906a7 VERIFIED 0.016 0.004
249086 dfc9c1f522b1a40e5f0a0be01cba8429124d07e34ade6c903845a92d12242ab0 bd30909a0a8f17160243e70dd0da5acec2db08c0da1405b28206936a108ff775 VERIFIED 0.929 0.037
249087 a86b7a65e0319a8cd7e832774879ce73f9e220f6891eb0ec6b8d776b87971a22 e7e1603365e8b051b2d525a074183a655e8a1462b9a130f8321e7c192318ee3a VERIFIED 0.354 0.023
249088 c112b71d660533c5f21b062b55b15cbd624b29fc8f7dbfbfd619b9dcc36b8f24 898df2fc130cca5208eb436ae6fa570bf0f3a2b51e3894e2f411f3793c0193d1 VERIFIED 0.721 0.032
249089 b9d301e96dd41d81aefce73de02cc1f2887e451d7f1bd753363461d35495aa0d 3837bdf04f84b4ecbeec86f300788793e39bb442b0c518ca30f4cf30be374bce VERIFIED 0.372 0.024
249090 3f2a2e0dc97e65ced38033163d334af5519b6252c92ed1974045af6c34a04b4a cf07810d5f57cfe6f9f58fe548a9ae25c081bd7f31c7acaca8ef97d0b6469c4a VERIFIED 0.634 0.032
249091 e4f013e5e73880c915b099f01f5680a110f076b3083156529e623adf1961b74d d4d909077621a829811a0743f9f49f729a81d1e52be0d42f0a338c8ce3e8c4d7 VERIFIED 1.311 0.059
249092 03b27590f3c6e8a06b420b227ecb319c8c4082d71e189acbd8e42c44cbacbb42 1644992e74416dd11385a11400f3a4ef223253d88a06eb9798925fe83692c0fa VERIFIED 0.565 0.030
249093 e0d12125da6281fcc8b06ae41bfa6d4a577a1d7764c2a572c9273b41cec96584 2c4dad36bcff628a4f602584c962343af5013444998686be62f3cd07e6b1d479 VERIFIED 0.906 0.041
249094 ba96161899c708233d2367ee31a8590d98efa00cb12caf677414a2b29835c2ce e30920af15902f2a9e7d40e87aa93e251bd03cbd78f53d371e426e2f637ca3a8 VERIFIED 1.386 0.059
249095 710826d628a95bd9f99dc74b897e50b8929b1f2b0dd3cdebd390ad2cf20d6a89 70f3e9000ff0deec4270d5e3e153eec9e73dccf6a5e057a7059caf1e195abb78 VERIFIED 0.014 0.005
249096 2df2c951c1802d508646d1b8132d863abbb704e07caf34ece032c94318251f9e 68721b92c26d772b040552f06f455653c85fb5ce45ef535656e0243c0fb7bcdd VERIFIED 0.477 0.027
249097 3e0a47ccb0b8e6129893b89c06e4f0dcd49ffa4ccfa1ebc91ad954203663c494 84ae1faba8b6ffbf7ef7f109462c0b556055fcbdf000569bbb97062b95f942e7 VERIFIED 0.017 0.004
249098 25713ecd28a152c5301546a3973383314b0e96f2b685b92c357caf26955b7cf9 5f7d826fd4e77579f5d24faa0b8a79911ce08b02baa4d0be0ac25b6727a548bb VERIFIED 0.012 0.004
249099 b087145b725cdadb6fafac9fbb27c8e433bcf76fe262c539098df73985dff3a9 b6510dbdfd65428bd3f68850e9387f18da07d9b1b25244b49aae656feb3b994c VERIFIED 0.637 0.032
249100 8785ee10114e323343446617c1ee57aaa5764e0cb9d88ace41c79c838d0b16ca fe295ca46f33d5a90b06d11654fae0c104213d9506edf559014eb880e05834d9 VERIFIED 0.016 0.008
249101 d1abd807d8599f0f4446148f94a718478f828aa08994d449d9f9edbbb3c62544 391c217aa7ad09d515b4ac5548af7a60d6666dab56e05f1770521a00ada02695 VERIFIED 0.157 0.011
249102 910bf98571c2250de7f1513132e89bd0d0032dddd5cd7a1d4c05935e3ee8f56f 9f50cfc7bf9fa4020d94845aa1a7ae2c9cbdaa70b21f8737fcf0a0430739cf3c VERIFIED 0.405 0.022
249103 6d5e5994073a91dc89751941439a24b9e6307a3d813be876d24bd94709912285 caac998e3cd36743faeb859514dd01a2cca5b7c0d7bad6ae97c397e51b130b21 VERIFIED 0.235 0.013
249104 769d37dfb551189e52b1bd378564adcb08ef18aa428fa328e6d42f5dd8600cd7 96e70c0ed150f4f58d7178220f40163a771d80f10e6673e54a8f80887e344894 VERIFIED 0.106 0.014
249105 a8b26f898f471e06f257361491b2df43afceb9ba6c5c268e9e3fe56a07ea8cda a3194124c681f482a23a6f6d2a65439949468b3f26d3e5f1a19e5de57da25448 VERIFIED 0.217 0.019
249106 5600c8dddf44707473f3ab79f295b5757afaa33690f82732b055d3762912ea7a 5894c2810376d66b8f63f6da4538b71bf571d62832fc6e0430034604eb49436e VERIFIED 0.488 0.027
249107 324fd2ef744d7b25d8de1de04415217e9d74b15b6b633125b140c52739527bbe 6ca271d42318bd619628ad7a7154a8568f2fc44bfd21eea2bd03bb8d97044ae6 VERIFIED 0.204 0.021
249108 fda3937b2825397d14b8360ec574130fe9bd7ffaeec334abc40a0f89c0d1f89b 11706099254569e075afacdd9ac576215568fbff4eab770271c12316349fa067 VERIFIED 0.161 0.015
249109 094d53e4cf5f9cfc18848b96cc649e9917b1c30dd5d169bd2c335d74387b3007 246786c1a006ad9692ef23b8bc2ff214039d8a24eb3f3602230aaece6b71c6b6 VERIFIED 0.780 0.032
249110 f039aa671718fd6f952e5ed8694709d6eba7dedffdaf93e4fd9a8c1be2e8874c 6b21713d39e79f83b09a1f87ed7673ee50c278de0d97648156ff7f3b8a354276 VERIFIED 0.256 0.014
249111 57ea4a4ceab604d69751926db98c366408d56098c0bb9fe1bf7b17ada3402747 a7fcd57c485de3c463fe26c814b6b31de472f398fe411758fb049e8aa3a5cd68 VERIFIED 0.182 0.011
249112 a48e115a8abe36fc4f58cc7faed358a958f609168a8f09026c832a99a541189f b52ec2cc9c5a264bdc4f27b96dec64d15ec35f4799bb39feca0e1865665b43d1 VERIFIED 0.190 0.013
249113 ec2b4818cbca322ea4cce719a01de03e3a10be569f621e147bec54da4f005874 f5ed01c22ea311ec797df1b8ca2e81e65aa52f456263ec70f772370687240325 VERIFIED 0.020 0.005
249114 70dc8de5c1e59f446fa5ecedd3fb22bea27dfef4b468f8798eae271cd22d25c4 55c7bb4b9f7a894a318d1cefb01d68278d25769f8967165fa9b6960bf4c244c8 VERIFIED 0.213 0.012
249115 48925815984f4716f68aa502a5687102547b8e5351d0fbafaa51e30870facb79 f2f07303fc5be7c3eeff3369ede06128d7cdb235ba09bb5c476d791fbd22d751 VERIFIED 0.711 0.040
249116 e5e1f53e3b4fdba349355ecc6cc8b9ce1952c7ae71f5f3ebbd4a5560a24556f4 89fafd3e9669bf8e8c40838409bd9ef0cdaa3e6c3f0732a08e39912c6c46a13b VERIFIED 0.503 0.023
249117 5c1da6f99e1e69b0ad22764fc15a22cd459536a7233d5fc3c99608bda43fbb85 036018aa963cd7028a958eff27949cedf824924d78cb9102bc6f1c5021c146c9 VERIFIED 0.818 0.042
249118 c94ceffd32de603e71efce7e24ab5b3fdaf68192229ba7fae7db65990a07d3fa 73f4df141c1ccfded798f26addaa5e7f943e88055a204b7e382b2ad3ae748322 VERIFIED 0.616 0.030
249119 fdfd7aef5b012e186c4059ecf446ce8b57e78c688d1f7ed97663bb3e8be57926 e4fb0a98ac50206cfa26fac27411cd2ba946121b0c4a21b4a8edc41c2547e7e0 VERIFIED 0.813 0.035
249120 7c84febb1f8ade5c5c315765691ee7a3b58fe2d7ea23f659154669eeeba4122a 33c02afd41fce8112a09d5bf78c009e433ab2aac036ff61ba25bd9ed2e747a8f VERIFIED 0.679 0.034
249121 39cd9626c0b9ddf438e94b29147b7b01024c6ecc6a2acc2cade585e7efb3a3b9 139d4a1fd35dc3f120852f38e55bcf1fef743852c96dc73eeb0572b17f6473b7 VERIFIED 0.018 0.005
249122 bbdd0c54847b448867dac3f810e634695f36047b1d91ca366f981a05b5df85cc 3e392e4eb9dead1a4931d5f475a296980c42d4030be97a446618d818e9daae41 VERIFIED 0.416 0.025
249123 915bac5a3c0e8bdec2a8b32f2fc1c40d9a8d2a6f7eed6654b904669eb51a3218 6a9e808826b2703e840c44aa4d96d73499c989172daf69d09b5ce942437836b8 VERIFIED 0.733 0.035
249124 7aee5ff1c176087f6b9cc64891765f0f69366781b91e612e77775e43ecc92a81 8a455d6594d5d6950fa003b70e985408cfde7999917111b9fdd74746f03b86f6 VERIFIED 0.598 0.037
249125 b78e5082ffb8ad13d3ab3d5440e47336d0cd8f0d68e791a0a693f38be80ed466 0f3781855646bcfa17678a454df3e12c33a5c26a75cf0307dc1ab6bf7d6f87b8 VERIFIED 0.689 0.035
249126 a69834505589f5b52a7384788d46c6a3fe4f03d1ebc90c31fa158f7bee83eeb3 405d82a6a23af83bb8810738a66e6f45f07f434f722b6bb5364e5d64cce91420 VERIFIED 0.202 0.012
249127 98b0e7affb70d39be4e7b60c5f6b25531d41265ba0806900a46e927aa9fd7757 eb1fe733560aade479e671a3697ccf34871a6c75e914633167c54d8fdad7bf2f VERIFIED 0.959 0.050
249128 710f56983dc1598d85fe9fd3a22bc33e5fcf66294a0c81b983e96d5330626673 8253a3e1f4d9c4fe91d9272f916925169cfad7f740351320ec26154ef47dc534 VERIFIED 1.470 0.060
249129 97900883c877dc049021dc355d6b6b09017b876b42efa162c3ac8aa1d804612e a85245b9ddbdfc058700da6177f580085cdf177bc5dff970e9f71e9d0c8f3d8c VERIFIED 0.987 0.040
