# cubes [269200,269400) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
269200 801746a26a6d6078c8a92bad19d0ad65b92ac67a7be89d39239de1ad0a510762 43b82e305fada522562091000ad6e41cd3583189491a2bc1f70ba417aa2bb4ac VERIFIED 0.961 0.040
269201 358cfe7e586dbbd61476fe5720ba6e35c2763c2352f50c455f38f8c4f771b62d 4c0e84a9c87372d7c0798a32989ddbe0c490644ed5c8e7214ee0310fbb9d0782 VERIFIED 2.210 0.086
269202 d899ec9ba87ae137ecd43fa5b4fd23eeaf53a5e2f6e7cb704095f058ec9428da 999d75d2221cec6bdeb29afab762a8f4b94c32ab868da887e14bcf01ef3872ac VERIFIED 0.929 0.043
269203 7d65be2ec039ad7571c7a826dd96ac1d4d88567e016e5659f4dc5e86b7471c6e ad9302316fc1a370251ee5fb82015480e7cf3782348ddb212278a1ea21f3b201 VERIFIED 1.402 0.053
269204 b8b56762c31f654b899737c04975cc9b977f072ea6ccb3efe5bb4dabc9631c50 5c205d0c829e8c5c48133b90bf4b163c653f4a787c31fcafc7abb6152a4e08bb VERIFIED 5.842 0.188
269205 86f26e0af266e7f81f04203ba42984596aabbc36d38272d435bd67d504284f68 17b7f7a7034f1edac3fd66df17365541c969c3aedda6caf70d2d136e5672b4e4 VERIFIED 0.697 0.036
269206 131b5cd9ec291e60d2918e024f0f5227239fd9d7582b49bf998fb4e19ea3b186 f1fff4c58d46321207ea4ff9386d62adad9bbe2dbc1b458a2f40a7d514671eea VERIFIED 1.742 0.073
269207 460c39a86243ff1bbc40234e41ef63920f724448666664df47cafc15d1849bde a2b65055dd539ecb2106809a5fed2f81bce969ef5b3959be5a8fee47c68f46fc VERIFIED 1.125 0.049
269208 b22cc24c6f8a24ea40876773b2e747edd5412afd155716ecc73a18560e6d2bde 3ea140e5998190bc7e74e45a8c9418b3ab162a7825d13682441467936dd78386 VERIFIED 5.396 0.180
269209 de1e3d619902ae0f0130200d6262a467299a0ff7ffb7428e571aa9dac2bef58c 8b9c8b8e8ef618f6aebef87f71da74bae031c5e30e9c16eb29e66c65836cb160 VERIFIED 8.605 0.267
269210 a351c7bb56c158bbe2e226437f029b3624b5052e7d0042f112fd5ccceba17619 82dfd44aeef1a5dd37b87a26072e2e5e965d6ab6faf83b44be4683d55e73f100 VERIFIED 4.117 0.123
269211 972e01bb56c1a9ff931ed5e6150348f02fe297febfda5e4b65fb0605ae735ee9 bcb9f2b3cdd4a36f1f7c65a3eb9869fee4b85e78ba691439a4331864d785b4c0 VERIFIED 6.113 0.202
269212 3ec320fa52fbf7cffe63d43e9740b0416079126478f78a2841736dbadf230aa0 e6fe2f0ccfea28005621d63cd5851656379c32e6c365ff0174d224b8d414ceed VERIFIED 6.775 0.216
269213 4911c74914179e55355c798ca0a1beb257a0068ad037ef58ac54568ee942d8d4 93214ff13d4c6c33816ed7788323be2e51521b5ca02516afcbc352ddd6662ea8 VERIFIED 5.663 0.151
269214 1fd7cdf644f07bc4d47f9f77e67ef67e503fc4aac9f767ff214ad8d51b83e17f ef66cd4c25294805a0d5cb45404b2baa9b83688f562d02030f57291c59720c94 VERIFIED 7.559 0.239
269215 a8210970f41eb48564e717db8f22c51e30c71bf947b58fb5cef01dff63a61a1e 8c95bf1aaac4655ac642c7668b49a505053864c9cb1bf32e03fef12eff3f9e0f VERIFIED 12.404 0.372
269216 29c6a6f41c85ba84fcaca963ecf49c0b94ab351cfeae53ea0c3e412e552a9aab 91baf41ccecc80d14253fc3fa5efcb10cc1d69053a9f6ff884dafd1020bedd44 VERIFIED 1.792 0.067
269217 1b1bcb41e62413f8c80b04c7b4c54a29b35240b9d3f9b23cd78b2c410c9539a7 3cdc51345cb010020110cb3e5ac724e804fe0b44ce01df40a4e32963a9d40b07 VERIFIED 4.586 0.144
269218 26364a30d6b4f40db372237891aa04c627ec0cc65c137acdb58e83fa73c24e4e 636987be749597a3c0c18e6214b2dc152dc2de82b0424dc3953de571c6364394 VERIFIED 6.949 0.226
269219 b9b153d3727f533398169769c8d28ef618caae9246095e4bdfdc750e4a8aca65 95b2934264e1051a7d1e8791bec093b3018fbe2ec1812ef4009905b53ff9bdf3 VERIFIED 3.802 0.125
269220 88630b65a1661c244c4c2227a164064ba96fc462c8ba0fceb5ae8a78ce0dcd9f a7a6e0845954f63a75c86546f7531ab322208dc9ee6af9f6cdbbd764103e608d VERIFIED 7.707 0.243
269221 78bdd65877117198dd49b37cc5a05b8d31238e524004da84ebe395a760277ef0 1d971dbf6bb5bc2641391f6fecd19254867f7e9d2e6d9b75d3591f19033f4c7b VERIFIED 12.418 0.362
269222 e0976020a30adf7f29b64a588f3f0fc0924e0f4136926e8737459ca32deab4b9 b2932de2a229514843a7a4d8b3874a22f81c4a3288b07a08c4c9cd0a67e12025 VERIFIED 2.912 0.105
