# cubes [7200,7400) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
7200 4fac253f813cc03d580e606ed146ba3351689ff3b7e286289f9b00008b480f2d 13f4e54461292bd9d09e9f34f1946a89d7ced113d21deb3699fef6587f8029e5 VERIFIED 0.851 0.036
7201 c25a8e5816e8246edc2676754cd3c4c79a2f6d4bec217b9c53f01a88ee7eaf0b bba65d91d1a35602e8bd9db3b9df23490cbdcd953b08d4e896581f171d13d3be VERIFIED 1.626 0.068
7202 4d1962850399de3e9df3164b1e6ed7e0a24aafab9a0003aec186958148fb207e 0b168733a3267abd8035c41004ceee1f74d2be63c5a95bc17def06d304d47506 VERIFIED 6.381 0.204
7203 20add08157404cd2680f6d31cc8e310a5e9136395495e4444f28319ca71e84ad 848f2e8bd8378196d8dd4cc287fa7c48457de1f1955809a31eb693dba5c1f220 VERIFIED 0.869 0.031
7204 cecc8ac5ff4451f9bfebb0df953156638b39dba3ab51eff5d18822c8ebd04721 6011666e592a039ad5df4dc40dd74f7ddaae614babc89dc8f42fadbfa17008b6 VERIFIED 0.021 0.007
7205 09141ece1931387e98547ed8ae13f1579c1a3e30ed9cb66fd5134167e0d9ba29 610e339b4e2eacf7a8fe66df29b95df918da9421e9a88203e64e1bfa65f7d50a VERIFIED 0.024 0.005
7206 ecc15c412cfb048e2d687d49b64dfe508b6cedd5db795a24402431d27bd7b43f b66f4ab24db213ff7a35123feb508f276b39ed54c9af79ef631dd8e7abe8edcc VERIFIED 0.018 0.005
7207 5b56771db99c7b2988b78e2f481c9aabfbaf0252fd1e6d3da6bb3f18c15273e9 62f2527b58bacb217456a5172dc4792a40a578969899a3b0851a351c576bad54 VERIFIED 0.013 0.007
7208 7d55706c7e80a08596d836a144c3bef1ed27f7030fa67492edfb72549a2c0c3f 629a1e2ec479b4459c13f400fa7de66950f0c671d4175be5473ca1d333b710d0 VERIFIED 2.034 0.072
7209 53bff9d9ee1c62bc35809a031d2c4473efa8ba7532e42a24ed801ab5a89cdc5c 2968edc72120acbf4e502b94a3f49858de3ba790838b55e9eb86e4bbc1aa07c0 VERIFIED 0.864 0.037
7210 f44e9f6e53397b12ebec1cc0bf6491476903e4ce064360319039f1303ec3c6c1 dbfcd8a641c7e83a230259f22d64a9407df561bff463a37f184fb133d89bba15 VERIFIED 0.693 0.031
7211 bbf9933a59b3cb98d649d450433c85e0529853d7c27caa72315b70809a3613b7 d5699ded138ae29713406f07530e7fa2e1f4c6db3a439eb9ea5c94c35b9ce52a VERIFIED 1.394 0.056
7212 a9c73528381e57e7dc51c9d16b390bfa843ceeaa59ead2152869c6d456d2f0b0 dd95e2c8c281607f095e993aa5136b8bb766ef4bcf2ed00a8b66c67c75682d0b VERIFIED 2.474 0.085
7213 13585bccfad7a3e64105755573a26a3f27d76b415eb9c93431c2840688bbc5f7 7ad0245b06b0646a46cad004cda8f0eda0674c0a71a0f998371215d738717b84 VERIFIED 0.383 0.021
7214 f1723f121f4cea4d2fb819f0e0983ce8f908c630b6770435349ccbefa5ab62e4 67f18cf5f338d863beb4ddabdd58ae91c78c146d8b57e2824bb514fe954a8676 VERIFIED 2.314 0.097
7215 f18cb9258e1f1f8c6ec452ec4dfa468f01db94ae6dc7d94402873467bc3f217b 1f5709b49e759f3f6393d1aa741c210b056e4a40e549bff5dd75da1345d99a2f VERIFIED 2.175 0.077
7216 fec557807e8c8ba917326002b9db21d95fb6b64b852904d6c800e7e17054c25e ef91d3660569109b6c59983f7248538cf892af4baa565cc70435c109ce76c07e VERIFIED 0.102 0.009
7217 f5f8bb283983d2d9027c283b1e3f8ba6cfd8b70dda0e3bca2a0567244317c647 4725292f0f5c8cb27b4a128851e3e0b84b42d759ac572e7641a5f787b18b8ce4 VERIFIED 0.156 0.020
7218 d3c2b52960ffe9a0f260b3a23072561a7893378d34c7e756eb6f008e3cf7917c ccd3c5315fc6a846c7818b3fa62a81a7485dab195c886910af76530d9d5044d4 VERIFIED 0.014 0.005
7219 81b3038202fa8c71138ed8779c9eb18c4ea612c46ffb58873d2af23e8687c01e 3cdb5060a74cb191a8e1ff83ee4e9110800a0333f47908c499c6e6d7f10c8f6b VERIFIED 0.860 0.042
7220 b64de37968c76944631a889a6f01404bfcd9cdd3f12b29e009573ad99b9d2299 b3043f7c9f4e66145c2d945a050621353fa71f632698b9242eca820415846967 VERIFIED 2.430 0.092
7221 6d24a4a3cea342bdf14b5d8303322aac48dc23a990c265936957421f49401ee4 310b2c3f0e06aa5f7301b166a021485bfa789f85e0ce828f4310ca747f8712bc VERIFIED 1.349 0.051
7222 cfc8f7147e27ee74990e7e399a997620b948768885907277aee18d0950f43d59 ce5d95373ccd8585768e9821ccfc666075da732337c6b91ede6a5c156b526bc5 VERIFIED 0.301 0.018
7223 97f8977dcbb76a3161a57adf2afa5585deeb8248473dee0e609fbd946ed7769a 46d412d0c05b527a8519a6dee0151d8626f8225a64cfb8c56d97655424c3727c VERIFIED 0.703 0.032
7224 b7da613487772ed704b6e2261dfb1b7d66eef805318ffa3572b32399935e68b0 1a0a541a724cb1673546d1c5663dfc446c95e4e22dbead6b020768a9d58ac101 VERIFIED 1.504 0.058
7225 2ea14f2ed572d4604995587976b3ce053c817f353a69ae6cd5548fb02d855a9c 9d6de388d1d8b9013064ff92971af810b572bfbe75f7d36feabcd8f1ec9597d3 VERIFIED 0.837 0.038
7226 c1ebccd07e087ef549ebdccdbfc3768384e0b45169564f1fa75c87d0d1c82960 c62ee717bc421c9f009a0e9ad63d1effe5577c9bda1a76773d6b9bd6bac836c0 VERIFIED 0.208 0.015
7227 a543b101d4e9dcf1a1c5d77ec465ab8f905cd7e04803024c671e4bf7a4d9ebe0 b11261ba69cbdfe8576e1476c9cf2b7f5324b8a79db77b4c7c48ed6414a69ace VERIFIED 1.867 0.077
7228 19e39a7a69a51bc833369f582a2b039075964f578e1fb97ec589bccde9327079 51e90838e1f5587df37264dea5e5bec7f368784c05f4788ccc254fe37e6a72da VERIFIED 0.489 0.025
7229 0725eb7405a46d760cb40997906c14a355cf355c02f73194d518aa356d2422b1 ea51f5d76ab4f2d4f6008a8bff7421b8fcb69db59bea03b2e3237f4d9971741b VERIFIED 0.582 0.028
7230 2ec774f52744dc95a24e6810a0a332193ca815261bf3ae1d296ce6b021262bde b9705429c6c6383fe554608caba76762b19fc0f3f442b335a9f0b9bc8e747664 VERIFIED 3.034 0.093
7231 b617e9b4c6bd2eca20194d57030d6eef7d0ef1b6d2e139df9a7bd02301d752d0 948506181c377a87541a213223362983b99ef08126bb67a447849e1663dda324 VERIFIED 0.094 0.016
7232 afd0c2572fefff5435e35cdbd399b79627646b8c1060b343b029cb478caee24c c5a486da069a3132179644d20841b895b011324e1e413abe9e3ef19d8e383297 VERIFIED 0.015 0.007
7233 d5123b3d5102170eabef14f4b583897426d67fcecb8a1c5246c582ca37c0091a b49d6096d12c867267d022043c4c55e287e490e8159b7627c5f7cec94afe24cd VERIFIED 0.125 0.010
7234 fe67547ca6c1f7a14b431daa8fb8282f81f0c77eb615ec3b9c0a0d3a3f2eecbd 2a459142c596e76bfc7d46c1ea7adeced4e1908e328c5a8932b0bd3123b7a875 VERIFIED 0.017 0.006
7235 263c05b1dc4aa61f72daffafb6ec3d1988b8dd1c01b212972029d01f06079e6d 42bf2eb94133445a5a1cd41061feb7d937f3dee47ca9d9c319c42f8fa139945d VERIFIED 0.017 0.007
7236 0bf94302b738bca3b94bd8fa477b6dff3f6c1d711e3c66052abb4f6c24cfd8dd 4aeb538e2d42ad56b1c331631131b65ee8358ee9c63789b722f7b9e3b495453f VERIFIED 0.188 0.012
7237 58e161d4e740a75c4e04e818b3cf4bd7d91ef4ca3ae655defe3090d0d8628928 a92880f901a04fa875b69a1ac740ec6b066ac564eb3cb6ecbe8b278bd7e4294e VERIFIED 0.024 0.007
7238 f85ab2357256f59e1930fa76efcddb7630fc86e40023e69e24a74fb7b1095eab 74e38ad6908b14b863e5fdac43fea1d2b176e642f34b8af3f987ad63de939d85 VERIFIED 0.022 0.007
7239 acea4844f00c3d1932a274841466122498122a9fea38051efddafd403f2ef954 13ee8ffca4070db0bb47f03e89256f3b9838d54bdf0714c7d53c67e3802fb9f3 VERIFIED 0.021 0.007
7240 a27aaeb76d35fa574062938042174eb77b6bc7d356796a09e14e3dd9801582c3 a81ffebdc0ab0dd1a64111ec7e30ba1ef9f9350f3db1f05ce3308aa5967fc615 VERIFIED 0.189 0.015
7241 a78788fdeb660f25f923c370fb9e8608b59be34b9c6b5f105c35db56496c99ac 1b6272968885b60c5f7cf8adb3a8f0496ed6fb3dc5b480ab2af2ce64edfe8b41 VERIFIED 0.163 0.013
7242 610a0b11c1ba595630ad99894eb16d7e4b0cf830657b0d2d6203f55f5755e4c7 f4f1fd14588d9dc566116c838e740ab40024fc5b90285312a9186072edc787d6 VERIFIED 0.242 0.014
7243 b4395584dc5701868c959ee0c481331edb80870db985a486c40b7a6d0e677272 b731cee4ee5cde41881b6bf3b872d32c89dc985e9d4e9fce51e7b3fd976753db VERIFIED 0.349 0.028
7244 44feae5f69bff658b589ee1566d1f91fd8a4ece231c584498ab03dd230818e22 fea512aad9577b90ed5a3dbd18bbaed2f44540fdbacf9014c1a94f917baca5a6 VERIFIED 0.014 0.007
7245 d1bfcb33446d467e4a945477da32c21d5799685e5e8f4a1ea65acecd774922b7 6c0aebc83a34317201368077ff4e94c02c272f91bc8cb2149ed0104e6dbfac39 VERIFIED 0.016 0.007
