# cubes [254200,254400) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
254200 30811ba495dc3042c036095417a01a34d98cfd4d9a8dccc53133201b449a6043 7783c4c11d442c426c8cb0e994d125c9e60af3afb5033dc5088ac5757446c02e VERIFIED 0.019 0.005
254201 1790d1beb965e723904c51ae8c46b0c5e6f9c13fe05b62478cb71d7ac1a5a82d 2adf62cbccbfdbdf1df6ae0b2f53a0fd927c6ff4ec1616566eb1d8733bed1633 VERIFIED 0.075 0.011
254202 e92e31b7413116b74df5bfcb5686cfa9e180737aa081760a74eedce5dcb78157 f702f21e4c9effc345bb7f52fb5ccdea4119e149a87068759bee9879395f1357 VERIFIED 0.023 0.006
254203 f4f90ecdc97b25322d1375ca1a34f60e3cd652881870f5bcd9ff68aff0e5f9d2 f3bcc5e7b5122048bfd7fa4f8dfb35389afb5810954dd5cdf2b82e1466e5b468 VERIFIED 0.024 0.008
254204 8e9e5cb5f87c4dfb9d48881570d1a8f2a2b6cc41c5d8efc0a7257a92a08dbdc3 1fb4648dfe0edee69f5e6027636aebe134f8be6d73cbbe223eb87037e827612b VERIFIED 0.382 0.024
254205 2fc4cc31cc07b300bece80ba5516d3293ebf9d36fecb1b2448d41c817593484e e38848ca4ead321c5c4560ed69835960c7c7c430031cbfc9728837321e036e38 VERIFIED 0.020 0.009
254206 4300e42508fb2b226131831ff2640ff74f054dd73cfe4e6fefbb706ae29bb5ab 7a9b37f7fb196dbd18c547d86bbc73184f3eeb2c6a54fcf86a27d2ca1e400c52 VERIFIED 0.267 0.021
254207 a41822c79897a3bf57a4f1015dbc27de8cebfeb3431111b16468b4083115f2b6 5885073c40f398c2b57be82a68573b6609facb5f191c6a57ce015edc1019bdfe VERIFIED 0.882 0.041
254208 97d411191437cb7620b3b5acb59d15b7505570387b55a2f797ccd9f7af18f0cc a37e7bb2062cf49840bbc680d258d785aae08cf31a49aaebb58fdaab8534a260 VERIFIED 0.472 0.026
254209 8fffac26c0006bb302ed648f3005f17e62e6e1063d999de89faecf3d4010e156 9e32b04671aa8243001969c40cccb23d02b115ec1875ff10b5afb6d4e1692223 VERIFIED 0.481 0.028
254210 24bb1b1c6bb39901b113d4e3be1064b52b48b9615bc51ee54daf148b5fab19df c27ebe7db0cce9dd2ed43e566aa6d30be612c480f10258a1a41c90479f013bef VERIFIED 0.097 0.014
254211 ba1beab171853bf4c0e662a64a40416da7dbe9ba02790b736a49fbd85b2f0290 7008764d2f83280f72cfee8ce2cd330c6c93a5707c3acbbd798fd2bb7c0bbc29 VERIFIED 0.304 0.022
254212 72342bfec9caa3ed033c2b7ad1832d3e0dd65a5dc8ed0f33daf3f0dea0c55784 d2cbe65951bc36fea59647dfdc667f472761b9f5fc6921213340bb34f424f9c2 VERIFIED 1.491 0.057
254213 e7d0064a19f4cabb65623c6e501302f53d4013437a3988ac0d9f7cc7fb64876e ad787028e995b9abef31e925758e5545a5cab9f349c75385b7557ea522c374c4 VERIFIED 0.155 0.016
254214 5e81813b1eb18526dbf4243a5e20cb772609b78cfcec4657ef614c1dc1b4ad30 a16409644eda4cbbca8bab492a3f8fee3a3bf8a7ac71b0b60c22e169c2839b27 VERIFIED 0.985 0.043
254215 c956d0f36453aa52aa6f1acd64049efd5afb187bbbd3ecffe573c36a561eb19f fd2a6bd460474f3ad06a1df97357aa7e799d25ffa55411cc7305f27d1aea9824 VERIFIED 5.998 0.179
254216 a6278436f9ffeb6e0849132de72c0b92ae39778d2944bc6e7c0eb74d078fad57 dab532df2a881e58cc35f2c6b7642ae7afe2d393c5b358bb9bbfda7520fb6bd6 VERIFIED 0.501 0.030
