# cubes [310800,311000) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
310800 cdb4b7bfb74eaf6190e0918c6b3b22c868b8d4d8edb81b2b84d8e12802b68166 120f9811d07f9650aeb0c57818829b9358325f8343de0dcb1ac1ff0535c52e1f VERIFIED 0.793 0.036
310801 158f6a49f45d3d3841c271f214af6ce44b9a72ee971de5701d665ea7d9a69080 a76b329b6f0ed1e5a8f93cb30ff92f3b04bb6a6cf751fa772205dbb9bca24487 VERIFIED 4.419 0.138
310802 3ad7bafbd4f1c9ca1869b792fc45efadd246a06008cd07863123ede50edb86df 5026e659547671281e1cf194871669f232afe3e203863708031c36e542143dd5 VERIFIED 7.173 0.213
310803 c9cfe9c2daa143c68d1636e888ca6f07059e719170ec8ad4694394d52e220f30 50b630c903b2dcde52b293095b3c90ee8232c2dabcf55a98a55a3248f7cf4a5a VERIFIED 0.898 0.035
310804 faaf67e8b467a44191b94fbfc136d09ab86c5a9e5168365c9a7239dc473e8258 84f74a103186f0b037b2b7221d309857688183a9bc494c9c0fe733e131b881d9 VERIFIED 5.046 0.155
310805 bbcaa7d7fc0d1b48b6b5dc6eb347e237653226858eefab32764e9e4eb97a0b41 ea53e94cd224a6b9001a04bdaf7675fa3b0114b5e798801bd131e60e3bd0cb36 VERIFIED 1.067 0.046
310806 8a45324fa552c54bd0171124a9e880851aa4b4455f5843e1bf86be13779f1eff d9d701eba765747866a4a326633f2f8ee3a3075fc05328df293d0dedb9c82508 VERIFIED 5.563 0.169
310807 22e9badb4775a28a6a52e34345dbfe00572cc0aefaab6f8531f4b5a849f3e1be a7bb9ba33500448fe532776f82895aab48c376a9903040e19ba4005912265166 VERIFIED 0.343 0.022
310808 788babf0592dd68e3dac897c08c643f17855bc6338c19658c831cb51c9c6b5b6 95e9f6fecfd928f3c723a9fc747e176dbee39a97763246cec876cec6eb79f190 VERIFIED 2.492 0.103
310809 814958eac5875a44d4370b119599aaadd45a7db8da84730e6cee887805a0b7b2 fd9016ed1a716941a4aff4f8eb72e144dea4bef0cb7aedec89cdebe7f48f0162 VERIFIED 4.454 0.123
310810 278bb1ec94fd1830f4125d19b23848b5bd639b6dcc91306ab15529fd2956b948 9ba2da55ae77eda18da12544aa3bc5bcdbc506a17f5e4de0c8b69bc16e936cad VERIFIED 10.480 0.325
310811 a415171f0587dbfa40aa56fa1e47f9f8ad8c881ad9f0ef847e796fe2e8528bc8 eb420f92b923147732091e2e57b049ed57ed0357e0b0a1bc37f6933d508638b0 VERIFIED 1.211 0.049
310812 80b29eb10e1cc0250670239135696a3a86558fdc905dcad7a1fd053c1bfcbb7f ca639653a25aefabb7a1007be9ef2526be12bd5410318c8e304dcf837f56333f VERIFIED 5.026 0.159
310813 edb9bfd0ad7491b136a3e983714cb595d9f2dc18ca3a6c7d773773c212b0ee7b 9fa2c526e35965f38f1ad7ff8c006ad753e5e121523670c9d237bdb0872fb8a5 VERIFIED 5.568 0.161
310814 d19be1a6cb8c4ad796bc079dfc8f387375056ffe2821df4d5698832fc066bacf 14bb92664bd6e662fc961f915a2812c127d0de2ec26e0bc82d6f3beb545f2fc1 VERIFIED 0.862 0.038
310815 72865ca689ecb2036819d681b621118c706ea4585ca8af8810fd2309168adba6 96f0dc431f4c1a51454352ec0fe3a787fd06bc9d97610afcd108899328eb0bd9 VERIFIED 3.275 0.120
310816 9030dbe5665b5cafea84f03f5d03e4f139512f8d09215b8845c82a8ea7f71acc ffbb5d71033b816fb49fb4c24e30474921d52547d9140c29ebdc9e9bf4b2cab4 VERIFIED 0.751 0.042
310817 d8b62ed34a8fde0ab6d55a09ce340ca975313dfd5ef5cd534ac5b99fab1e131c 0a8fa6ac05fd6d4cb52e6be25d9d40e963d9c0e508a6980f32a98a15d23c4393 VERIFIED 4.520 0.148
310818 414a27aceb6865b0b78a79f31aa17d77cb7b8edd924afb017584056a396b209f e73975a7ca72a67afb768f638e750c077bc9b6afe03d05a3b2084cffe98cc6f9 VERIFIED 0.723 0.038
310819 fccba8363de924f93397cba2c50c215fa538fffa2d8bb832056428f4a0f20ae4 d9bed303db444c46a3f4c51cdb05f497401f587a66a85fa62ef99fb8a50a24ed VERIFIED 5.108 0.155
310820 f1cc0ed489e756c20bdf5b3216225091d376562c5d2a514d54053fe876d4e1ed fce0b928138309329e8f4d8cc45b9261468854c61babbcbbcfb9da04604dce72 VERIFIED 0.361 0.020
310821 bf4102e932faf653fb1d93c518a41d48999d97babd0f838caa4754039dc2209d a3ccc416140434df9e029c112ab73f0adb87652d34a4745888a78b56b5542e68 VERIFIED 1.785 0.075
