# cubes [317600,317800) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
317600 a78178347c162e6adf666ab0e41a1a54bb686d08f71a84dec68e36aeaed818c5 4293ac9d65acef16d18f9d885dca58274c20d8dc80e2a8aade4a5f46d2da5617 VERIFIED 8.461 0.280
317601 4c253090b0906fbed5ea2d4a1382c5a1623b6148a3b2e8640cda0ac52706ce29 1b7972f0b1f28e2064ddafecff038b6d878185620f74df50b8d1d9e2dbfd390e VERIFIED 1.330 0.052
317602 041f76d5eaec9b5ce627dea8ae941cb2c0802e85a42792936a9d65128de7b335 8580b2955b060985045209646a343d8180a53dfb3d73373cdde5005ef9d976ec VERIFIED 8.950 0.277
317603 ea68d46851799a5bd426261db185c6b9aa4da2b94a26f31f2b3e347b3ca165d0 86d571c9ba9258efe1164239a5d5372ea3820ef8fe4761beeb9031d2be3975ae VERIFIED 0.478 0.023
317604 3be227cf68bce1d8945d663cf949dec633e5a2b803cff4b4adb8987e8328a7d0 e563d18bb6ba7d848f6a7c460789c6dab88d2146d434945d46865d063a540696 VERIFIED 4.941 0.152
317605 ce99050a8abea5981c674d376975487fc71f9c0fa2bd47a0ff93d1a8ceeab1a8 ffc2e297b969954fd5b087bcbca88500bef540e3a8977337e18e03ca40ececce VERIFIED 0.836 0.043
317606 c0746624ac77c42298156e3930fbab715cec97910b9e7363ebd2525d48c586b5 fd9f8640cca7ddf230d1cf0c548b67894909711c74961450d9bca7ec190fa0cc VERIFIED 1.669 0.063
317607 7e312ce604238d7e1c86277b0154191ee07b8ce8be7b4b0e4e3aa005020a79ec 1ac1ae8ac54253b306c58053e84d6044dd4c4b13f9ef3d48016861cfb462e47c VERIFIED 0.191 0.017
317608 e0fcf847f3e7fcf9b1858c94fa47728e5e245e2cf40ced2cae156b7b30057862 9cbd2fc6e41918c8e5322ce5ff4f756d7688dc5b54180d59762035a070a1618d VERIFIED 0.319 0.022
317609 b436400d3ebdb3496c00b447db5c6dec0b4df35ee6b160263f738f4987c6fb36 f4c3c22648c5caa88083667a6e2d67388e29b98ed953bcdb6333725307e11e06 VERIFIED 1.395 0.066
317610 c0a32e53bfb2cbb96b142e0163378805ec304773d01e25e39ab0d4cc6702c7c4 f11b02cf031f06c0e747f4b2ad516ac59c1774f1f6fb10eb2c89ee86d2110190 VERIFIED 6.715 0.212
317611 4348138fdcf65065c29973c3c637d03588fa19882f3d7c8393293c3357dd6246 c3950201e1585c618cc9587c6896c82d5d15dc07bc8c6b9be729f800abd2ffc5 VERIFIED 0.955 0.042
317612 6953995763f5af1a2bdb399149cf4ff08c1eb8971cb9c3cf45984b1ccf1c2a85 b92126b885e542e531d935f669bb7e9cf535510d828fa944f11e29c1f99c5a47 VERIFIED 1.425 0.065
317613 1bebe870ac231fb3cf65e7a714465377b2da1cdfd1f82ade380827274ccfdb62 9963429fcf3345a3cd2191d8b37ccefc74a35e10d29e54e213acbfe772f53678 VERIFIED 1.190 0.047
317614 af17d0ee1b141de43093f5493929eae53875c73903250e8ee26ffec019728eb2 e889a817d3efde01cb446bd257a14d915b6b4f5bc4d1ae9a44a9b309e6fa90fd VERIFIED 0.217 0.013
317615 6b2c61eb281409efec32293449d2da40f19d49c4f715c7c6495a861986c59e29 642de91051bf5334a555ff9274484f8f6a6ea6cfd19241e29eea80e8e9dc2936 VERIFIED 2.213 0.082
317616 46a1f40e2d1da90291ac986b37360e76b5db4f1ae0909ff2d6735e22d568da6b 6fa9ee8d56fa967ed010fb23dd9e161903c3d48a13b68579053dc3c5cd60f60f VERIFIED 1.387 0.057
317617 8861b94b9a6e658dd327822412705ab9c12f9e95d8c23282f6f979d88a9e5f52 7e7c58e729b23aa2d25ec1cc112587446e2f53bbe03cc7f8e7c6e5b21438d6bd VERIFIED 3.508 0.121
317618 6416cd1d453981db3fe814670800ccc01952a1da029e8075128c4dec300d972e 19d9ce7eb7e093c43d8f5d66070330fcf26a0d551937de586c2a69d4fcbff619 VERIFIED 0.652 0.036
317619 4ef7d319224fbdedf8a4b1e20b3be0eaf6fb6c65bdce22b0e7e1bc63119e3e4b 3494879c8702262bd39ab5de521a7865611b5f7216778be503378b4bbd103354 VERIFIED 6.204 0.186
317620 a9cbaddad1d54cf5683940cca2c6b1ed85332942858fdce5d338b619567ca05c b14eb381c517507dac45f44cbceace8276b1450a124b684417a208eb62a0169b VERIFIED 5.593 0.176
317621 dcfc48d3111d248dd69ccb67f55dca44b579f5a6f11e31982c13a75558680807 9046264af1158c34d3a7abc5a3c4b4d03bfa1e05fcf521e8fefa085cc97e677a VERIFIED 1.001 0.038
317622 f92400555f301141fe1b2f104cc67330f42a7dca5479a3f438b530e5d982acf2 dd5a8562cfe51c3fb28a1ab5cd2c6e2bc0a3715bfc3a068f30b429695f844fb8 VERIFIED 4.344 0.145
317623 eccda992f08f0819ac0ec01655a423da93dc14e465b4f08fb0370fd389ea9710 0fd30c6263252166d71b2898ea639c1fdff0e9570e4188b2cc49d1711b20be5b VERIFIED 1.791 0.073
317624 f3231ecf94f8b67598e2a69725d6248b05861077b1475e799b47c626627363a2 988cdb7f6de959b39366884c2958fcd9ed1b2437257d12aa85bd66b0ec033e14 VERIFIED 6.323 0.205
317625 3658a6b4d9795ced12ab5dda628529ef2a0e3baabd87febffffffcf6d7a14cb8 b13812c4354b6aad503380232d2db2b294a9d0e75c7277ffe615dbcef05aacb0 VERIFIED 1.108 0.050
317626 d7360577df74396e9819ff19c57f9743ecdb2f27b43bd15f6204edb1c1bb9764 83e178c49e9685cb2c7969da7d657fbce0eea808f4b99f71170e2666196760fb VERIFIED 2.265 0.086
317627 7ec2eb2e113077df1eeacb78fd8ee36da3c1112352d0c779404232eb2f3e68cb bf363894f50fb9279e8e7d8277ae7e839bd298a08bb962cbe728ed9220bcfcc4 VERIFIED 4.791 0.159
317628 cc03340733558bb3a5655891c67db1da9e59e6c7cd922ed8237bf2675d8a0d0f 94d4d64909dd07bf78b7cd08843aaae7fd6d373d2fb07abd20ecc5ea35e54d7c VERIFIED 1.055 0.059
317629 f604b16963e707214b99dbf75c37505ceaeaea8809fa77a31b4719cdeb76740c 950eda48d451c105568dfa61bd81bbab0de012f60eee22e06c178b19d97e433c VERIFIED 0.769 0.036
317630 a27d296a3cb91a67ac49032c30671e8607d62fae8e6859fec458cb0c1106d720 f3971a578995f78944a91459ac2c5514c2cf667fd7afff2b1386d35f7c2b612b VERIFIED 0.173 0.016
317631 3cfe0f910bda5ae8ee790eaa08267b710458f4772e11416548c9007aa90be9a0 68e943aa0e1c03250b56d145d62f845534017354fa8a2f2b11e29222c107090f VERIFIED 0.902 0.041
317632 b05e6e6ad5cff3113205ea207c7ba7fc30ec39f5fabac50a042b9e756c372730 3028d5fbda03734b7392a305b6c03d0fb6c4db6fd4f3d18486d21a334eec1674 VERIFIED 0.422 0.025
317633 281125e34853b46ab2be58784fddf81976fef7bfd6d6f1705d68eeb1888caf87 d58b555dfc3eaa962da7f93c0bbe6126be462d9da00a31de11f56a70b52e6f05 VERIFIED 0.478 0.028
317634 6115781603e87cee0d2f39b1dd429fc13e83658aba464606e46cc924cef6cc21 4ea7d18e3d2b1214e011003b52028c0c9d89bce6d133de66f62ad131c94c83a4 VERIFIED 1.564 0.064
317635 2edf590d9c137db8681284d5e5a42d7a4805c7560ed69bada716413ab26c29d4 ddbe9f665ca37c2ea8910fd1a9b01f3f587ac8e5d39326d26464e8edcdfa2366 VERIFIED 0.800 0.043
317636 f30048759b04bcb3f01e21a168e8742549d318bfc12bca540cc1b0bb7533276a c76f70e20c88609eaee14b989581c1e959219c3679e78f2ce1399a291ff506a3 VERIFIED 3.096 0.103
317637 540f123f7f48321c0dda5ac639d15f4c76e25568b81e83acae1c991e37d607e5 f761239bf2acd5763e170303e7d0766b7eba5327e5ca318714bba346207b0edc VERIFIED 8.701 0.279
317638 955bcab0ec3b4445f2583d269c7fecb7d6b623756a1f6cc558880bb46d5ccee1 75e32345b69050792b3329e5be40655ee03d5337d92892bd997df31268331c22 VERIFIED 6.705 0.195
317639 43f25d9b48386d618933327434721882e88cb8c0708fe4661b2c7d70a4ceb7c1 dec743f3b92ea3e884d1c4ba7a99d593fa02a078c9306e2ff8918429b32a4f50 VERIFIED 1.330 0.054
317640 9f47031819ebea241373c83f01460dcb40ee7a1f7cafe77261709065bcbc44e0 fb11ace0dca6effe7410b8e6cda38d268c20d9cc8fa6d6fba085cac257dfd858 VERIFIED 0.191 0.018
317641 0166378b167d9578783c1551ae3c478ea0077f2ec5d5b03c0f64320ec345d067 e998a2c6aa3bb8d05d69e521f7137392a0f6d23411a20e10e1cb18e3c362b1b7 VERIFIED 1.706 0.069
317642 64e3398412c01341b729dd32c1c0973f6c4c9c0bc13333c603868ac7943f19d8 f8b9fa92c16198a3f9a96bdf8df10b38e63cd7e793ad100106f3db889ee449c2 VERIFIED 6.500 0.221
317643 1427a0e3b16f40abfbd1abee9c9f532d3c2bf51840db82a18c6dc2c8ab240217 99122d814fc5d281c601648f14502509bfa6f251bc2712ba9a45e5b40bccb462 VERIFIED 1.153 0.046
317644 7e5c3decfe7d6a616f276cee8fcfcb61d3d53216d93324a2363309859c9feed9 289cb37b07efd1e4f79febca6c7695a9241ae6015570c6cf9f4dbbb71b33c20a VERIFIED 8.212 0.267
317645 c81a5db80082c6bb4cccb8fe8b822e5130887c3d5787c26d9d3a3ec7c314be75 4b1c47544370d8114677b7e6e61a31d6900ec136b7d3e0485de829896cc10bf4 VERIFIED 0.514 0.040
317646 1bd9b00fb4d9d1d7d77522e96e1cd4e04760bd94cf6f2f25c4cef6b00dfde6c5 a28a00a9876d8c8da975cf6c7ea142f9d931ad449d1bcfb12c4aa7a8e45dd00e VERIFIED 0.975 0.048
317647 f5d84674f0d4dd4dd1ae615154d5618bfbb5a94df1749395c3becf6f70b48e03 b0893e0c3c08618390f9e69a9440f70b0eb76648a196d32c69d165a4cdc76cd2 VERIFIED 5.794 0.176
317648 e008419ca00d39634b6463078d0b61cdcb71717a0f5051ff40b171f6f813bdf3 6608e8dc314fa09d973755c5031b72e28b4f17bec51ab4886431718f584244ff VERIFIED 0.740 0.032
317649 ca4efc743853af0485da6090728410affcfe4932677e4b4687d12ad7a00b60f6 9cf6c1b1cc6ffbe8ccc80dfd6506d718ef21f2ff6f2357be8b8c847a075cf3bb VERIFIED 4.045 0.134
317650 3bb99a6b3dac26c7dbf0c9edc598f1453dad17bc22a3f1fba099276b72ccc245 16bbb673328d3773a14336f2eb38cfe460ad7cd5849347525d7aa3d872199938 VERIFIED 0.685 0.031
317651 9d75794961eae030a573d71209ff28748fd0acbb3e908b635c5ff57a4d5d489b 1dfdf3e17bd32377c5276323ff157192c621e39b706f5825839467f6eb219336 VERIFIED 0.551 0.030
317652 7e460e3652e8d7ee254a18938e284794e5fa219d0036a1aebe6ba5fa6e705d43 d1b979c8a62026b12639e9384a1c4d7ea3b2120dba85db9adedfcd44c3ebec86 VERIFIED 2.750 0.097
317653 61207bf683be416673c853eae49782353d7b04730ac5e39dc1ee09e4eab375ac 8610f6a7e840ce9a113a344972817e3a58485300ca8544ec6cb8f5dcb314620c VERIFIED 2.966 0.106
317654 e592f9042c5a8745bfb52efdbf5f9eab237bacfe105216ced5c07af632da9491 f0228fd42bda94222163113d61604b26aed8f31771c964a9f1b3c6e50650a3de VERIFIED 1.444 0.060
