# cubes [26400,26600) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
26400 4915427c3e648edc2dad6d8f620faad3e5a16e64f784e65dfd27e9d65951fdf0 e02f65e2940f3020e2e3822a61db0831d630ba26e9549eb05c55f56e18073715 VERIFIED 0.076 0.013
26401 b3da02ef124e3ffb6c872df6d73ba74ed87c7859dbf17eeb4f8340b5cff87134 2dea6c1198da86a0a014f155990cb518991aee723bba387acc31068c46c900c3 VERIFIED 0.617 0.028
26402 ea55b938121ac24cdb4d4b55622262e780130d297d1be228eb0ee26557c4ca08 ab12507779f66a62f1161907811fdfc459eaa4618398d96cda1cda650cdf3fb1 VERIFIED 0.331 0.023
26403 852b49ddf3be2432a932550c824945b7454001faabfa95c57b89db7a29283527 8f27c383a4f07307b1370dec126c570d35f0065fa1102f390efd42f7680c18ec VERIFIED 0.221 0.015
26404 6228ceb25859291516fe2d762494032f5339e1887b0011bf57b405034c086d8b 764d7f7ce6a4b739887d9f67d2ee406a2d06eeec7a88e208df3a1b25b063639a VERIFIED 1.077 0.040
26405 518d59ccc5a9703d3cb0648a382ec0f97413266c0289edb38ce1802400703d70 ad6351fe49128b1b5f39fa5f4eb1d63a9cc2e570e34af8185b847300815aef5d VERIFIED 0.015 0.007
26406 941027393f4fd94ca3e9c8917b17b94f64f274905870270fb68babd753e1e9e5 82b0adb3d5db50deb1c4f5a8ce2dd6513d645461f1866670f1c0067beac8fb39 VERIFIED 0.018 0.005
26407 05322b7c2224dbd585a1c38b7206d0dc3fdcae08caeeb398d2ae830a9e815ce4 69d66e2f5258c3fb3af50167aa4f89433ea122f57775e907effa5d86abc1d368 VERIFIED 0.116 0.009
26408 df0031be07b34ccd7f3ea82d127624660f33b6b0dd1dfb7aa76d6b07921324df 923c01e7c68b44b663cbf5d3baee4df127cdb164698ef75485db84f9e0b24808 VERIFIED 0.193 0.012
26409 11d7251ebdc4718bfd3c26517ba4a05ba0eb0be4ceb0215751d092dbf63b211e 0646db2005013dbac115b44fc5c62626c21c646b5fbde98546f7b338d7dd1894 VERIFIED 0.566 0.026
26410 d5339ae58b67f277dd703bce3e1806b21f154fe9a54ab2a36c25cc8cb57b444d 87f69d5310062114e2738fba57c5e12ac4ec7c52626c03f3b8e19d7856d08d58 VERIFIED 0.782 0.036
26411 cdcff3f6f118f936746e0647a6f13d98701ef4c97f3b4fe6559fc9444e15fd56 4e70cf09032be9b068186a8f6c1d98c3bfc508f9ba857a08c96f7bc4cec90746 VERIFIED 0.221 0.019
26412 8d749d54f51dd2554181775fc0c714fd4563df82245fcfcb0f9113bce0d59fce 3d5a2397e2b0874ac701e41722bf089d7edc8bd6e04191b63a89e1d3cd42a537 VERIFIED 0.621 0.032
