# cubes [20600,20800) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
20600 2d7cc983ae4867807ad031a0531633f82956c25d3119f7591f4f3a30372a840c 1f8876730dde08b83e3187311a1427cf47d0419a2ee15c5e2bbf37ce5edcefa4 VERIFIED 0.487 0.028
20601 fb5ef34d23b4ad5ea9e1eea7bf3a145b005d86dc5c9cd098372e9fa8de10d0fc fbfaf7e16429f182ae263aa1f99d988479d1f4c90ac2ad2c9b342a83ab841c4a VERIFIED 4.966 0.147
20602 09bd817db47ceae5753487c7e77ebfac72dfb7948a3e0748ec491d04e4c2685c 2e45cbd8fe06d70b6da004639ff346a69547996c928ac5b8c00cc9489e37f139 VERIFIED 4.757 0.143
20603 5bc72d7af6c52baa32f6d45b3245f6da605613b52195e695c2409e4696ee9d9b 86e8a03c13f23815537304468b4ae1a17db580eab49f9ef4d736397ab2163ff5 VERIFIED 0.015 0.008
20604 071dfd3cc85e53bcb145e4270e31f8bf06352e4b554fa29fac0b8ea71467f4dc bcba8b48ca8e321a0728b903f3c947eff7f8eebd8f6b85aa363dd01585100410 VERIFIED 0.023 0.006
20605 3b96bb110ce6029da0ef04f07ebc130e2759cf3d5af3d593e19ffa9965fc797d d54028170212775c32041dccac83ccbc807a40a87f234e5b068a94b063f3bda0 VERIFIED 0.014 0.005
20606 9dc7d3f0d410291c449f1f619e72644b0b00dd5083ea175dc48b847406964ba4 0c7a8539a58fa112bf980383ca31c5e913e77e58d913e6023354598f7f089bf8 VERIFIED 0.014 0.007
20607 925bd8b674e6539058536884e4ae8d8c2b35fec08389a825787312ad41513758 2056ecc9898d31ba1f7543337e3630424089d2f21c86bfa8562786e25547eaf8 VERIFIED 0.024 0.007
20608 d0ae75e19cd62ab1a343c51f9a87f49bdddecc23600c33d3c51f08c654571b52 866a136b21c6ddf26769ff36250ec4c13b1be250124aa566b4ce55130ff74c26 VERIFIED 0.018 0.005
20609 e4fbe7dd5ca522c293d42860c9cbcd1c9bf80bec587d247b4dc47a2a78a02c0b 8f65389080346c432abddec03c00b3d2e3b818bb360197a4fc7d3445388c4135 VERIFIED 0.014 0.007
20610 02f8a71773113e873826303bbc354d80d1b6be91bb94b10b095feb87896ef20e c32fa53e6bcbdb7b64e852a1c4ee2ecc2c3ccffb46740a395511b38b3b2d0616 VERIFIED 0.018 0.008
20611 f457a86af12c73664484c4acfa703a0284ae949a5e20c9ac99430336ae2f4664 9f3931f0590da6a15e09f637aaf3832991b05f2cd3987cde054c8fd2a3bcee0e VERIFIED 0.014 0.007
20612 b6e0ae09fcf54458727430663bdd949a4f47e3854382483ce9e19e3d8f0bc276 64c56fd10973060d8fbf624f81f1c050743191900f70142eba57b138451b0660 VERIFIED 0.019 0.005
20613 bd46865b75f22390bad53f6cfb20fdb6f2c9f92d5cc41ff93d0cd2b98df8a556 0560a046057febf477b093b08d5847975d1b80e013038f2087b6cdbce8ce7b1b VERIFIED 0.358 0.027
20614 2eddb94c9ccc102ff21a73b99d208a6b6d49994d0743ba55034fea1c371e345b 5415ae0013bdde28a4b1f0904f9e8db7d5fdc5e452973b06e0bf674950b3303e VERIFIED 0.019 0.005
20615 5a476b1e13483a02cc082798285c90b8bee256997b619ec8e578a137ceddacc4 867c1e83d33a85566a3023aec6e53c0f520d7c6776ae9f8e35be37da6717231e VERIFIED 0.374 0.022
20616 300028cc6489ccedcde9da9befed8b1e2f1b23c0071f6a607bebadb8263e922f a06d23d963753c4f3e4ff88a11e30b5df3a2338077ec2b7fcf0dea193f0bb731 VERIFIED 0.698 0.034
20617 0950ca184e767dabfa66e7604641a97b40045f38e7e774de384f0bbc997d975d 4e9ba269d760b356fb272cfb40b1eea95252a3694ce73c3367db4c38b290ef05 VERIFIED 0.307 0.021
20618 fe331d31685e23941fcd0629179380af1a6dcd81d0ee71dbb26559afad65c4f9 f169bf12c7cd9133ab73c476cc6b9a1e7af24d980e98293d245d3e1dd830d8b9 VERIFIED 0.157 0.011
