# cubes [246600,246800) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
246600 aac233338be2bfe584e634cc73a3129345cac0a144af730a498cc0dcc4a5f740 f54da55bcd88c6ac176c52d6e44dbef0dab6a4ebfb3e4bcbaec444e50f563d10 VERIFIED 2.701 0.097
246601 c2223283987be96f30e6f2e8e301ea62f79e22af5209de5fa9a937901d8576d6 8c639a960245f55e6a7b8ef5371d19fb601dacc29353ec85dc1618cf05aac959 VERIFIED 6.632 0.210
246602 822e98bb3530fbdd8b530cd228ba8cd5c6fae3e748d25c5d1aa0fc70cc567b43 fcc282543ed0a625ce493cb1ef4a7615ff7c439fede33555489221ecfaa67393 VERIFIED 1.163 0.039
246603 c87c8740c2ef63981872b380cc599a0648536c5f75447fbc116e6c87df9d207d 66b1207204d6a7feb78b92a97406e4c8da73b725b99eb351f168d7ce9be7c856 VERIFIED 1.792 0.070
246604 c11740bc8051dd5c57772ded33752c780ca0f6820ce9b6a8e79042b08d1d39ef 97f1c09c4ee134085481ea2cd8c4f2bd052ac62adb7e072845a4f0d5eb27a7a6 VERIFIED 0.947 0.043
246605 ebb0ef6382c6751abfdffcbf8fadd4a0230be988db71d6a6509c7596e0b2c770 082420646799dc3d9ca34fef6acfa23ea50f3c98511838fd0c3cd7e9b4166d41 VERIFIED 4.039 0.123
246606 3934eb2971159077f8521266217058f07aba7a83a25be659e01ce17626352d80 08128a12518edad511b3563d95f37a32441d099c1dee4a18566de67ce1a82098 VERIFIED 1.883 0.075
246607 e5267d3333c2d6074c7d7918b42ab7757640fc50a9296dd11c543da16ef39562 b92feece72d5f7a22d8c6a057b92699691857ad9b85ad32e90b4c3ce6f260de6 VERIFIED 5.519 0.149
246608 04c6d35edd41179a80fb88b28e833d802ce81e11dff5b670d7528aa77c045b40 1e2fa6bc15303db47fbe8ecd1a8eaa76a061931984b439d6b6c0be10417a20ea VERIFIED 1.095 0.050
246609 1aafa0b242f028c3fb7ea8acec2ea8e8f88c6b886ec7925c0133ac39291e5fdd 50f0d24ac2a7d0a41fbdf12c11506d28184c01247df0c37318a7b7ec231942ca VERIFIED 2.406 0.094
246610 bddf0757bdcbbf655f76844016f73aa25fe404c7fcfd7e5990d164332223a262 9110381d5cb0a1bce110de28c884f5be41a299044d6151219edd608acc9cd0c7 VERIFIED 1.008 0.048
246611 e80e89e46cc5f759ebeafd67dcb4df7a247c35ac97714cc6b39ad0f5c9d0a040 ab77e0f012a602f0e8fd83a69aefeb45881f2fa43e5e928858734a778015827c VERIFIED 3.984 0.128
246612 52d4b246cbcd2c8e3690aae035cde74094244507fee62ca83e6d4ad8b339467d 7ea0e9626e9a6314e0e446a8ace7b932f2b095a5163d70bc8b42fd9fe4cf7afd VERIFIED 24.373 0.566
246613 b8fa46a8f69221fb9c2a5885436261836dd37a13a27d5b60472a6af1eb391c1c 9a8be6d6f60465ac62cfab60dbc280829f1b9ac47bae724577f96c633bbfd269 VERIFIED 4.652 0.155
246614 37e86cd9c48fe6244af4b7e99a59dcc1737124688f40dcf9e2b50db9dba48d0f 9ff81b06285a215959136e648ef431bd2853a20629ade57732271706d2f3185d VERIFIED 44.290 0.981
246615 ee8d471e86383d425bd93be01dcf55936fdf430b5380e75ef17b09ff4659a7fc c5c9a9cd8e2a354ee0e52d61095dc9eb8eed8ddce5ee8b22ef510a981861e803 VERIFIED 8.173 0.276
246616 9d20e8f6bb92a6357cf2200f5eff50c10fd9c71747f42d27029a56dbe026ac39 1f7088069f8d5edb0835d46e68669b9319204f7556ac769fc3a94168920c6fcc VERIFIED 3.687 0.115
246617 bd036b1fb9445718becdc82e86f4b994291a66da7e9a12cfbca673f75e8d6fd3 8b271cdd2638dbd2256a4b3321eec9808e46122c2d061e867bab9cdd174e0658 VERIFIED 6.990 0.227
246618 5a1779e6b3a67c44018625b3670a95a1d83e13608287eff8a0b8bb4f148a013b a4affaf6113c25e4ef6984a2ff624450db1c5d1ca06b6298aca3413816809b71 VERIFIED 1.622 0.068
246619 e63c5494b78e4fdc3258a0e482e7ff77216f08d89a3302e093a097bc6f6871fc 73b84822461bf1577761ab6076364927c55e5b756838f3d6fcf0542fa9f39b55 VERIFIED 6.244 0.196
246620 e050a1ada69076a9b59483de16e38c8153bfed30eef3c2c364c4dfdff4d60050 8d896a8141e3ef48fcb23604fb73b5caf8bf623d060495aa345c7b9e7d83a12e VERIFIED 5.808 0.182
246621 a644dc7b27d55790977a6653c25a96ebd2d04862366c407da627acc3514d1fab f0cd1bb0e2f0aed912ad3d66fe3d7e3f1a54c88ae89cfb03130231f7edb871ef VERIFIED 7.936 0.250
246622 9366c2b7665ef5487befece6daf477aaac46edecb19f1ad11f77fd03b6bc0372 9c0fe01f9d1295afcff9d81ab436cb6db4d956ea8b9c3e516d5e91ccdea403ca VERIFIED 0.949 0.034
246623 c56794e97732e580b1c0a75d9d6a0249f1c91dc9217c5926d6624d9305624005 8be1e55b158a21a6c6b41f0dc7f652f5a95c7ba5f515330b157c2b38b9ab64e1 VERIFIED 4.686 0.139
246624 b3330ff42a7eda8c810162c483e58f5b7cbea4370003ec6dfae0743636c73240 58782c55a58dcae6a5e9cbdddb04ee8765bfaebc396aadfcdff78a6364d6541c VERIFIED 2.382 0.091
246625 7faa3d42241a5bcdbbe2a648f0cf86c1f6fcd8d146e2035ba774220717e59f62 27368b5605eceb1990747b7db96e35d475ec9a0f72ede80185b406c7c5c1dd0d VERIFIED 1.515 0.057
246626 2f6fc8b39c56c10c5245cccd21f2db92e42e6755912cceedbeac1d284a676342 53d02c0bf395dfabdf8903ef3b6ae799c373967a4be38619588c0dc88db7b415 VERIFIED 3.762 0.111
246627 fee4f1d0c292a3b870d767b01f821bf1dd152ea87e5510736d84f05abd509201 c28b5268e8e72aeb78caca3845d31e56d43322ba7b48504c93534940b5d69460 VERIFIED 36.365 0.895
246628 8905fb4c71cfc58cfa8e28b56d0f2e67fbecf15ba09e00e13d37aa295991d75e 5ef7c64356c2e91d3cfd0dd74bd73d3a88184e98bb0401779e14f321bb3c4c72 VERIFIED 10.843 0.329
246629 3afc0f9d542c71e633dc9caa261892a103796c0631357d90c312ecf988538755 2f7e9b920d8eaf28e61ca9f3b8b4d156f14373613c345741fbe7b2d07ac491d2 VERIFIED 22.506 0.568
246630 9ca094aac6ebe38a5de22aa8fdff11e7014b6288428f512e01c2309a57d46e4a 3939053ddc99f21c0a4f93107482d0720ee12e3d6fa76211edf60d6a3c23a276 VERIFIED 2.049 0.077
246631 70f0551e72fb177c1d9dd628cbc8d66bc4884a88c6b16c65921c15ef7146f5ef 497304dfb49248556042cb8f85707a13bd110f2d9d290b1a0956b96550619fe9 VERIFIED 12.516 0.376
246632 41ac36725023006e8c3d7196bdc73df9e61455d71859fab91975deae846f559f 0e094ebf55018a4686c0f9dc248003f72c13153da957f67c35e58eb8efeb9ffc VERIFIED 9.376 0.296
246633 01862f6d7a8b4632ea2ef6a8765eff3edff9cf3f97f6643c88481877ca74046b 24a28093792a33b93cb29a226215a919f221e50e762c382dfdf3ac2c03ccf179 VERIFIED 3.253 0.106
246634 bd547ba72660cf129742dd00735bfcadb6a15661fe330cab93b6026a837c956e 65767c7ddcce058223bda7c3f4d9dc72f12fde3a0e6cdf49353d19141f45bc6c VERIFIED 10.285 0.314
246635 349b012b77f987e2c632f7e20c21ac5b23d56abcfeb82a0b74055e17766c76b6 ea0c5c48975dfb7d115a4b6f505d842cc54c5cdb0749791537a56217373dba91 VERIFIED 2.211 0.083
246636 d3ccbdcb313d11729b784991b6662e3835633e94ea861c6a49f1a3619697d9cc c035bf0ec9eba6201414d229dbd72b7edf296777382c48b2b8999c69a493dc38 VERIFIED 7.566 0.244
246637 2eff5314f0d09e4d5a9047a9d170aa2f3c676f25a6ce39765af2d75c51552a4c 326944584270ec886fba0a622f34bf46d6cbdc0a9dae31d1089ec1b6b7fe2794 VERIFIED 4.908 0.153
246638 2bf288c83753a76de35beeccfffa0aa836d971b75613171ce4fa07d8db1cd69f 1edd5fd057f5a3c562c3f37081b2f736adca3d9f47e1c42f3ee5962f0034c5b4 VERIFIED 8.708 0.283
246639 55e2941f057da4f005e2e9f795259f5c3038516a15611bd7ede5c583a2d469a3 73fcf69c7ad9afff08af2bf0bdb153db4c3b2d7d128672732121f07aa1eff729 VERIFIED 4.916 0.156
246640 49cad8eae90bbb75fd3be1d3bd4990e70d782a9151c88f8b3fa896e6e6364e00 fbdc218811c45d71de9df14731de9caba79f1c0b7f7d550a7ee903604387fb74 VERIFIED 13.817 0.410
246641 a6c7dfd0a51aab29f8d016c0710d8923134f4af57ec529c10899fd74198fb57a f24172a47841f82f67125e0107d7ff68da47a5349eb74ec033a0eb1b937ca3bb VERIFIED 2.159 0.086
246642 e36fd466937f314411ac44c3d5fba5afd031d5a4bba9798da82d80464b0b9fca b5b34bffb122ff0684e04227e6c910b4866db072e3c954e6ebcaaebc865694e8 VERIFIED 5.247 0.155
246643 15889e237757302e5531bf49cedf4cca7e6d7c22f690a7641f54d9dc8472a687 f2a4e8f24508b33cdcfef510d98453142f09d85e4e5888810aba3534995898c1 VERIFIED 8.180 0.255
246644 de9866a5bb50c0cdddd1663f037271a9c35d854a91c916bd9be4a9c6e59c8f29 313f503378fad0bfbd9fce419668cb5fa57dbe9f1468eb311249b6969344909b VERIFIED 8.686 0.269
246645 79676fcb5a0cd9f4c55c1670353114f575828f57928b40b651c78ede9bab1598 8cc3ad6227c9872a37da2ffeaa143865f6a4fa4bd493ccbd526177e76426c96f VERIFIED 7.305 0.209
246646 34e0011519bcdc56ba15c0aaf79a6d742dc5c55e77a3dad9a60ded4a10519565 5d1d39e37a202cc865ffda10fda0d105116ecc1db08774783f23219b27948272 VERIFIED 4.835 0.156
246647 5558ad5f97a947d939a5db8193959fb0f81e33f3727dd7bb30aad7cd81d2c508 1e52d521d5df4ca56bd22d621b8b6814f71cb1bad8ca1fdb2cac35c676d9f8f4 VERIFIED 13.922 0.386
246648 228f50fcd1ff545f703b1c2b8467a19dbbcb366d5a806c40054cac5587ce6c96 c352eeedfe904c3260bc0d095ba5957c7ef331d3da65d1480f3e59837cefde10 VERIFIED 13.147 0.355
246649 e9f342f29726a45df133ca5eafe963831b6777abba9f335ad8407c154c4979ee 4c8ea02d04c01cf2d423ef2f8fa625e704104bbfa5845cf4dc2eaa3052b3d44f VERIFIED 0.979 0.044
246650 679035febba2d098a450ce573e7063981cd7adb0ea1023dae9a0171536dcbd5c 7d18eb20007e7db4e03b09da9c4ed0cc7d18bf0bb99326ad436de34684b6cbf7 VERIFIED 1.697 0.070
246651 ef9e7ba26b336a764a1b50917314a9fd08c182eb6ec97f4967efadcbd7436ee5 cdfa451e10d2e7e1521c04e204e45128b8832cfbda556e9564eae147032c31e3 VERIFIED 4.590 0.139
246652 11bfb3d42e3408aec0efcb4b6f25ed6b385d0f5db689e7f992ac66eee6353ec1 e9a64fae1e0243f4056b0469468faf7c247076427ee90e3d35321d638ebbf539 VERIFIED 0.858 0.042
246653 106c31d0d731d851647c63eb95c411136fafc7009b72600b3679d931a64223ae caf5f91e456b01cfe85d386c7147ac0efa5b78900b7a5b019c0553d3da1e3edd VERIFIED 3.340 0.156
246654 1fbbc06af1d1fbee0d71c123f24ecb1b8c3c413c218e0f1e0c5de55767e619f0 e867d2d7e37ab9f22fc7c246046e9844579108f12a5a12b3792938b6d1963506 VERIFIED 1.460 0.055
246655 f0d8b8618b9f7c37d10f07969600caea8df17018d3f7040db35a998d46df7590 5b0a4c1bf20ec8b4263569bf55b8e0b012cf88813d21a8fcd2b0e762b10cfeee VERIFIED 7.166 0.216
246656 b32aabbdb55a7c1041071d24f12b1410a8b8ed8defc8b792417cbf3992781e58 f237151f7b0b565817cc7d6cc3875ce1dd13af3d8780e0c19650ec0818267c04 VERIFIED 1.469 0.052
246657 f626ff7d719bbd7beb17fc31f6c73cd9d4973a11101d52f0b4e0756019614934 985ef55f9fafa183b594ea6f7652d7292ff4930b7494b29bb98aa9264b28521c VERIFIED 5.174 0.153
