# cubes [89000,89200) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
89000 e33551c3b3d359077d29f4e811538a745d4163b409f9cc2b478a63b2a9013efe edd4d840f46a253e0fcb6bffed29ff953cd4a7dfeb122d726e90f2b27e212e16 VERIFIED 1.098 0.054
89001 fdba9bc1fbec975c12196d4e532eea55de506ee8f1933c94e726e1c5bd4f9819 b5642a54e8f3daf9019060bdd2ee2736e17f76a0acf89ffb9ef19b4d91de5f16 VERIFIED 4.969 0.157
89002 a90fb9053c4c34b9212f2f200d5d4f19fe117d794c99444299a81c5972d2b200 9a6fcc598fa72563fb229fa2c10cafa7f00570083cc61961b0e87b6d58c7cf3a VERIFIED 4.559 0.155
89003 5887d22d64ff534ce4f1154d6bba74afd700cac295fa6cab05cab8759c71a8c9 2ce7b1602bf90f2f07e6e1e749986c25d2127fac29453d96273ddafdc01d3d7d VERIFIED 3.795 0.130
89004 b447f248ac5d38aced984a2438f786345f61922a7e1acace126ffd69f9c69769 50ab65e72665fa9ffa599ec8f23d158f359309b09fdfd20a011ddc1c3a876b1c VERIFIED 2.071 0.096
89005 11b1635a47d39d37fdeb3a262110d19c25dd281de6805042f5d3a0b2a9ac66fb a5d47123c41c28d7e0142eaee7393872fd5afc42c08234865b9712c91d0cc6e7 VERIFIED 9.301 0.288
89006 4209b4939a52888bde43e623907e391dcfa4416d4e32cac3e99aa8df751bdadf 535916a7054a49fd180600fafec1fd7ac01293f2b19d2abefab30741a7b17369 VERIFIED 4.841 0.161
89007 d1cad6a67a751c49ae2a5b1782f739ff4a029cd62108beddad0317557e222a3d 0e6c9a2ca1280f73579d9c2b8a64cf1e0c4dc58a8051e4f049802c96413b64cd VERIFIED 2.642 0.093
89008 eab1174fabeeb43957b1edb0eff8dbc9d1b158d75568f3a54e1d4748ddcfee73 072cfbdcc42b4c4ba1a54283e86367dce26d2dd329ce58fe89c0a81100c06dbf VERIFIED 6.137 0.213
89009 ffbd60f53aeaa40f6f98124359bee5e61553eef50a8ad96e02d12c5857d0a039 4999594b8837ea849621308ebc75b1a89954095709db6343f9f1c7e22c677bd0 VERIFIED 1.175 0.048
89010 cdb20d8a8918720475dc28c57f0fb6749f5aef470b6cb64d15db6d4aae7e7c08 1e8c21798db5c3d4c975ad9632ffa52ec70c37a3e902ac7c9fc8a7ad77defd3f VERIFIED 2.718 0.103
89011 1142630874af29be15cafa538d5973f4a505f2c0aed88667a79b278fe4e99d18 7750d0c605b285944a899c95059f90a61fe4d1e51b4c04390fd49f8a9756ff55 VERIFIED 2.985 0.107
89012 9b513c14d98093f4b220936856ed59cac0d9138e1454aef73d99a0fb8ba3efab b9fcb94b1347c76393992b594b14472d6c1446de7ef6dbe5e8e5e40f45375736 VERIFIED 4.406 0.135
89013 3fa39f14b840bf48820987058ae057faea1151482881a06b4c4b3ee4ad51435a da46118bf7ee16f4c1941a8e765b3b182977b1651fc7afbdef91c18f700deadd VERIFIED 6.044 0.181
89014 16a2c88bd6273402fb7a323821e12ecd55132fbf5503edf6e3e4884227975b34 8a03ee97e513a9f0cf8ed8ec94c9c77a899a198fdb7d13f08782b382cd946c9d VERIFIED 1.940 0.074
89015 1c95643c6273f0d1127344b9b7eb5385e27d42fcb9cd1b983de18be576efe4a9 00e58bd824f96e9364ab93413d8d554a807407c3adbb3fb6410ec6ebd4f37c0d VERIFIED 3.074 0.115
89016 c44d0a0cd1b8fee3df72f15a8d7ecd18382ae309fc3e93d0ad9daf6dae022203 d90c973aa4b0e58ffa7fb8ac8fb92388e6adb8918c8a1436a7428fdc277b64cd VERIFIED 4.801 0.134
