# cubes [176200,176400) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
176200 46b9b092ba384ac0ea9871a70a88bae927b9f8daa52549b5f3f13211b90490e5 0c77177739f04a48ba23b708d36f650e58739bc4c3dff7635b350652207744f3 VERIFIED 5.582 0.165
176201 a4d049dcc02960f180ac576b0f780dd1f00955daf64bdc8720a7b620c13f1c03 492a8c39e763cab669cbc5f3cbd367756ebe222b3bbdebe5ba8d6ab2d81cc878 VERIFIED 0.979 0.043
176202 0d73a1370e09057ee58a8c788ecfcbf1f948c798c3c03f1b4fd0b30af03bab44 b3bf0585de457a7e2a41d416ec9b43820b2057a97ac729f5033324f2afa62047 VERIFIED 3.787 0.121
176203 16582de0ed1a3465618ecac1a6f68aeff2cb2d0e52e947343ee306077c84c063 de21d3f7c475c7e8358f074973c1aef0b8029547e4f0462f621f42d3bc326928 VERIFIED 0.978 0.049
176204 c4a7a8066c90283b04a9ffe7db32016892017372d8755d3b3b49b909f9f2f431 1b7e5f0e7ad1ca405a50ead9117b120de79c934a7469ef2e8eba9db4f3deb66d VERIFIED 1.788 0.073
176205 a06293a928ccd219f44f1dd98aca7cad3307b69e644a7d6ac569048597663c83 91d3e1f93123ee41e5fd74bd06e8f3e36c5c60fb49ea2423af28ad673cf89928 VERIFIED 4.092 0.139
176206 59b6703fb08460b7785868b5d01be3b94ea64b6ad798c251ca1e35cefb3a08a8 37567fa770855f34815745d463985d9424485f11160e22fd34542a75f67acdd0 VERIFIED 0.153 0.011
176207 60b1eb7cab48947c4790622613ce891e35e0b000d603970c54dfcbc6dcb04f9b 457aa650874cbcacf8639a19abcbe88e0020b4616dd3257fe1c6e04eefefac87 VERIFIED 0.498 0.029
176208 8fa14df5dc27e486725113569ae61b1f529536967e4f47a67f5543bfb7f11b7f 8b384afe5daa9b9031365e67713939f2d56bd0bde8012fab800988720ffceb73 VERIFIED 0.281 0.016
176209 e168a9ba598a1a9ef60fa538f314a01bcbb7a0b2f01e9d17e98250a00cf8c7b8 bea136d32af6928d242c865a923c5be2b3fead85570efa7cce4378436cd4d566 VERIFIED 0.496 0.022
176210 5ad1502999733112ef38920a8298dc295f50d54aa4b165d1ef26dffe67f98bf9 eada620cec5a2361f44e52055880d1562f58357dd9a984147e293902abbe5eb6 VERIFIED 0.803 0.035
176211 9752257756e5ef879fa14c6b469eaeb6979fe470b5dcb598318e6e5164813b08 84e6aa85e3436441aec5a18998724257226e6238fbb3f5399281ea50f77e401b VERIFIED 0.396 0.026
176212 2d12af6ea4a7a58e781a0b847d2639a475c35387c2ee966ff98c559802b6c150 f5d9643125b1bd7e48c2fe0bd60a59140bd235f890d1aa9bec64cf25cf2ab0ed VERIFIED 0.349 0.025
176213 c95b28a3d99c548300986806306e5f05961422216d3c5d35f737b1e4413ae259 f3fe3ef8e54dd3ebdd428d6d9d90a4622ec4bbeaeed3402719851948706a88d9 VERIFIED 0.315 0.022
176214 e831390aa64fdd3bc4906b81f6f15ee6451942c870ba6ec358d5322741727a5a 1b809d49dc201d9269de2f77b18584ff29f0fb07cd34f55998101dd107dbd2e7 VERIFIED 0.725 0.034
176215 0c33a1e45c61380b93d4fca7753b54c117de0e549e38f00ef2647054fb73357d 5f217c54af0647e6ea85a0028b326c8aaf25eb2b78db7805db6fd2b2dae02cd0 VERIFIED 3.052 0.107
176216 1959929759e5289fd02633bbb30086597b8914a2fb0b1891f8b2a0cd32c4122e 2eeb314f8008d0040cabcc932dd6c954376b974117ffb829e2043e59db1dd1db VERIFIED 0.831 0.042
176217 5fa2dc9e8721fe07746300fccf01a4112cd9f21e354d31b09fd85dc7956f55f6 951837064a5c844d1512be4dc074313cf0abdcca03cb93a6a9504f7032089b42 VERIFIED 4.173 0.120
176218 1389a7d49701237389e43bedf51cd0d690de0355a6188c41e3f482a8de6def09 e2d8e15ffad5df0c855f6964f35479693247bdf6f4120cc43ca81e639e3c6a2b VERIFIED 0.987 0.042
176219 653c9257a6509aa3cd88e82a5262623042960c7ecac516f0b518f64d4c01aca1 2e8c2aefe56e6d3284f82012a6574f477135e6384ce46816c5064adccec289bb VERIFIED 3.177 0.113
