# cubes [48000,48200) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
48000 9422ef75a8cd11e6bf1158f865c2568ef3cd72b5ee3b4a0e2ce85048bd2953a0 52a8911108e7b21093699dee6fece4fc49c4792277117cc3fae9ce78202cb2d4 VERIFIED 4.836 0.148
48001 2b19cca238d495cfd9268a8e06cf0a0b17df176577e87d7e01e687e858d330c3 7cd5b21d49d60f6db2a0a87f404f9a397334d87457964b0698ccabd1cbe7cb16 VERIFIED 0.191 0.017
48002 a251b64a44287474dd056dfbaac757d6ba66047402dc72a15499a7df12ded6e5 8e979fefa21b9c2e90202adb279a61ad3fd5034cf8b37e977df50bc045904161 VERIFIED 0.253 0.014
48003 4be3e7538d30c07f9eece347f3121ee686f5a49ae082d5f3ad37f2a929bc2ae1 a8851258b0c96152ef2708c4e513628175edc336ef2b27e7ac83b3d241fd873d VERIFIED 1.209 0.046
48004 5bc98cb53015732c11b5b16513c71369c8dd1a448e391445e02a19dcd81fa39b 9a4b81198037f2b5a8a5584bc0f635cb3c8ccfcf31da23dcdc2939adcaee11cd VERIFIED 2.285 0.089
48005 560d675888d3d2ad31120a7bcc198b07c0f584f86e3a1b81ca5982f11d5b80fc 59971582a19ed20e13325086d95401975411c157a77017987611e7ef9aa842e0 VERIFIED 6.001 0.196
48006 724731a7fe3e14e9c3acb8c7eb472e8f5fe42eb7b2a75d524ca8dc76b6940185 7c9eaff513bc1a7c05bd87dbc8d199cd0442dc638858ee33f310b9c89715ac43 VERIFIED 0.958 0.037
48007 0cb04bea1fe7e4cc72377f8ec0dbc0fdc167927e3b8ab8e9ebe87e6df9701024 862fcd0789f67ded30d26c4cbb1b70347b59c6a2e98233150b722bc4934eae19 VERIFIED 1.406 0.062
48008 5d43084aaef3b39c6bf46f2ab5d7a5205f3dd5931361bd5f59f26b96a618ab2a e75f261c06e8350162bec1c672cf8af680afd253eebdf79125f17af4c1571373 VERIFIED 5.235 0.154
48009 62449a2e8897b8c544efc335e49060e10bf26d317f1e9992adccf554cb289101 004a5a7fcc8e2629c5dd106947a08ef930c0edcecdf19c3ab89e1662d02380f6 VERIFIED 0.163 0.011
48010 9f59d99ff97d8db8ba7a329a54ba8c4435164009c216c5f4ae07eb518a97728f 18152d00c01ece0923ea095aa94da452db737b0f4d3fecee97f7668b7a2f76a1 VERIFIED 0.581 0.024
48011 437c1e6333263d8ebf5cacdede663118b6820d34f9899ec47ac8a5222fc737d9 11db56ff542cc40ff298016cc597674345074ec136d4739064c4dc4f58f2cc24 VERIFIED 1.043 0.045
48012 f0e9c6892355404a1bebd65e2b1ecbadec9efb7d5ae61c961953871abc8a4d0c 4fc3b6c693ebebe8701a4efa314c4f29c3031d0e5098f26dd5ecda79a37dd2a8 VERIFIED 1.072 0.045
48013 3584508ccf889a0ee838103d0ca8aa9cb5a058be59ef7221abe3c71cbaf5e7dc 137168a9ba4e83489fadf4827ad2f2e881047e0e14e40dd7493e0a4f889bfc93 VERIFIED 0.291 0.022
48014 4c507563fbe4b855af5a49c4ede58e73762d7cd6063f6370f1b0c3792a4df639 f3d3782b90ab3373f19fd86dc7d1972714d4ed1d9043ef92bdad9a34d47654f2 VERIFIED 7.404 0.228
48015 e3e07d4a90cac006f8f186cd8a7090627060f22c12faee79581a9f24c758f8b8 aaa4219991af2f5cec58d94489411f7cf114fc0693ed3889f4705404de449533 VERIFIED 0.888 0.043
48016 e9e574d3cb5d7baba8bd92e6ffd13f521acb4c8a178b39bceb9ba14f79a42685 30f832980fe3e64a27ed2fcf5829b4e4ea3934e10fd1876b85b1ef23c0bcab84 VERIFIED 2.308 0.082
48017 d8beeffaf73a20513960b82957b3d3f2a74f209addb979af6c841af47aea7219 395c30b153add316a54c7c14061f7d511fa25f8b0155c00c4d56423cd1ad5dc2 VERIFIED 5.480 0.168
48018 c13e3f009ede92db03b16f8e7bb423da68d1e870d6755b0beba364db06201ba3 31c644518a6ef3faeac39c8e5b38ffb8a0f2e9a07aa73c1972ee10219457b813 VERIFIED 0.275 0.019
48019 d716aa60a702d26aa8a881ae861bb805206ae69f6648d685827ec80cabf876e5 38d1289eef0661e705efa0c592acf2be4418811a88a0eaf8b1b50d29bcb168a2 VERIFIED 0.649 0.034
48020 ea40a0007a03e2c12ec25c61b3a4f45dd29696f3d8642a67a81e3a82b5c4378b 7b7f3013ca4a9eb7ef92180182eb33904e9c5ddc8c161fbe73efe917c53256e5 VERIFIED 1.198 0.048
48021 5d969398df196b67de8c0992d558bd062322a257c9c0a9f2f187fff46ba3adc4 2e1f2f7b4529a8fc91e37a372f58628863935aef658ca33c6f970c37cfa7b7f2 VERIFIED 2.278 0.080
48022 1ada4191c1b49c543279573a46f675de022861f0073400b20b21ce8b83302eb7 c45ea97d7623e3251bf12f684af9610ced1307e016b5f611a2c00eb746832927 VERIFIED 6.517 0.209
48023 779b86225547b3fcb99c7f1a6e9f62f1e497a88fa1ac41e3692cb5930110d765 650b710531e3cc25eb5874a6ec0fc1ae1e1892e6cf7c4fd1f81f4a1a0c32a4b6 VERIFIED 0.023 0.005
48024 332365facbfb01b63c1e84d48db928a61106e54c35cbb911f3a40c15e9a80f7d 609eddbb068a6486e6d9bf396e11f7fbbd0b8fe03afa955fb6ae297105fb00c6 VERIFIED 0.185 0.018
48025 875ce5a8afcc9551e8b004d1c43066a41daa84cbc4d4710934d0df1828950b72 aa215318ee641329cba6ea09ae286760a0fa73ee97f36e9a913391a6898cb88b VERIFIED 0.019 0.005
48026 19f11939c1c525b48bc9539316573ec5d7949662f874a4b74a51701d07509f4d 2a8a5cf213d38ca90489d6619217074cd17ebad5b6bb5133b480308ce66b9fa9 VERIFIED 0.038 0.010
48027 f0b026c5d9d30e50d77e186d522fad892609170ec1f6ac408f3bc06c902940cf 8b6013f8601b162736335ea7a924378b665fe800cb24bfdd3cdf489b773805b6 VERIFIED 0.442 0.027
48028 ae07a4cd53109b574ec216723dbb6a21e7af1f77c2ffc7a6049bb6a81559d6b2 18e18bdc899f3e7bfa95614a7418fbbe213debad1603c96b19e380ef76a495ef VERIFIED 0.020 0.006
48029 b9c9138b99a5727ef2ba79344efac12f259d9bbc18cddee3cacc75b22b110eeb 8fa787b19243d4be1a282b85e42cca06ee768c76224f768397f46ff43baef362 VERIFIED 0.171 0.017
48030 3fdcf00d8a897a96697ba540139846fa953eb327f94c50d602660017b284a3c8 d74d0572207baf64bcd2dec9291836e782c7d136a553dbc348565d019b567075 VERIFIED 0.688 0.032
48031 03493b7cd16734006bb5ce7f5fd96d44891d75c8db55cb9a083726945ab54686 219348d5fa679a56066bcc316120b162e945a77a8a986d1b792ba458f0dbd710 VERIFIED 0.203 0.012
48032 498f133196baec6bdc99548381dec77234b0ca2865f6bde1d7268e970833b112 e76fd90d91c343b6a07affd6778a83f894aa0c74498ef3a866a6757ef0d947c2 VERIFIED 0.542 0.024
48033 d2bc4162384e8e83ad07380effdf4d6a90b48ac5c05daf531356b4d68a9a7345 82b835ad1cf58c44b76fb774892696cfd850cfd0843792fbfdbae93fa664a3e5 VERIFIED 0.034 0.009
48034 460948197245f9fd76dab958e7809ffba7c4b33729b9cea15d44833840b9c653 b5c0379481183adf1015a428d4b1b1dc7b3ef2b2cc20b4c8b3cbdcd808f110fe VERIFIED 0.246 0.019
48035 55b3a8e1e7fea5435eaf453d483a1b834b522206902e770cd54a057b2735d6a8 4903cd369055c890999836e096bf6389a235429079c1eafedbbe4487dbfef873 VERIFIED 1.130 0.045
48036 a36248994b79c6f1ccc5a38f9cc9ecc980e01557d344dddf55920777683aef6d f51e2af512a858b873dfc9c1178b62e3bf3b8718db9dcfbe16413dc20f7d6381 VERIFIED 0.069 0.009
