# cubes [200800,201000) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
200800 aaff968900fd662d1aa50772d876e8c214fadba02dd6483be802f083c13cf2bb bf0e8969e99dbbb90835b56661ba65de63ce32569ebabd8035b5d86ad7d11d81 VERIFIED 0.650 0.034
200801 74c5784154416e2000df884eefa51112565588b9881cbe18a7bd86819ba8f45c c888da889008d484be3f6ff5754e204cf26f86d04358576f4f26c9b8174a87d7 VERIFIED 0.415 0.020
200802 76835f9e4064f4c512609aebba8391a3ec518e583ade5aadcd314551e70a4663 b1b612b126ffb36c9837bf983b5a5d877dd33817785facc59769da2392ee93f3 VERIFIED 1.508 0.072
200803 531fe5d08814b5b0c14caea3adc07598951401415681d78938a23b14049af6f2 c528ef09db87495b6be854d478dbb8dda975d28a06b1dd19e68a615afd3553b4 VERIFIED 1.853 0.068
200804 1b2efe1ffdd1c7d12052a2f6cd19191e5627e308cdf6b64195d2e689546cdbc6 233a32d20c3e884e28eec84568d44748dced3ef2082451991ef353f945a00f72 VERIFIED 6.825 0.216
200805 1d099a09b2708a2f4178056e3989518f0574dfb959e01c09480d4656f9e5c791 0cd8125a1b9cb166938970777a52c99b041f5289b293d33f3b89c007685e3e3e VERIFIED 1.752 0.076
200806 98bc54f98856c0f94ac36028c58c549a32067b2f080180d2d3798059390b5ef4 37de1ba824a408443292969f578b720b44d39e9c70c923a132c4c2e2bb91976b VERIFIED 0.732 0.041
200807 48880e81fc75c7b07fad4b6d436b669416be780fed355990a403bb2a66e93a9f 0afbe56c95cb472f88617b550debf571fbbd20deae895e32e6ca4d3ca3d47dd7 VERIFIED 1.326 0.055
200808 c05ba2550c42883fc43b45fde443a244f541ef3ea651943efcaa0c5448ea5da7 680861808d8eaf7086a6a948908b084ea9af0a59c442b338d16f3e51add5e01f VERIFIED 3.920 0.115
200809 3c1c89880f201b20133ddafefc0fdb854c1304f19c7bff8629078fbf8f8f3516 cdaa7f3e26a23f103d0d377affbfcbac7e9ead73d557588df9dcd43b80b98834 VERIFIED 1.446 0.064
200810 ad9316447aca349fa69bdb371b0b13cec848ba098c7cc02a571ed5cc21bf9f4f c01c08b81ec50656b77a765dcf16d825947341dcae5de6626b09ca6c015ba073 VERIFIED 5.172 0.148
200811 ca2b9f0c3e66e132f471ff9ce467f502fa5c263a1b80c5e08c8e9fdd6f2cf83a 7e13062f0713864333266717b2b83d3df494dc1d3b48d66db8d1ac802ce7a9c9 VERIFIED 4.322 0.138
200812 362e36db27743f0d268d9eceb4be93e966514355d020d4e30c4d5bb62e41dd05 63a4f8f6f10c696d85bfcf042090824f1ea04608774d0e4dc868a7b2d414fbd6 VERIFIED 4.775 0.141
200813 72674060f6945873e7b2591d3f86f926cb8f03ccbc53ed895637424e28e2d50d 2cb487628fb25257134a749fa1cb5ea27599c49d6db58ad41009df1e69896a6a VERIFIED 0.104 0.010
200814 da166bfc114555503e7dda7e7af3dcb13d1c4ae7020cdb07c86dc2479351bb24 2aff45d180c1702220d6cfc282d936f0b3800f012586491ac480dda2d7765fd7 VERIFIED 0.166 0.010
200815 ff02c0c1474e4cfcdc86f848cceff23e82219ea84aba34e503e3e0bf341c5705 b8a9f41566d6ffbb3cc0c8398f80f1242a7636b4b8ee760e4cbbe528f0f13796 VERIFIED 0.765 0.034
200816 24ca76765124109c296953beed939b59f2a23af7f233ee85a8c7fb27c7ebf617 36a3bd2d3e4f4fa69136680d8cda73866e401e33e6f82ebac54ae405fdb68663 VERIFIED 0.857 0.041
200817 ae0607920cdaef3f36bac0b7cfa4aafdb8937becfb16d3315364fe8978adae3d 8455f8337e63a4b07f449f956bccc693ef00179ff4719007237668b465dc5234 VERIFIED 3.576 0.115
200818 ff205ac2ec49a3f68588a6a9de50072d534733bb992e0915ffb703a6d814a2c5 b49c26806a65cf4c492d6cbcbee5183b626e7acace4a3ae8107d70c4ff8f8585 VERIFIED 4.906 0.161
200819 8a93a92294e79fb054ab894769ea9d442cb51351fde9fcea4384efff7345028d e4dffbee1366d9e02fa2f0d52ba17319d968d8c0e4097ec145e5c66780a7c84c VERIFIED 2.009 0.079
