# cubes [312000,312200) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
312000 378be6a2dcbc68ddb0f424f9eb8892fdee73f535aaa4632893209931d518983d 0f18fdb3c88bb3c2faabdb742621c6e792eb5488d1afebc08163397a5f11b64d VERIFIED 0.767 0.031
312001 2f2b11a8461bce3b23d98b2463d9f810f7c80e0b2d48fd8d9162b9cf1c0c32a0 3847ce3eeec7cc495c0c3e9d0d14c8439f7e5f8d9512dd6023e832bf66158e03 VERIFIED 0.951 0.043
312002 f7aaf1401e5082dc51ea953d27558663a2d0139f7d226ac2c9ddec7b24c9ac26 5fa7bf368b2c690a24c7806923a44f16cffd26d35291b5b9c6021ac4b5abac5b VERIFIED 0.020 0.007
312003 ade3a26e7dbc763cbc5687e0fd5e415c0d040b1e5cf7a3f8eb453882194b7a75 0a976af65dc9cf80e218384a0a6975711e3cafc5327d10ce93e4213deb9d7606 VERIFIED 0.273 0.021
312004 cee2f48443925b5b4b821d044bb0be50a7a006394ab8022463e2310c62dfb535 3477423222871847d6e021fdb0838ee2b8ad8d6774568215c55f96a9d4e74192 VERIFIED 0.650 0.038
312005 4de89a856cbddf258326a2f61b2268db733869e4034f9b64efc9fabad65e5613 87c0e8020caaa5557f8d03f017efa9f8967adc2e51eaa50a337b197d3457a71b VERIFIED 1.850 0.088
312006 cd3c165200b0f55b0f593fa09e0d92997c70460de1b129bdeac71343f5ca9c5e ee6c423d27c83978af9c6503ffedb151aa0a381ecf8b3ae83ac785280742944b VERIFIED 0.019 0.005
312007 b40c538207c3c83b0b467e1ffe61e6d590ed7377a9ebf0abd884cc153bbd4baa 2a6c2ffa651427587082a7143c525e1be9f6c6d7349b93e50c61fe35e435bf71 VERIFIED 4.109 0.120
312008 35f1ca2d349fccad965fc4a1d0f79a705157c59819fdba3db61ead212d06dc3d 081ed67536dbcbcd3efdd7a77564ef8458ad5a9487bf108be897f3359b407a90 VERIFIED 0.511 0.031
312009 222e990ae009b2ec4090523f6c9eaaf0539e7c36a9759b07821ba2be90680d1f 9601e5ea467767a5601fab668e238aa43713680cfc20b71aeea32a11b237bef2 VERIFIED 16.043 0.468
