# cubes [244800,245000) base=[0, 1, 2, 5, 6, 3]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
244800 97e1f261b328abc2897cbb40da4a885b21c0cc7d28c45dc53b7177edb27424ac 939727283cce160208604ade5c54e73e9e44b0e26d8a359534567783e8704096 VERIFIED 5.077 0.153
244801 daf5ac3f49a157236092039492cb2a2062d74b8aa0f539bb2fa2571beaee416c 337051e8f703b86c15d8fd2676bb50bc7064a3440f2fc8ab7eee3e0074209976 VERIFIED 6.261 0.193
244802 018d84d36f4b8ac47a4bf025fc10f9262bd0adf85c2894eb8d12f36ade305df3 9ad5ada227716484355ea85acaa46c3980efca7bb1c6618c437df5e8561126e8 VERIFIED 1.481 0.056
244803 ce32f9ffb01f18e935bc3c46031c55270b18719ddf929de9dd79783ac91cffb1 2102e23125a2f054fd29e628bd7e7f57c096f4dd421850f9b9302d589f03e090 VERIFIED 6.360 0.193
244804 684483975e36d06bca9f496404b0a6b82ae4cb2b3ee1b53a90b69ad74ad04707 57c006bb9b9d345c2f53db4458d8b93f6a410f4ded722185a8ad8c4e1ebf9aae VERIFIED 9.138 0.285
244805 c6f11584f1b1c9a9fff00b9a9887b9f68262204bb1127a9974366bdec4a50a86 617d74ac9d30bad7a896ae5c7912b20b9ee7b5a76d5c682e8350c74d22d4a036 VERIFIED 5.069 0.144
244806 a7218fddad01d70f7c828ff9f057c49ed36ceae9634ac9b7991f06ea9dca49dc d033b0256e4d936b3d17ead57181722107d0351e243f06221598e47803028317 VERIFIED 8.490 0.263
244807 4f79abb9a2032bfc944d0da39140d6a46ceefa7827f53758919d34f899e1ecff 492c0f895963217057ced2fb5d29df6596a1bde01f73c8f13c0d301e86c7445a VERIFIED 4.608 0.137
244808 36c8ee630e3c49ef0fcdcc05263bb34b66878b59e7e7e101675c7ffa22235ae9 0cc0d7701bc0dc88cb88119b786215e58c54a9f1453f0eac83a4d45bb8e17f16 VERIFIED 6.375 0.197
244809 8a887196c6eccb6cd1d924d56a6efe7439b2867c2821de49ad80ad1c6e75e42a 0b37db058d4ee43c548d4730617f81d24bfd9a043e75b835fb259dbc2d89c2cd VERIFIED 0.341 0.018
244810 edb366de6619ed20fe63da6ed828b6bc9f83eb7c74db244ab3ca37ab54c2e692 c5ca8c8fc9c0a7a0ebb60d8be2d16d01c4b508f9ec4f2f4e8d6b9b91d827b6e2 VERIFIED 1.092 0.048
244811 8caf871b9d3dfa8b44b157dc2bc890e927aa5b21cb9b8e89ac7db37116d38d93 af9bc3daee693acc4df96d508e4e257ea5a8b2239355d0c6c11d86772512dad7 VERIFIED 0.717 0.031
244812 0070ddf14688ef6852146451fd86ad8461ef66fa3d2bc26d32ed0dd88c37ead7 ed03894316bab26311a81d443f49d524dec02e2313c4a725ff789e31dfcdbaf8 VERIFIED 2.403 0.087
244813 9b8d580ea7a5a348510176f9d969c54a854d0f117e34c8b89e1568d6904dd073 dc5245b7f310b43c6a7d6b5c8a3f3a4f4ca789b7df9ccd79e4ec53472c5edd53 VERIFIED 2.343 0.090
244814 8404517de1af19c68d253b3a0dfb5c4e727ff37ebddfc81b4758f8ffa93b2131 642569878e088f524134a7ea24008a2692b5b2c488d455285b8b08c9b14c59de VERIFIED 5.763 0.158
244815 aa3197431ec85c3e892de75f2b75becf43787af136920b35ad8692c393a67fb6 2a4d8ef6a05d115a98e9df352f8fae6dfd92b18be4fe23e26f0689e8193e95c6 VERIFIED 3.470 0.127
244816 f0d39eca5295936e9b0ccd6b5ac3a3233dd40e5eef275740f949007cd817a748 c768daefea841bb587131ce9575b571a646dac20b0f6c05c39d614054e503d13 VERIFIED 18.877 0.522
244817 2661a0dd4f160c596089d1ca0ce6d43cb8691bf4671e06e3448615bdb45c12b3 ace673d1b8be06cee5ab5ebcf51ca58ca863fe99af9d791da967ddb9c894c16d VERIFIED 5.973 0.188
244818 80c3a87be936a044a4770da4660ac3bed95c8956c07c76167edc587471e84b5a 71fb37143a220b95dc252660bde104a2ea10b037454c9eb5048fd1a3575b0b9c VERIFIED 7.449 0.244
244819 f5937572dd70ff6005642baeef064833467b9a4a5ec3613d006fb88f27c8659b a98a2df4282d23c690e9d3238b2d5de8379ef616600b192571da84360e731768 VERIFIED 0.170 0.015
244820 7e293154c4d2627e3f384e3ad314eafc35cc3fcbc80f64fb9032a13da0d0e63c 67ce5f141efc3a783a6e5e7b88363d764d69745f3625b5735d68aa586dc132ac VERIFIED 1.001 0.044
244821 695fe2a007e246b90012f63de9256284a33af81b2ac3a0c879ef02d939f13a2a 73441c37cc933f0d5a98d1cbe67d4deb74105506c8e2ba77a2499f0f023c86ae VERIFIED 4.219 0.136
244822 d4ddfd5441909b3ee45dc477365c418feb4dc3ec57c3306874687a4fb5d81875 22d48733c81ba0f8838fd6e8020e0ff551b9cc3adf670592353ac41ff8cf0822 VERIFIED 0.638 0.035
244823 0d22d5081320e445cfabdf5c01e95ce62d6604f911592cc1b8dbb5f43239f874 aacac06df6c22c79c04e02fe3b365ed5ede2512a1b96325cf912d5ad03bc1c5c VERIFIED 4.474 0.140
244824 5e6f36473c159dfee9e42f3d871e107e7c65f4f200132438f873509b8d5852d7 2842aee0608438b3c3c74c2e55490df849a9ef51fcc2fced8bce070a304e5004 VERIFIED 8.165 0.266
244825 244e905ad52c581815fb350acba1801c450a7db39e98ba795e897adf0b4a770f dfb44ef0c7a331985875149e878c033b27e068b46146a57546225d03dbcdfd9f VERIFIED 7.312 0.215
244826 0c6f0f9f545c40021a482139abffe28dee8e75f19e15a3cef70616fa58eb7af0 697bc8d55fd13f1d3ede75cd06f290d9e8673fdd16b590d59fdf97641f4ddd37 VERIFIED 10.902 0.316
