# p31mv_majority: settled base states, one per line.
# base_state<TAB>seconds<TAB>base_mask<TAB>break -- every one RESULT UNSAT (no witness).
# host p31_minus1v.bits, base {0 1 2 3 12}, base_states 8031.
# This file IS the record: done/ is resumption state and untracked.
# Written by sweep_snapshot.sh; rebuild done/ with sweep_rehydrate.sh p31mv_majority.
358	223.820	947	0 2
359	84.511	947	0 2
360	108.381	947	0 2
361	258.455	947	0 2
362	163.807	947	0 2
363	202.072	947	0 2
364	233.283	947	0 2
365	303.327	947	0 2
366	176.713	947	0 2
367	32.361	947	0 2
368	36.986	947	0 2
369	59.561	947	0 2
370	72.246	947	0 2
371	69.099	947	0 2
372	114.059	947	0 2
373	69.267	947	0 2
374	60.557	947	0 2
375	84.340	947	0 2
376	100.577	947	0 2
377	146.247	947	0 2
378	51.520	947	0 2
379	156.259	947	0 2
380	126.537	947	0 2
381	32.001	947	0 2
382	95.668	947	0 2
383	125.349	947	0 2
384	195.735	947	0 2
385	172.926	947	0 2
386	199.978	947	0 2
387	115.102	947	0 2
388	91.279	947	0 2
389	60.591	947	0 2
390	63.402	947	0 2
391	153.887	947	0 2
392	146.602	947	0 2
393	107.555	947	0 2
394	152.343	947	0 2
395	102.278	947	0 2
396	95.373	947	0 2
397	146.561	947	0 2
398	158.765	947	0 2
399	178.518	947	0 2
400	62.167	947	0 2
401	79.813	947	0 2
402	181.990	947	0 2
403	223.866	947	0 2
404	116.748	947	0 2
405	151.057	947	
406	188.795	947	0 2
407	198.689	947	0 2
408	263.312	947	0 2
409	214.543	947	0 2
410	201.759	947	0 2
411	144.011	947	0 2
412	104.606	947	0 2
413	53.111	947	0 2
414	179.398	947	0 2
415	265.137	947	0 2
416	237.292	947	0 2
417	259.624	947	0 2
418	231.124	947	0 2
419	145.514	947	0 2
420	124.911	947	
421	121.043	947	0 2
422	166.819	947	0 2
423	183.293	947	
424	86.196	947	0 2
425	157.368	947	0 2
426	185.880	947	0 2
427	40.180	947	
428	191.128	947	0 2
429	116.677	947	0 2
430	201.510	947	0 2
431	166.607	947	0 2
432	130.082	947	0 2
433	166.698	947	0 2
434	104.636	947	0 2
435	126.165	947	0 2
436	64.964	947	0 2
437	110.223	947	0 2
438	233.730	947	0 2
439	174.846	947	0 2
440	56.638	947	0 2
441	181.411	947	0 2
442	110.073	947	
443	65.047	947	0 2
444	209.909	947	0 2
445	128.896	947	0 2
446	88.743	947	0 2
447	192.223	947	
448	138.686	947	0 2
449	250.550	947	0 2
450	10.000	947	0 2
451	30.476	947	0 2
452	35.557	947	0 2
453	31.317	947	0 2
454	59.292	947	0 2
455	25.858	947	0 2
456	79.545	947	
457	45.157	947	0 2
458	33.744	947	0 2
459	77.798	947	0 2
460	37.138	947	0 2
461	26.074	947	0 2
462	60.776	947	0 2
463	115.751	947	0 2
464	74.106	947	0 2
465	129.865	947	0 2
466	46.507	947	0 2
467	140.941	947	0 2
468	29.084	947	
469	44.791	947	0 2
470	66.773	947	
471	129.455	947	0 2
472	65.184	947	0 2
473	69.752	947	0 2
474	42.503	947	0 2
475	39.741	947	0 2
476	87.273	947	0 2
477	46.314	947	0 2
478	94.803	947	0 2
479	67.557	947	0 2
480	50.927	947	0 2
481	69.878	947	0 2
482	79.810	947	0 2
483	86.581	947	0 2
484	73.467	947	0 2
485	78.875	947	0 2
486	97.451	947	0 2
487	126.931	947	0 2
488	47.496	947	0 2
489	100.340	947	0 2
490	90.472	947	0 2
491	69.165	947	0 2
492	111.889	947	0 2
493	88.646	947	0 2
494	108.693	947	0 2
495	128.437	947	0 2
496	118.696	947	0 2
497	149.312	947	0 2
498	119.563	947	0 2
499	139.966	947	0 2
500	132.068	947	0 2
501	234.375	947	0 2
502	130.297	947	0 2
503	150.948	947	0 2
504	118.724	947	0 2
505	54.160	947	
506	79.734	947	0 2
507	68.444	947	0 2
508	113.765	947	
509	150.958	947	0 2
