# cubes [3600,3800) base=[0, 1, 2, 3, 4, 11]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
3600 09b05f1331b2e0d36ddc8a5b92a831ba0ebd3544ae765827459a4fcbb1fd484e fd75659635e55720f695233973b5d3f192eafa29f67b52c9d09b413c04e44fd2 VERIFIED 1.638 0.067
3601 bdecde13f690090dd30da714cc91b46b71abcd62188611fb5dc1d95e420df9dc ed15a33e643959470acf4da1d7cee67a46ddf29c042fcf4f43aa1ac33b16ad55 VERIFIED 3.992 0.135
3602 8a0bc300446a0cae959ba6d883899dc2115fc5583c48f4d3822a7d75000b99e3 6722d50fa4954c4384befa9898ed01f345621ef60b076e7d187e0140784f5b83 VERIFIED 3.707 0.123
3603 f677e866db04afeaa49144cee35436d90580083a23eefc2c0ad99bee43027c4e 6b9fe14a41c889f2630e11796e9c6e901901b637fb48afbb1a50dcc8b07577a6 VERIFIED 1.980 0.079
3604 cc2d7ced90defb62b3cf8e37868ac0abdeb5bb71e8b1f0c68dc7599ff9eefb43 e89f19af8d133d39969bca547e0c7621129fd36e964d69ed0f70934872666440 VERIFIED 4.452 0.141
3605 b205622df6f200d0e2245dc62a2bc07764614f377c1ef6ce8d3616662631c924 f7367d3c8e5318d93804f42f89b8d504449aeeba08af116437de7095e9629dc9 VERIFIED 4.178 0.138
3606 11e513cfac05af0fffdcc45f383262ffff5f6dac3b0e50b4191412ec44e36bd6 8c6a41f59d330f7bfa93df99334fe8a65e6949343400daf2c8c92a4a5281a40a VERIFIED 5.547 0.178
3607 b5d8b2ae15eb5e56166e3551b069a2f2b85d90ff3993982035ed6cc695059189 8cb0e3cbcefafa0e5068f8f371ccd74467eff486b11a716295d8535678fffaae VERIFIED 4.524 0.149
3608 707a53a1c28f32ddadbf7dfe91255702adf41fae9a1075757825b79939372223 d57ad0ae6a21e3664f09b5b76fb57f51930abf91a4c027f2ec6287a17362b98e VERIFIED 5.867 0.184
3609 848d42204ca8135b33862617b92851d51e92a888c07defbf567af3aebadf497c da36f3159a817f51c8db1ec5ae00e2bfddcb3b9800fe4ab61d71b4f232876730 VERIFIED 4.239 0.134
3610 8f896771f02a0966bd1f9cfea42c50eae47c9acc4584a777b6de19b285089a7c 8839ba230efcde604b8f8d556b040b4a0c1edfcb86957deb004ab51e995492be VERIFIED 4.420 0.136
3611 4d0b524a422742588e3a85d76ae0c41d3f66e58d66b6586a6404a4b44e4bdfe4 2b9644895a7e951dfbddf6f342ed11d89a11d053edf741e854ce6f2f6457a7ec VERIFIED 4.643 0.156
3612 c3e6df9ffccf161aa96996e9ff7a65e2e2129bc07b77a3986a5e8b057ae0d6b4 28dc2e9b530fbfb8b83efaa8f404b5af2fd8a593cb97b208b64e20e0ae02d620 VERIFIED 3.998 0.127
3613 1ec444f67c15966d8f1866322ad7d420c283e6b778e0c85e3092b86c065b102c a32792ad32d79539337c7f0df9a5c26ec15d8d04be0e226d164608e0da1ed99d VERIFIED 5.532 0.172
3614 ed62c80bf5a5d946d7ba68ad943037e32cabb52fe40041c022d10691372df827 9eb6ce5f4caa93dec030d49a3175d4b6f7de1bff1c58931695a5d620aa0d8d49 VERIFIED 3.579 0.117
3615 11fb1c180aa75ec35d88ef5278b9ce6626e754093624687f4cc213a427569c06 1387018e582d5b0862094f043b65617ed1360ab57c8f5ad0b1aa978d4b46a00f VERIFIED 3.114 0.109
3616 4f7e8c8c4969c4bc62d165d417344d3cd4fe66ce2382ed158f615fa94f2619dc a87b9a498305f0c4f15a33a39471e650faf99ae40540026fd83fc36f52085ff2 VERIFIED 4.781 0.157
3617 1ea946362170db1b8f1216811454b553b0368829e9dd19a57745e1fa5606f873 d5d82850a1b4b9bba04469f222d7428e843019a9f5723f23e518131ed6dc68ab VERIFIED 4.425 0.141
3618 5d0f7862f49f7f29a00aef79e7974b8fecfb283f74692467d4761305e8ce4d32 e139ae4786dd8feb40a718bd5e94c227bcad66cc405d1dd0f498e31ab774fae8 VERIFIED 7.052 0.232
3619 c6c1f718821eec7b358b67178a2c1ac8ccde749caabc940a3792b7914fe868b5 dd386126b1f041efc5d967f6fcf50bc8599ecd9e2555170cfb526181428f9ef6 VERIFIED 6.034 0.186
3620 0ea8f63de2c14d2c30e245b9b268f94695e9a3a642c42d08e2761ba3dc9211eb a970dd842922fc52f01f584714b4d1052ff7728569a519f0231826e4aeca110d VERIFIED 5.423 0.168
3621 11d01951f3117150a4e0ae61a82a53fac0db07ba69691161606cd3ba830e0a77 f8d3c29211a4c9b0c888dc47d4d5adc3e659ab5a9cdaa67aefa855b9aec20cf8 VERIFIED 4.929 0.161
3622 e0737408f348492d78d4b85394647493c0d6078991f6a3828166e5afce359752 a867ff6c68bdf65cd502f662d2f73523833cc1dd517624fd8482c175036b8728 VERIFIED 7.140 0.236
3623 efd517819cecfd4b9878e065d7a0ee2ae628b5de7e02f0244913dd33b9212b57 9a74835d216c9d01fe6a9300eb4970b63e56ef79f4880eeffc2a82126a11f0e8 VERIFIED 7.256 0.226
3624 d63b93e30166f94f6d80b86a81620a30c897d7470c3f44f94c235c3c9d8703eb 6d92612d6f096c59529ac6d6b3db56efaac7eb06295428762db346eb8ab08c83 VERIFIED 3.716 0.116
3625 4ce64ce1fba62c6b51eacd8883175e71ad4debaf1cec34a67aae90393aea3622 2033f1ae0b371485cdb7fc9db2442b61a8004277d400b9dfc7e8592e21d185bd VERIFIED 5.050 0.160
