# cubes [19000,19200) base=[0, 1, 2, 3, 4, 11]
# cube sha256(cnf) sha256(lrat) verdict solve_s check_s
19000 7916ea226a26f9b39e407ca0371614b6b36adae0eea14e37b80409315a4f1c74 9370a92e7e0a13f3fbb42852842ed71281849fda76c93071a92571223ac4557e VERIFIED 1.405 0.061
19001 94c0eee1b1bce28c2ce1031f9e71323ad26161a3bcb2ffeeafb430c3f664ed65 15ee1f0a8b731b5df7871d95e996fa603aca077173deb66b2d450416e62e6598 VERIFIED 1.780 0.074
19002 39ee2898d87f4d562c9a67f12cd906679f7105a73d2ce35afd094a1df1c3afc6 4c622880068dadc59effeb633050fc1ebf2fc5e6fa53e76bdbef2e6d3e925d45 VERIFIED 1.460 0.060
19003 95ae0f18a8566ec1f34c48aa6ec513201705bbecb3150f80dc8ddeb5ee2fd0f0 0cae102cf0c094ffc4ba6a592ebec6377f422eb4f9bb9374fae0a0cc869f9864 VERIFIED 2.872 0.105
19004 965d2caf94e82cc821b88fd9066472b9a9d0cb7325b14f695adebc3281f3dfe0 43b6bc29ba25af3399c4f557fe190dbaaba91ddf5a4dcbbdf3107d35c6dcd5b3 VERIFIED 4.395 0.144
19005 fe28c134a2b489595185e6a84a3d11503ad736554014fd96603970af8aea3fa0 dbab5a44751dd6e985e1dcdbc600dfa8d0d7b91be76164804fca60692eca8bcd VERIFIED 4.272 0.139
19006 1310661cc8412c08ecf7e5d4273d7e3c4876118ba3cec8928d16f3d6d0b7bd10 fee941e0147b3f6258815968c7f61726e0ebf4615e0ddffc17b9e8559ef07e7f VERIFIED 1.114 0.049
19007 c37ffc2eeccfe8939cd742840cdd13c6ceffce26c78493c9bb95055551573138 73c96fe36a3dff07c7d11374ea76dc96b725eb58da7a12557c047886dee4138f VERIFIED 2.455 0.091
19008 2e2707f73df122e028fee9a398f052466d78f306c1a9a1b70936d13d300b193d 3f0904f5fd3e46fa134b9b6f3fe93ebf250ee9e0940bc1ec5d9d5b88c785c888 VERIFIED 4.664 0.151
19009 0eb009ca4c2abd36c7d181946d19571d1f953b7ab91ad76b2b6c98f21b5b8bae 9d0bce60ac196051ffe29012be310772dc643ccd1b84b3423a21e5ba4523ff72 VERIFIED 5.062 0.167
19010 86237e2b37335af97f94beb1467d65fb5a27d9f935ca9e1bf5e22046165ac6dd 9e92e1069dab1007f383f34b09f82386d1af4b701f2db031ddf9d82fca362882 VERIFIED 4.368 0.149
19011 3f715f55cdbfc37efc670bdda7bc53a5bbb52a982b1be585a6306a8d403e35d5 daf194f40d1790c0f3e8240cedcf0c207cdb9c4ce84d9258da99788381e7123c VERIFIED 3.481 0.116
19012 74e52916dbe58c4a0c589e6409977afb0e3d510a0b3dae3b81bce4904ef04b4c f022dcd7ded89e4837f93549aca3ab734cac34a10c02e60bfce1dee0bf957ef3 VERIFIED 3.847 0.117
19013 42da39b751aad46eb58dc1f3d6a74dc8671c8905e8c0c0b4984c8f9675b3001d a8185836397569e4af3e7923cab27b49c961628040fba0d1e147eede54a273d2 VERIFIED 4.458 0.141
